gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	53.38	2.15	10.78	0.22	
2.00	45.24	1.82	9.07	0.27	
3.00	38.95	1.56	7.77	0.32	
4.00	34.36	1.37	6.83	0.38	
5.00	31.43	1.25	6.25	0.45	
6.00	30.10	1.19	5.97	0.48	
7.00	29.53	1.16	5.87	0.48	
8.00	29.59	1.17	5.90	0.45	
9.00	30.17	1.20	6.03	0.40	
10.00	30.99	1.22	6.17	0.33	
11.00	31.69	1.24	6.29	0.26	
12.00	32.19	1.26	6.37	0.20	
13.00	32.26	1.27	6.37	0.16	
14.00	31.89	1.26	6.29	0.14	
15.00	31.21	1.24	6.15	0.14	
16.00	30.24	1.20	5.97	0.14	
17.00	29.01	1.16	5.74	0.15	
18.00	27.67	1.12	5.47	0.17	
19.00	26.25	1.07	5.18	0.20	
20.00	24.77	1.00	4.86	0.26	
21.00	23.16	0.94	4.54	0.36	
22.00	21.45	0.87	4.23	0.50	
23.00	19.69	0.80	3.89	0.71	
24.00	17.96	0.74	3.53	1.00	
25.00	16.24	0.67	3.18	1.37	
26.00	14.60	0.60	2.82	1.82	
27.00	13.06	0.54	2.48	2.32	
28.00	11.65	0.50	2.17	2.86	
29.00	10.37	0.45	1.88	3.38	
30.00	9.19	0.41	1.61	3.88	
31.00	8.07	0.38	1.37	4.37	
32.00	7.02	0.35	1.16	4.86	
33.00	6.01	0.32	0.97	5.33	
34.00	5.14	0.29	0.82	5.79	
35.00	4.40	0.26	0.70	6.20	
36.00	3.83	0.24	0.61	6.56	
37.00	3.40	0.23	0.54	6.83	
38.00	3.11	0.22	0.49	7.04	
39.00	2.90	0.21	0.44	7.24	
40.00	2.57	0.19	0.40	7.61	
41.00	2.01	0.16	0.34	8.54	
42.00	1.25	0.11	0.23	11.02	
43.00	0.55	0.05	0.11	16.29	
44.00	0.18	0.02	0.03	25.78	
45.00	0.04	0.00	0.01	38.85	
46.00	0.01	0.00	0.00	53.55	
47.00	0.05	0.00	0.01	64.45	
48.00	1.69	0.07	0.34	65.02	
49.00	7.69	0.31	1.54	52.85	
50.00	23.98	0.96	4.84	32.17	
51.00	49.75	2.01	10.09	14.04	
52.00	77.17	3.11	15.69	3.84	
53.00	98.43	3.96	20.00	1.58	
54.00	119.09	4.78	24.17	2.45	
55.00	170.23	6.82	34.51	3.19	
56.00	280.54	11.21	56.82	2.83	
57.00	484.82	19.33	98.16	1.12	
58.00	772.06	30.76	156.27	0.20	
59.00	1124.70	44.78	227.60	0.00	
60.00	1505.76	59.95	304.68	0.00	
61.00	1884.27	75.02	381.24	0.00	
62.00	2237.31	89.08	452.70	0.00	
63.00	2546.88	101.41	515.36	0.00	
64.00	2809.45	111.86	568.50	0.00	
65.00	3023.35	120.37	611.77	0.00	
66.00	3191.91	127.08	645.88	0.00	
67.00	3316.92	132.05	671.18	0.00	
68.00	3401.93	135.43	688.38	0.00	
69.00	3452.87	137.46	698.68	0.00	
70.00	3470.92	138.18	702.34	0.00	
71.00	3457.46	137.64	699.61	0.00	
72.00	3414.88	135.95	690.99	0.00	
73.00	3345.23	133.18	676.90	0.00	
74.00	3249.48	129.37	657.54	0.00	
75.00	3131.29	124.67	633.62	0.00	
76.00	2997.04	119.33	606.46	0.00	
77.00	2850.47	113.50	576.81	0.00	
78.00	2695.60	107.33	545.47	0.00	
79.00	2534.99	100.93	512.97	0.00	
80.00	2369.31	94.33	479.44	0.00	
81.00	2196.52	87.45	444.46	0.00	
82.00	2011.33	80.08	406.98	0.00	
83.00	1813.44	72.20	366.93	0.00	
84.00	1604.59	63.88	324.65	0.00	
85.00	1385.92	55.17	280.37	0.00	
86.00	1166.49	46.43	235.99	0.00	
87.00	956.42	38.07	193.53	0.00	
88.00	761.17	30.31	154.08	0.00	
89.00	592.51	23.60	119.98	0.00	
90.00	458.71	18.29	92.92	0.00	
91.00	350.94	14.00	71.11	0.01	
92.00	267.82	10.70	54.28	0.01	
93.00	211.28	8.47	42.84	0.01	
94.00	170.62	6.85	34.63	0.02	
95.00	139.21	5.60	28.29	0.02	
96.00	114.73	4.62	23.33	0.03	
97.00	95.84	3.85	19.48	0.04	
98.00	79.72	3.21	16.18	0.05	
99.00	65.93	2.66	13.35	0.07	
100.00	54.33	2.19	10.97	0.08	
