gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2762.26	110.00	558.96	0.00	
2.00	2759.89	109.90	558.48	0.00	
3.00	2741.53	109.17	554.77	0.00	
4.00	2704.20	107.68	547.21	0.00	
5.00	2642.57	105.22	534.73	0.00	
6.00	2549.04	101.49	515.80	0.00	
7.00	2414.30	96.12	488.53	0.00	
8.00	2229.38	88.76	451.12	0.00	
9.00	1990.04	79.23	402.68	0.00	
10.00	1702.09	67.77	344.41	0.00	
11.00	1383.97	55.10	280.03	0.00	
12.00	1063.70	42.35	215.23	0.00	
13.00	771.68	30.73	156.20	0.00	
14.00	532.58	21.22	107.86	0.00	
15.00	358.55	14.30	72.64	0.01	
16.00	246.53	9.87	49.96	0.01	
17.00	179.98	7.23	36.53	0.02	
18.00	138.96	5.60	28.26	0.02	
19.00	108.80	4.38	22.15	0.02	
20.00	84.02	3.38	17.10	0.03	
21.00	64.85	2.60	13.19	0.04	
22.00	52.02	2.05	10.55	0.05	
23.00	44.19	1.72	8.93	0.05	
24.00	39.21	1.51	7.89	0.06	
25.00	35.33	1.36	7.08	0.07	
26.00	31.69	1.22	6.30	0.11	
27.00	28.10	1.08	5.55	0.20	
28.00	24.65	0.96	4.86	0.33	
29.00	21.47	0.85	4.23	0.50	
30.00	18.68	0.75	3.64	0.74	
31.00	16.22	0.66	3.10	1.05	
32.00	13.95	0.59	2.58	1.42	
33.00	11.83	0.52	2.05	1.87	
34.00	9.72	0.47	1.61	2.36	
35.00	7.68	0.42	1.20	2.90	
36.00	5.83	0.35	0.84	3.60	
37.00	4.19	0.30	0.62	4.49	
38.00	2.96	0.23	0.48	5.57	
39.00	2.13	0.18	0.35	6.75	
40.00	1.41	0.13	0.25	7.93	
41.00	0.82	0.09	0.17	9.18	
42.00	0.42	0.06	0.11	10.57	
43.00	0.19	0.04	0.06	12.18	
44.00	0.08	0.02	0.03	14.48	
45.00	0.02	0.01	0.01	18.62	
46.00	0.00	0.00	0.00	25.96	
47.00	0.00	0.00	0.00	35.92	
48.00	0.14	0.01	0.03	43.69	
49.00	1.15	0.06	0.22	42.17	
50.00	4.01	0.19	0.74	31.45	
51.00	6.84	0.29	1.28	26.92	
52.00	5.93	0.26	1.12	54.40	
53.00	3.19	0.14	0.61	125.53	
54.00	1.13	0.04	0.23	211.29	
55.00	0.16	0.01	0.03	259.15	
56.00	0.39	0.02	0.08	237.21	
57.00	6.13	0.25	1.23	159.04	
58.00	29.38	1.18	5.95	72.06	
59.00	79.29	3.19	16.10	17.54	
60.00	149.68	6.01	30.39	1.60	
61.00	219.56	8.79	44.52	0.02	
62.00	280.17	11.19	56.78	0.01	
63.00	331.64	13.23	67.20	0.01	
64.00	375.03	14.96	75.99	0.01	
65.00	411.60	16.42	83.40	0.00	
66.00	443.05	17.66	89.74	0.00	
67.00	470.82	18.76	95.35	0.00	
68.00	495.73	19.76	100.41	0.00	
69.00	518.24	20.65	104.97	0.00	
70.00	538.54	21.46	109.08	0.00	
71.00	557.09	22.20	112.82	0.00	
72.00	574.72	22.90	116.38	0.00	
73.00	592.50	23.60	119.98	0.00	
74.00	611.30	24.35	123.79	0.00	
75.00	631.89	25.17	127.95	0.00	
76.00	655.30	26.10	132.67	0.00	
77.00	682.87	27.20	138.25	0.00	
78.00	716.32	28.53	145.02	0.00	
79.00	757.42	30.16	153.33	0.00	
80.00	808.07	32.18	163.56	0.00	
81.00	870.57	34.66	176.18	0.00	
82.00	947.02	37.70	191.62	0.00	
83.00	1039.04	41.36	210.24	0.00	
84.00	1147.15	45.67	232.12	0.00	
85.00	1269.86	50.56	256.97	0.00	
86.00	1403.61	55.88	284.01	0.00	
87.00	1543.53	61.45	312.25	0.00	
88.00	1684.55	67.06	340.80	0.00	
89.00	1823.20	72.58	368.89	0.00	
90.00	1957.57	77.94	396.09	0.00	
91.00	2086.62	83.08	422.22	0.00	
92.00	2209.71	87.98	447.14	0.00	
93.00	2325.91	92.60	470.65	0.00	
94.00	2433.23	96.88	492.36	0.00	
95.00	2528.63	100.68	511.67	0.00	
96.00	2609.07	103.88	527.95	0.00	
97.00	2672.61	106.42	540.82	0.00	
98.00	2718.63	108.25	550.13	0.00	
99.00	2747.68	109.41	556.01	0.00	
100.00	2760.87	109.94	558.68	0.00	
