gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	54.02	2.15	10.93	0.00	
0.00	53.11	2.12	10.74	0.00	
0.00	54.47	2.17	11.02	0.00	
0.00	58.53	2.34	11.84	0.00	
0.00	66.01	2.63	13.36	0.00	
0.00	78.22	3.12	15.82	0.00	
0.00	96.54	3.85	19.53	0.00	
0.00	120.74	4.81	24.43	0.00	
0.00	147.48	5.87	29.84	0.00	
0.00	170.52	6.79	34.51	0.00	
0.00	182.34	7.26	36.94	0.00	
0.00	176.96	7.04	35.79	0.00	
0.00	152.90	6.08	30.89	0.00	
0.00	115.41	4.59	23.35	0.00	
0.00	75.92	3.01	15.37	0.00	
0.00	48.02	1.89	9.70	0.01	
0.00	39.11	1.55	7.87	0.01	
0.00	39.01	1.55	7.89	0.01	
0.00	37.29	1.51	7.60	0.01	
0.00	32.20	1.33	6.58	0.01	
0.00	25.23	1.07	5.18	0.02	
0.00	18.86	0.80	3.88	0.03	
0.00	14.75	0.60	3.06	0.04	
0.00	12.84	0.50	2.70	0.06	
0.00	12.16	0.44	2.58	0.08	
0.00	11.92	0.41	2.59	0.19	
0.00	11.70	0.40	2.57	0.58	
0.00	11.39	0.38	2.47	1.11	
0.00	10.95	0.37	2.34	1.63	
0.00	10.35	0.35	2.21	2.14	
0.00	9.66	0.33	2.06	2.69	
0.00	8.94	0.30	1.87	3.28	
0.00	8.13	0.28	1.70	3.96	
0.00	7.28	0.26	1.47	4.68	
0.00	6.43	0.25	1.16	5.36	
0.00	5.51	0.25	0.88	6.00	
0.00	4.76	0.24	0.68	6.65	
0.00	4.23	0.22	0.57	7.26	
0.00	3.73	0.20	0.46	7.71	
0.00	2.99	0.18	0.39	7.90	
0.00	2.13	0.15	0.29	7.79	
0.00	1.25	0.12	0.24	7.49	
0.00	0.65	0.09	0.17	7.17	
0.00	0.32	0.06	0.08	7.07	
0.00	0.05	0.02	0.03	7.69	
0.00	0.00	0.01	0.00	9.22	
0.00	0.00	0.00	0.00	10.50	
0.00	0.53	0.02	0.10	12.72	
0.00	3.21	0.12	0.63	20.11	
0.00	7.03	0.28	1.37	24.76	
0.00	9.58	0.36	1.88	24.71	
0.00	9.03	0.35	1.79	54.39	
0.00	5.90	0.24	1.17	87.10	
0.00	4.74	0.18	0.95	84.58	
0.00	1.01	0.04	0.20	57.20	
0.00	1.54	0.06	0.31	63.23	
0.00	12.80	0.53	2.59	80.00	
0.00	40.95	1.64	8.32	60.59	
0.00	67.28	2.69	13.66	26.33	
0.00	78.93	3.15	15.97	5.02	
0.00	82.67	3.28	16.70	0.01	
0.00	86.68	3.44	17.54	0.01	
0.00	92.09	3.66	18.67	0.00	
0.00	98.79	3.92	20.01	0.00	
0.00	106.96	4.24	21.64	0.00	
0.00	116.57	4.63	23.59	0.00	
0.00	127.17	5.06	25.73	0.00	
0.00	137.86	5.48	27.88	0.00	
0.00	147.49	5.87	29.83	0.00	
0.00	155.22	6.17	31.40	0.00	
0.00	161.00	6.40	32.56	0.00	
0.00	165.57	6.59	33.49	0.00	
0.00	169.70	6.75	34.32	0.00	
0.00	173.50	6.90	35.09	0.00	
0.00	176.57	7.02	35.71	0.00	
0.00	178.44	7.10	36.09	0.00	
0.00	179.12	7.13	36.22	0.00	
0.00	179.22	7.13	36.23	0.00	
0.00	179.81	7.15	36.34	0.00	
0.00	181.81	7.23	36.71	0.00	
0.00	185.34	7.37	37.44	0.00	
0.00	190.13	7.56	38.42	0.00	
0.00	195.56	7.78	39.55	0.00	
0.00	200.91	8.00	40.69	0.00	
0.00	205.52	8.19	41.61	0.00	
0.00	208.70	8.32	42.26	0.00	
0.00	209.67	8.35	42.45	0.00	
0.00	207.49	8.27	42.02	0.00	
0.00	201.39	8.02	40.77	0.00	
0.00	191.05	7.61	38.67	0.00	
0.00	176.63	7.04	35.75	0.00	
0.00	158.68	6.32	32.12	0.00	
0.00	138.55	5.52	28.04	0.00	
0.00	118.17	4.71	23.91	0.00	
0.00	99.43	3.96	20.12	0.00	
0.00	83.58	3.33	16.92	0.00	
0.00	71.20	2.84	14.41	0.00	
0.00	62.18	2.48	12.58	0.00	
0.00	56.09	2.24	11.35	0.00	
0.00	52.55	2.10	10.64	0.00	
