gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	6.23	0.32	1.07	6.54	
2.00	7.89	0.38	1.33	10.92	
3.00	1.70	0.08	0.27	70.47	
4.00	0.00	0.00	0.00	150.15	
5.00	0.00	0.00	0.00	183.35	
6.00	0.00	0.00	0.00	171.00	
7.00	0.00	0.00	0.00	138.64	
8.00	1.38	0.06	0.27	104.59	
9.00	8.15	0.33	1.65	76.00	
10.00	21.02	0.86	4.29	51.48	
11.00	44.31	1.78	9.00	35.78	
12.00	73.80	2.96	14.94	26.23	
13.00	105.95	4.25	21.46	21.19	
14.00	138.24	5.53	28.03	17.59	
15.00	170.51	6.82	34.58	14.02	
16.00	203.27	8.13	41.20	10.06	
17.00	237.28	9.48	48.07	6.77	
18.00	273.05	10.90	55.32	4.70	
19.00	310.30	12.38	62.89	3.28	
20.00	347.52	13.86	70.42	1.80	
21.00	382.84	15.28	77.56	0.46	
22.00	414.58	16.54	83.97	0.05	
23.00	442.83	17.65	89.70	0.01	
24.00	469.20	18.70	95.04	0.01	
25.00	494.62	19.72	100.18	0.01	
26.00	519.17	20.69	105.15	0.01	
27.00	543.32	21.65	110.01	0.00	
28.00	568.70	22.66	115.16	0.00	
29.00	597.78	23.82	121.04	0.00	
30.00	631.69	25.16	127.90	0.00	
31.00	670.04	26.69	135.66	0.00	
32.00	709.26	28.25	143.59	0.00	
33.00	746.91	29.74	151.20	0.00	
34.00	784.07	31.22	158.72	0.00	
35.00	822.05	32.73	166.39	0.00	
36.00	862.03	34.33	174.48	0.00	
37.00	905.13	36.04	183.19	0.00	
38.00	951.10	37.87	192.48	0.00	
39.00	998.61	39.76	202.09	0.00	
40.00	1046.43	41.66	211.76	0.00	
41.00	1095.23	43.59	221.55	0.00	
42.00	1144.71	45.56	231.53	0.00	
43.00	1194.79	47.57	241.75	0.00	
44.00	1244.75	49.56	251.86	0.00	
45.00	1293.96	51.52	261.86	0.00	
46.00	1344.49	53.53	272.05	0.00	
47.00	1398.64	55.69	283.10	0.00	
48.00	1456.52	57.99	294.74	0.00	
49.00	1515.92	60.35	306.72	0.00	
50.00	1573.62	62.65	318.39	0.00	
51.00	1625.32	64.71	328.83	0.00	
52.00	1665.88	66.33	337.06	0.00	
53.00	1690.83	67.34	342.13	0.00	
54.00	1699.93	67.68	343.93	0.00	
55.00	1695.74	67.52	343.15	0.00	
56.00	1681.16	66.93	340.16	0.00	
57.00	1656.52	65.96	335.22	0.00	
58.00	1621.72	64.57	328.15	0.00	
59.00	1576.40	62.77	318.99	0.00	
60.00	1520.67	60.55	307.73	0.00	
61.00	1456.84	58.00	294.80	0.00	
62.00	1386.52	55.18	280.42	0.00	
63.00	1306.49	52.01	264.27	0.00	
64.00	1214.20	48.34	245.70	0.00	
65.00	1109.16	44.14	224.34	0.00	
66.00	992.19	39.50	200.76	0.00	
67.00	867.58	34.54	175.51	0.00	
68.00	737.10	29.35	149.20	0.00	
69.00	601.71	23.97	121.84	0.00	
70.00	462.46	18.44	93.67	0.01	
71.00	326.63	13.03	66.21	0.01	
72.00	207.24	8.28	42.01	0.02	
73.00	116.85	4.67	23.67	0.05	
74.00	59.48	2.40	11.93	0.11	
75.00	28.93	1.19	5.70	0.37	
76.00	14.99	0.66	2.77	1.12	
77.00	8.91	0.43	1.60	2.22	
78.00	5.51	0.32	0.97	3.36	
79.00	3.29	0.22	0.48	4.50	
80.00	1.85	0.15	0.27	6.05	
81.00	0.98	0.10	0.16	7.88	
82.00	0.36	0.06	0.11	9.89	
83.00	0.10	0.03	0.06	12.16	
84.00	0.04	0.02	0.03	14.33	
85.00	0.00	0.01	0.00	16.09	
86.00	0.00	0.00	0.00	17.48	
87.00	0.00	0.00	0.00	18.82	
88.00	0.00	0.00	0.00	20.36	
89.00	0.00	0.00	0.00	21.91	
90.00	0.00	0.00	0.00	22.86	
91.00	0.00	0.00	0.00	23.17	
92.00	0.00	0.00	0.00	23.49	
93.00	0.00	0.00	0.00	23.93	
94.00	0.00	0.00	0.00	24.20	
95.00	0.00	0.00	0.00	24.74	
96.00	0.00	0.00	0.00	27.02	
97.00	0.00	0.00	0.01	32.39	
98.00	0.00	0.00	0.00	37.01	
99.00	0.51	0.04	0.08	27.71	
100.00	6.26	0.33	1.05	6.34	
