gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	216.11	8.61	43.73	0.00	
0.00	198.20	7.89	40.11	0.00	
0.00	184.22	7.33	37.28	0.00	
0.00	175.43	6.99	35.51	0.00	
0.00	173.01	6.89	35.01	0.00	
0.00	175.38	6.98	35.49	0.00	
0.00	179.31	7.14	36.29	0.00	
0.00	183.62	7.31	37.16	0.00	
0.00	187.72	7.47	37.99	0.00	
0.00	192.21	7.65	38.90	0.00	
0.00	198.32	7.90	40.14	0.00	
0.00	203.94	8.13	41.34	0.00	
0.00	206.04	8.20	41.69	0.00	
0.00	202.51	8.05	40.95	0.00	
0.00	191.79	7.62	38.78	0.00	
0.00	171.58	6.82	34.71	0.01	
0.00	140.29	5.57	28.38	0.01	
0.00	103.80	4.12	21.00	0.04	
0.00	76.53	3.07	15.51	0.15	
0.00	60.66	2.45	12.34	0.53	
0.00	50.17	2.01	10.34	1.10	
0.00	41.49	1.64	8.55	1.82	
0.00	34.52	1.37	7.10	2.65	
0.00	28.56	1.12	5.85	3.32	
0.00	22.92	0.90	4.68	3.96	
0.00	18.16	0.69	3.71	4.56	
0.00	14.69	0.55	3.00	5.07	
0.00	12.33	0.47	2.52	5.62	
0.00	10.66	0.41	2.18	6.20	
0.00	9.34	0.35	1.84	6.74	
0.00	8.00	0.31	1.51	7.11	
0.00	6.54	0.27	1.17	7.38	
0.00	5.08	0.23	0.82	7.65	
0.00	3.71	0.20	0.55	7.97	
0.00	2.62	0.16	0.33	8.02	
0.00	1.58	0.12	0.23	7.72	
0.00	0.63	0.08	0.20	7.39	
0.00	0.13	0.05	0.13	7.09	
0.00	0.02	0.02	0.03	6.67	
0.00	0.01	0.01	0.00	6.05	
0.00	0.00	0.01	0.00	5.45	
0.00	0.00	0.00	0.00	5.17	
0.00	0.00	0.00	0.00	5.25	
0.00	0.00	0.00	0.00	5.97	
0.00	0.00	0.00	0.00	7.51	
0.00	0.00	0.00	0.00	7.88	
0.00	1.60	0.06	0.31	9.28	
0.00	4.80	0.20	0.90	14.39	
0.00	5.21	0.21	1.04	16.22	
0.00	5.97	0.24	1.17	37.73	
0.00	6.55	0.28	1.28	70.18	
0.00	3.70	0.17	0.63	84.90	
0.00	1.73	0.09	0.24	70.00	
0.00	0.20	0.01	0.02	46.91	
0.00	0.17	0.01	0.04	49.62	
0.00	6.31	0.26	1.28	59.42	
0.00	26.13	1.05	5.30	55.95	
0.00	54.11	2.18	11.00	47.15	
0.00	83.76	3.35	17.00	38.55	
0.00	110.53	4.41	22.42	30.09	
0.00	134.39	5.36	27.24	23.67	
0.00	156.47	6.24	31.71	18.34	
0.00	178.72	7.11	36.20	14.06	
0.00	201.20	7.99	40.76	11.26	
0.00	223.62	8.89	45.32	10.43	
0.00	246.27	9.80	49.86	9.85	
0.00	269.67	10.71	54.54	8.76	
0.00	293.56	11.66	59.38	7.06	
0.00	318.08	12.64	64.31	5.24	
0.00	343.35	13.65	69.43	3.99	
0.00	368.69	14.67	74.62	3.42	
0.00	392.38	15.60	79.29	2.80	
0.00	412.13	16.39	83.35	1.42	
0.00	427.49	16.99	86.44	0.07	
0.00	438.94	17.46	88.78	0.02	
0.00	446.57	17.77	90.30	0.01	
0.00	451.08	17.94	91.19	0.00	
0.00	453.77	18.05	91.79	0.00	
0.00	456.26	18.15	92.29	0.00	
0.00	459.21	18.27	92.86	0.00	
0.00	461.30	18.36	93.29	0.00	
0.00	461.23	18.36	93.32	0.00	
0.00	459.56	18.29	92.93	0.00	
0.00	456.88	18.19	92.41	0.00	
0.00	452.87	18.03	91.58	0.00	
0.00	446.65	17.77	90.32	0.00	
0.00	438.50	17.46	88.69	0.00	
0.00	429.88	17.12	86.98	0.00	
0.00	422.16	16.81	85.43	0.00	
0.00	414.42	16.51	83.89	0.00	
0.00	404.16	16.09	81.84	0.00	
0.00	389.60	15.53	78.99	0.00	
0.00	371.58	14.80	75.22	0.00	
0.00	351.40	13.99	71.10	0.00	
0.00	330.16	13.14	66.80	0.00	
0.00	308.10	12.27	62.34	0.00	
0.00	285.79	11.38	57.84	0.00	
0.00	263.87	10.51	53.41	0.00	
0.00	242.54	9.66	49.09	0.00	
0.00	222.45	8.86	45.01	0.00	
