gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2603.06	103.64	526.73	0.00	
2.00	2601.28	103.57	526.38	0.00	
3.00	2584.45	102.90	522.99	0.00	
4.00	2548.39	101.47	515.67	0.00	
5.00	2487.47	99.04	503.35	0.00	
6.00	2394.27	95.33	484.49	0.00	
7.00	2260.14	89.99	457.34	0.00	
8.00	2077.46	82.71	420.36	0.00	
9.00	1843.51	73.39	373.01	0.00	
10.00	1565.10	62.30	316.58	0.00	
11.00	1262.13	50.23	255.31	0.00	
12.00	963.25	38.34	194.90	0.00	
13.00	697.16	27.76	141.12	0.00	
14.00	484.94	19.32	98.22	0.00	
15.00	335.27	13.38	67.94	0.01	
16.00	241.95	9.68	49.02	0.01	
17.00	188.07	7.55	38.15	0.02	
18.00	154.48	6.22	31.37	0.02	
19.00	128.12	5.16	26.05	0.02	
20.00	104.31	4.18	21.22	0.03	
21.00	83.33	3.34	16.96	0.03	
22.00	66.67	2.66	13.54	0.04	
23.00	54.56	2.16	11.07	0.04	
24.00	46.23	1.80	9.36	0.05	
25.00	40.48	1.54	8.16	0.05	
26.00	36.18	1.39	7.30	0.06	
27.00	32.66	1.26	6.57	0.08	
28.00	29.44	1.14	5.87	0.10	
29.00	26.24	1.03	5.23	0.13	
30.00	23.14	0.91	4.55	0.18	
31.00	20.14	0.80	3.87	0.27	
32.00	17.27	0.71	3.24	0.40	
33.00	14.55	0.61	2.66	0.61	
34.00	12.00	0.54	2.14	0.93	
35.00	9.72	0.46	1.59	1.40	
36.00	7.55	0.40	1.17	2.09	
37.00	5.40	0.34	0.86	2.83	
38.00	3.56	0.27	0.57	3.74	
39.00	2.17	0.19	0.33	4.98	
40.00	1.20	0.12	0.20	6.61	
41.00	0.64	0.08	0.14	8.49	
42.00	0.41	0.05	0.08	10.37	
43.00	0.26	0.04	0.05	12.25	
44.00	0.13	0.02	0.04	14.85	
45.00	0.05	0.01	0.02	19.64	
46.00	0.01	0.00	0.01	27.87	
47.00	0.01	0.00	0.00	37.86	
48.00	0.42	0.02	0.06	42.71	
49.00	1.69	0.08	0.29	35.18	
50.00	3.79	0.19	0.60	21.19	
51.00	6.90	0.31	1.25	30.90	
52.00	3.18	0.16	0.58	82.49	
53.00	0.36	0.02	0.08	164.96	
54.00	0.01	0.00	0.00	221.00	
55.00	0.76	0.03	0.16	202.16	
56.00	10.03	0.40	2.03	121.63	
57.00	46.09	1.86	9.31	40.54	
58.00	121.98	4.91	24.75	7.85	
59.00	210.18	8.42	42.61	1.30	
60.00	294.81	11.77	59.73	0.20	
61.00	375.63	14.98	76.11	0.01	
62.00	453.94	18.10	91.96	0.00	
63.00	529.42	21.10	107.23	0.00	
64.00	601.36	23.96	121.76	0.00	
65.00	669.36	26.66	135.49	0.00	
66.00	733.66	29.22	148.52	0.00	
67.00	794.67	31.64	160.85	0.00	
68.00	852.21	33.93	172.49	0.00	
69.00	906.11	36.08	183.36	0.00	
70.00	955.98	38.06	193.45	0.00	
71.00	1001.85	39.89	202.71	0.00	
72.00	1044.36	41.58	211.29	0.00	
73.00	1084.22	43.17	219.37	0.00	
74.00	1122.05	44.67	227.00	0.00	
75.00	1158.49	46.12	234.43	0.00	
76.00	1194.54	47.55	241.68	0.00	
77.00	1230.89	49.00	249.02	0.00	
78.00	1268.42	50.49	256.56	0.00	
79.00	1308.45	52.09	264.66	0.00	
80.00	1352.85	53.85	273.60	0.00	
81.00	1403.32	55.87	283.94	0.00	
82.00	1460.87	58.17	295.65	0.00	
83.00	1525.36	60.72	308.59	0.00	
84.00	1595.25	63.51	322.74	0.00	
85.00	1669.05	66.44	337.65	0.00	
86.00	1745.48	69.49	353.19	0.00	
87.00	1824.11	72.62	369.08	0.00	
88.00	1904.69	75.83	385.38	0.00	
89.00	1986.90	79.11	402.03	0.00	
90.00	2069.95	82.42	418.84	0.00	
91.00	2152.73	85.71	435.60	0.00	
92.00	2233.99	88.94	452.05	0.00	
93.00	2311.94	92.05	467.82	0.00	
94.00	2383.95	94.92	482.40	0.00	
95.00	2447.31	97.44	495.22	0.00	
96.00	2500.13	99.54	505.91	0.00	
97.00	2541.81	101.21	514.34	0.00	
98.00	2572.86	102.44	520.62	0.00	
99.00	2593.99	103.28	524.90	0.00	
100.00	2605.12	103.73	527.15	0.00	
