gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	414.92	16.55	84.04	0.01	
2.00	347.85	13.87	70.47	0.01	
3.00	284.44	11.34	57.63	0.02	
4.00	225.79	9.00	45.75	0.02	
5.00	173.10	6.90	35.09	0.03	
6.00	129.89	5.20	26.37	0.04	
7.00	96.87	3.88	19.66	0.04	
8.00	72.03	2.86	14.60	0.05	
9.00	54.42	2.14	11.01	0.05	
10.00	43.17	1.68	8.74	0.06	
11.00	36.46	1.42	7.37	0.07	
12.00	32.11	1.24	6.46	0.08	
13.00	29.22	1.12	5.85	0.08	
14.00	27.21	1.05	5.40	0.09	
15.00	25.69	0.99	5.06	0.10	
16.00	24.40	0.95	4.79	0.11	
17.00	23.19	0.91	4.53	0.12	
18.00	22.01	0.87	4.26	0.14	
19.00	20.72	0.83	3.96	0.18	
20.00	19.18	0.77	3.63	0.23	
21.00	17.41	0.72	3.27	0.31	
22.00	15.54	0.66	2.85	0.45	
23.00	13.57	0.60	2.44	0.66	
24.00	11.70	0.53	2.02	0.94	
25.00	9.94	0.48	1.67	1.28	
26.00	8.25	0.43	1.42	1.68	
27.00	6.91	0.38	1.13	2.18	
28.00	5.74	0.33	0.90	2.80	
29.00	4.61	0.29	0.73	3.49	
30.00	3.62	0.24	0.57	4.31	
31.00	2.75	0.20	0.47	5.30	
32.00	2.12	0.16	0.36	6.41	
33.00	1.65	0.13	0.28	7.55	
34.00	1.31	0.10	0.21	8.58	
35.00	1.04	0.09	0.16	9.40	
36.00	0.80	0.08	0.14	10.00	
37.00	0.64	0.07	0.11	10.45	
38.00	0.50	0.06	0.09	11.02	
39.00	0.37	0.05	0.07	12.20	
40.00	0.21	0.03	0.06	14.72	
41.00	0.07	0.02	0.03	19.63	
42.00	0.01	0.01	0.01	27.95	
43.00	0.00	0.00	0.00	39.68	
44.00	0.00	0.00	0.00	52.51	
45.00	0.08	0.00	0.02	61.50	
46.00	0.82	0.03	0.15	60.52	
47.00	5.73	0.24	1.13	44.25	
48.00	19.42	0.80	3.90	22.34	
49.00	41.76	1.68	8.42	6.35	
50.00	62.75	2.52	12.74	2.43	
51.00	67.98	2.73	13.81	4.63	
52.00	66.90	2.69	13.59	9.69	
53.00	79.97	3.23	16.23	10.94	
54.00	137.99	5.54	27.95	8.64	
55.00	249.18	9.96	50.48	3.55	
56.00	419.47	16.73	84.97	0.75	
57.00	624.42	24.87	126.41	0.00	
58.00	848.95	33.79	171.77	0.00	
59.00	1078.35	42.92	218.14	0.00	
60.00	1304.58	51.94	263.99	0.00	
61.00	1520.96	60.55	307.75	0.00	
62.00	1721.85	68.55	348.40	0.00	
63.00	1903.07	75.77	385.07	0.00	
64.00	2062.30	82.10	417.28	0.00	
65.00	2195.99	87.43	444.36	0.00	
66.00	2307.24	91.86	466.87	0.00	
67.00	2397.88	95.47	485.21	0.00	
68.00	2469.75	98.34	499.75	0.00	
69.00	2524.83	100.53	510.90	0.00	
70.00	2564.38	102.10	518.91	0.00	
71.00	2589.08	103.09	523.92	0.00	
72.00	2599.91	103.52	526.10	0.00	
73.00	2597.12	103.41	525.53	0.00	
74.00	2579.20	102.70	521.91	0.00	
75.00	2546.78	101.40	515.35	0.00	
76.00	2500.59	99.56	506.00	0.00	
77.00	2441.73	97.22	494.09	0.00	
78.00	2371.31	94.41	479.84	0.00	
79.00	2291.69	91.24	463.72	0.00	
80.00	2206.09	87.83	446.40	0.00	
81.00	2117.15	84.29	428.41	0.00	
82.00	2026.82	80.70	410.12	0.00	
83.00	1936.29	77.09	391.79	0.00	
84.00	1845.69	73.48	373.47	0.00	
85.00	1754.43	69.85	355.01	0.00	
86.00	1661.76	66.16	336.24	0.00	
87.00	1566.69	62.38	317.01	0.00	
88.00	1469.13	58.49	297.21	0.00	
89.00	1369.71	54.53	277.10	0.00	
90.00	1269.13	50.53	256.82	0.00	
91.00	1168.62	46.52	236.43	0.00	
92.00	1069.90	42.59	216.48	0.00	
93.00	973.89	38.77	197.05	0.00	
94.00	881.25	35.09	178.33	0.00	
95.00	792.42	31.55	160.37	0.00	
96.00	708.26	28.21	143.34	0.00	
97.00	628.50	25.04	127.24	0.00	
98.00	552.13	22.00	111.81	0.01	
99.00	478.92	19.09	96.99	0.01	
100.00	408.64	16.30	82.77	0.01	
