gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	1355.82	53.99	274.44	0.00	
2.00	1337.36	53.27	270.70	0.00	
3.00	1286.21	51.21	260.21	0.00	
4.00	1196.91	47.68	242.37	0.00	
5.00	1056.12	42.04	213.58	3.07	
6.00	861.41	34.28	174.18	21.47	
7.00	559.98	22.31	113.41	27.57	
8.00	233.60	9.35	47.36	20.78	
9.00	123.18	4.90	24.95	66.24	
10.00	54.25	2.19	10.90	19.68	
11.00	2.56	0.15	0.46	35.33	
12.00	4.37	0.17	0.88	47.08	
13.00	4.20	0.19	0.63	13.38	
14.00	6.57	0.24	1.29	12.31	
15.00	0.01	0.01	0.01	15.57	
16.00	0.00	0.01	0.00	17.35	
17.00	0.00	0.00	0.00	19.39	
18.00	4.29	0.16	0.85	17.29	
19.00	51.79	2.08	10.52	15.29	
20.00	140.44	5.60	28.45	10.54	
21.00	219.65	8.75	44.46	8.07	
22.00	261.04	10.45	52.98	4.73	
23.00	292.50	11.66	59.25	14.36	
24.00	386.09	15.40	78.19	15.75	
25.00	487.50	19.43	98.73	17.88	
26.00	589.51	23.48	119.34	18.92	
27.00	703.26	28.01	142.37	17.41	
28.00	834.64	33.23	168.86	16.40	
29.00	912.30	36.32	184.63	16.93	
30.00	930.08	37.02	188.16	14.68	
31.00	950.55	37.84	192.36	13.95	
32.00	935.08	37.20	188.99	13.42	
33.00	902.81	35.94	182.64	10.94	
34.00	928.90	36.97	187.94	5.57	
35.00	994.54	39.58	201.14	0.01	
36.00	1124.18	44.75	227.37	0.00	
37.00	1238.92	49.34	250.79	0.00	
38.00	1311.40	52.24	265.62	0.00	
39.00	1319.90	52.54	267.00	0.00	
40.00	1358.31	54.07	274.80	0.00	
41.00	1458.26	58.04	294.99	0.00	
42.00	1577.16	62.79	319.14	0.00	
43.00	1628.06	64.82	329.46	0.00	
44.00	1670.94	66.52	338.09	0.00	
45.00	1752.32	69.76	354.56	0.00	
46.00	1773.02	70.58	358.76	0.00	
47.00	1748.05	69.59	353.68	0.00	
48.00	1732.23	68.96	350.46	0.00	
49.00	1748.13	69.61	353.70	0.00	
50.00	1773.81	70.61	358.91	0.00	
51.00	1777.21	70.74	359.58	0.00	
52.00	1792.31	71.36	362.62	0.00	
53.00	1803.68	71.82	364.94	0.00	
54.00	1833.98	73.03	371.10	0.00	
55.00	1856.47	73.91	375.64	0.00	
56.00	1855.42	73.86	375.37	0.00	
57.00	1862.25	74.12	376.79	0.00	
58.00	1848.56	73.61	374.05	0.00	
59.00	1799.70	71.64	364.15	0.00	
60.00	1725.29	68.69	349.12	0.00	
61.00	1677.11	66.77	339.33	0.00	
62.00	1678.15	66.81	339.58	0.00	
63.00	1712.19	68.16	346.39	0.00	
64.00	1721.22	68.51	348.23	0.00	
65.00	1695.36	67.48	342.95	0.00	
66.00	1649.64	65.67	333.64	0.00	
67.00	1577.25	62.79	319.14	0.00	
68.00	1487.69	59.23	301.03	0.00	
69.00	1404.28	55.91	284.20	0.00	
70.00	1333.68	53.11	269.92	0.00	
71.00	1226.76	48.87	248.51	0.00	
72.00	1096.29	43.65	221.87	0.00	
73.00	976.51	38.89	197.66	0.00	
74.00	833.72	33.19	168.62	0.00	
75.00	684.80	27.25	138.38	0.00	
76.00	593.26	23.64	120.09	0.00	
77.00	552.62	22.02	111.87	0.00	
78.00	538.47	21.47	109.06	0.01	
79.00	486.49	19.40	98.50	0.03	
80.00	335.71	13.41	68.01	0.35	
81.00	169.88	6.79	34.37	2.29	
82.00	75.89	3.05	15.21	6.30	
83.00	24.67	1.06	5.05	8.94	
84.00	2.44	0.11	0.48	12.01	
85.00	0.35	0.05	0.08	16.13	
86.00	0.00	0.00	0.00	18.57	
87.00	0.00	0.00	0.00	23.64	
88.00	0.11	0.01	0.02	27.22	
89.00	0.00	0.00	0.00	45.62	
90.00	3.58	0.16	0.64	56.93	
91.00	58.85	2.37	11.79	81.98	
92.00	180.26	7.19	36.49	71.90	
93.00	431.39	17.18	87.30	49.99	
94.00	690.75	27.53	139.91	20.11	
95.00	919.64	36.60	186.19	0.01	
96.00	1093.18	43.52	221.17	0.00	
97.00	1197.53	47.69	242.40	0.00	
98.00	1291.35	51.40	261.28	0.00	
99.00	1336.89	53.25	270.86	0.00	
100.00	1334.19	53.14	270.14	0.00	
