gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	38.98	1.52	7.79	0.08	
2.00	32.14	1.26	6.37	0.11	
3.00	27.23	1.07	5.34	0.15	
4.00	23.81	0.94	4.63	0.21	
5.00	21.55	0.86	4.16	0.27	
6.00	20.27	0.81	3.90	0.31	
7.00	19.81	0.79	3.80	0.32	
8.00	19.87	0.80	3.82	0.30	
9.00	20.34	0.82	3.93	0.26	
10.00	21.06	0.84	4.07	0.21	
11.00	21.70	0.86	4.19	0.17	
12.00	21.96	0.87	4.25	0.15	
13.00	21.85	0.86	4.21	0.14	
14.00	21.37	0.84	4.10	0.14	
15.00	20.59	0.82	3.93	0.15	
16.00	19.76	0.78	3.70	0.16	
17.00	18.87	0.76	3.53	0.18	
18.00	18.00	0.73	3.32	0.21	
19.00	17.03	0.71	3.12	0.24	
20.00	15.85	0.67	2.88	0.29	
21.00	14.44	0.63	2.58	0.36	
22.00	12.83	0.59	2.24	0.46	
23.00	11.10	0.55	1.89	0.63	
24.00	9.39	0.49	1.52	0.88	
25.00	7.79	0.43	1.22	1.32	
26.00	6.30	0.38	0.99	1.88	
27.00	4.98	0.33	0.76	2.58	
28.00	3.82	0.28	0.58	3.42	
29.00	2.82	0.23	0.44	4.37	
30.00	2.00	0.18	0.34	5.40	
31.00	1.38	0.14	0.26	6.52	
32.00	0.95	0.11	0.20	7.69	
33.00	0.64	0.08	0.15	8.84	
34.00	0.43	0.06	0.11	9.97	
35.00	0.32	0.05	0.08	11.04	
36.00	0.26	0.04	0.06	12.01	
37.00	0.21	0.03	0.05	12.85	
38.00	0.15	0.03	0.04	13.54	
39.00	0.11	0.02	0.03	14.23	
40.00	0.07	0.02	0.02	15.21	
41.00	0.04	0.01	0.01	16.98	
42.00	0.01	0.00	0.01	20.48	
43.00	0.00	0.00	0.00	26.93	
44.00	0.00	0.00	0.00	37.01	
45.00	0.00	0.00	0.00	50.74	
46.00	0.00	0.00	0.00	65.65	
47.00	0.10	0.00	0.02	74.15	
48.00	1.23	0.05	0.24	69.52	
49.00	6.92	0.28	1.37	47.48	
50.00	22.90	0.91	4.61	20.77	
51.00	46.45	1.86	9.42	5.76	
52.00	57.10	2.30	11.58	5.31	
53.00	50.21	2.03	10.18	15.15	
54.00	42.00	1.70	8.48	25.02	
55.00	63.35	2.56	12.83	18.77	
56.00	177.01	7.08	35.88	6.35	
57.00	388.30	15.49	78.66	2.02	
58.00	681.64	27.15	137.99	0.84	
59.00	1020.22	40.62	206.44	0.00	
60.00	1374.50	54.72	278.12	0.00	
61.00	1718.93	68.44	347.82	0.00	
62.00	2037.97	81.14	412.38	0.00	
63.00	2320.71	92.40	469.58	0.00	
64.00	2562.99	102.05	518.63	0.00	
65.00	2757.89	109.81	558.07	0.00	
66.00	2912.33	115.96	589.32	0.00	
67.00	3029.99	120.64	613.13	0.00	
68.00	3113.25	123.95	629.97	0.00	
69.00	3167.02	126.09	640.85	0.00	
70.00	3194.43	127.18	646.40	0.00	
71.00	3197.89	127.32	647.10	0.00	
72.00	3179.17	126.58	643.31	0.00	
73.00	3138.16	124.94	635.02	0.00	
74.00	3073.12	122.36	621.86	0.00	
75.00	2987.52	118.95	604.53	0.00	
76.00	2883.75	114.82	583.54	0.00	
77.00	2764.46	110.07	559.39	0.00	
78.00	2633.71	104.87	532.93	0.00	
79.00	2496.65	99.41	505.20	0.00	
80.00	2355.94	93.80	476.72	0.00	
81.00	2211.77	88.06	447.54	0.00	
82.00	2062.37	82.11	417.31	0.00	
83.00	1902.36	75.74	384.94	0.00	
84.00	1729.80	68.87	350.02	0.00	
85.00	1544.86	61.51	312.59	0.00	
86.00	1348.40	53.68	272.82	0.00	
87.00	1145.10	45.58	231.68	0.00	
88.00	946.35	37.68	191.49	0.00	
89.00	760.17	30.27	153.87	0.00	
90.00	592.13	23.59	119.90	0.00	
91.00	449.28	17.91	91.00	0.00	
92.00	339.43	13.54	68.77	0.01	
93.00	254.11	10.16	51.50	0.01	
94.00	189.21	7.60	38.39	0.02	
95.00	141.28	5.69	28.73	0.02	
96.00	107.90	4.35	21.97	0.03	
97.00	83.25	3.35	16.95	0.03	
98.00	64.21	2.57	13.05	0.05	
99.00	49.75	1.97	10.05	0.06	
100.00	39.06	1.52	7.81	0.08	
