gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	87.97	3.51	17.81	0.00	
0.00	85.83	3.42	17.37	0.00	
0.00	84.60	3.37	17.13	0.00	
0.00	84.83	3.38	17.17	0.00	
0.00	88.15	3.51	17.84	0.00	
0.00	97.10	3.87	19.65	0.00	
0.00	113.22	4.51	22.92	0.00	
0.00	134.89	5.38	27.33	0.00	
0.00	157.84	6.29	31.96	0.00	
0.00	175.52	7.01	35.66	0.00	
0.00	181.06	7.21	36.64	0.00	
0.00	170.50	6.78	34.42	0.00	
0.00	144.60	5.75	29.24	0.00	
0.00	108.68	4.33	22.01	0.00	
0.00	72.49	2.87	14.68	0.00	
0.00	48.27	1.91	9.76	0.01	
0.00	42.55	1.71	8.58	0.01	
0.00	45.65	1.83	9.20	0.01	
0.00	47.64	1.90	9.63	0.01	
0.00	45.37	1.84	9.21	0.01	
0.00	39.21	1.62	8.01	0.02	
0.00	31.29	1.30	6.41	0.03	
0.00	23.62	1.00	4.87	0.03	
0.00	17.38	0.74	3.62	0.05	
0.00	13.42	0.54	2.79	0.07	
0.00	11.53	0.43	2.42	0.08	
0.00	10.69	0.38	2.30	0.09	
0.00	10.15	0.35	2.24	0.13	
0.00	9.72	0.34	2.15	0.20	
0.00	9.32	0.34	2.09	0.40	
0.00	9.09	0.31	2.04	0.69	
0.00	8.80	0.29	2.00	1.05	
0.00	8.49	0.26	1.88	1.53	
0.00	8.13	0.25	1.67	2.11	
0.00	7.56	0.26	1.49	2.82	
0.00	6.65	0.26	1.24	3.64	
0.00	5.65	0.24	1.01	4.39	
0.00	4.66	0.23	0.71	5.00	
0.00	3.64	0.20	0.43	5.55	
0.00	2.65	0.17	0.31	5.93	
0.00	1.85	0.14	0.28	6.21	
0.00	1.50	0.12	0.19	6.58	
0.00	1.07	0.09	0.15	7.41	
0.00	0.60	0.07	0.13	9.00	
0.00	0.23	0.05	0.09	11.33	
0.00	0.03	0.02	0.03	13.19	
0.00	0.04	0.00	0.01	13.26	
0.00	1.48	0.08	0.23	15.39	
0.00	4.77	0.19	0.87	18.68	
0.00	5.38	0.23	0.97	24.80	
0.00	8.24	0.31	1.65	50.14	
0.00	5.92	0.26	1.13	79.70	
0.00	1.34	0.08	0.26	79.27	
0.00	0.07	0.00	0.01	52.32	
0.00	3.04	0.12	0.62	61.17	
0.00	24.58	0.98	4.99	72.50	
0.00	58.29	2.33	11.86	54.06	
0.00	88.46	3.52	17.94	23.01	
0.00	106.15	4.22	21.50	9.13	
0.00	121.17	4.81	24.58	1.52	
0.00	136.72	5.43	27.68	0.01	
0.00	153.49	6.10	31.05	0.00	
0.00	172.29	6.85	34.84	0.00	
0.00	193.15	7.68	39.06	0.00	
0.00	215.15	8.55	43.46	0.00	
0.00	236.67	9.41	47.82	0.00	
0.00	256.47	10.20	51.81	0.00	
0.00	273.51	10.88	55.26	0.00	
0.00	287.99	11.45	58.17	0.00	
0.00	299.84	11.93	60.61	0.00	
0.00	308.64	12.28	62.41	0.00	
0.00	313.68	12.48	63.42	0.00	
0.00	314.50	12.52	63.58	0.00	
0.00	310.98	12.38	62.87	0.00	
0.00	303.31	12.07	61.35	0.00	
0.00	291.89	11.62	59.02	0.00	
0.00	277.48	11.05	56.14	0.00	
0.00	261.06	10.39	52.81	0.00	
0.00	244.28	9.73	49.44	0.00	
0.00	229.41	9.15	46.47	0.00	
0.00	218.20	8.70	44.15	0.00	
0.00	210.66	8.40	42.66	0.00	
0.00	205.48	8.20	41.70	0.00	
0.00	201.20	8.01	40.74	0.00	
0.00	196.07	7.81	39.74	0.00	
0.00	189.91	7.55	38.38	0.00	
0.00	182.86	7.28	37.00	0.00	
0.00	175.61	6.99	35.56	0.00	
0.00	168.16	6.70	34.05	0.00	
0.00	159.84	6.37	32.35	0.00	
0.00	150.06	5.97	30.37	0.00	
0.00	139.01	5.53	28.13	0.00	
0.00	127.43	5.07	25.79	0.00	
0.00	116.42	4.64	23.56	0.00	
0.00	107.24	4.27	21.71	0.00	
0.00	100.79	4.01	20.40	0.00	
0.00	96.74	3.86	19.58	0.00	
0.00	93.86	3.74	19.00	0.00	
0.00	91.32	3.64	18.49	0.00	
0.00	89.12	3.55	18.04	0.00	
