gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2133.89	84.96	431.79	0.00	
2.00	2146.05	85.44	434.26	0.00	
3.00	2143.00	85.32	433.63	0.00	
4.00	2122.82	84.51	429.54	0.00	
5.00	2084.78	83.00	421.85	0.00	
6.00	2030.44	80.84	410.86	0.00	
7.00	1957.95	77.95	396.18	0.00	
8.00	1867.97	74.37	377.96	0.00	
9.00	1759.35	70.04	355.97	0.00	
10.00	1627.27	64.79	329.25	0.00	
11.00	1468.63	58.47	297.16	0.00	
12.00	1284.44	51.14	259.92	0.00	
13.00	1082.43	43.09	219.04	0.00	
14.00	873.13	34.76	176.72	0.00	
15.00	668.92	26.65	135.44	0.00	
16.00	481.23	19.18	97.47	0.00	
17.00	323.00	12.89	65.44	0.01	
18.00	204.75	8.19	41.51	0.02	
19.00	128.28	5.15	26.04	0.05	
20.00	83.74	3.36	16.99	0.13	
21.00	58.81	2.37	11.82	0.28	
22.00	43.89	1.77	8.79	0.54	
23.00	34.40	1.39	6.91	0.96	
24.00	27.74	1.13	5.60	1.42	
25.00	22.40	0.91	4.50	1.93	
26.00	18.07	0.73	3.57	2.41	
27.00	14.67	0.61	2.87	2.90	
28.00	12.03	0.53	2.21	3.46	
29.00	9.76	0.45	1.69	4.15	
30.00	7.58	0.37	1.33	4.83	
31.00	5.55	0.30	1.00	5.55	
32.00	3.84	0.22	0.67	6.64	
33.00	2.56	0.16	0.41	8.29	
34.00	1.52	0.11	0.25	10.24	
35.00	0.83	0.07	0.14	12.23	
36.00	0.42	0.04	0.07	14.07	
37.00	0.16	0.03	0.06	15.58	
38.00	0.03	0.02	0.03	16.84	
39.00	0.01	0.01	0.01	17.94	
40.00	0.00	0.01	0.00	18.94	
41.00	0.00	0.00	0.00	19.88	
42.00	0.00	0.00	0.00	20.80	
43.00	0.00	0.00	0.00	21.74	
44.00	0.00	0.00	0.00	23.26	
45.00	0.00	0.00	0.00	26.60	
46.00	0.00	0.00	0.00	31.93	
47.00	0.34	0.02	0.06	36.44	
48.00	1.45	0.07	0.26	35.30	
49.00	2.45	0.12	0.44	27.49	
50.00	4.74	0.23	0.82	26.52	
51.00	5.29	0.25	0.88	48.10	
52.00	2.14	0.11	0.33	94.29	
53.00	0.47	0.03	0.06	149.76	
54.00	0.03	0.00	0.00	179.76	
55.00	0.03	0.00	0.01	170.02	
56.00	1.98	0.08	0.39	132.94	
57.00	10.14	0.41	2.05	91.84	
58.00	24.92	1.01	5.06	56.52	
59.00	47.35	1.91	9.54	30.59	
60.00	78.87	3.15	15.95	16.31	
61.00	115.67	4.64	23.47	9.58	
62.00	154.22	6.17	31.30	6.32	
63.00	192.60	7.71	39.05	3.80	
64.00	231.44	9.26	46.90	2.19	
65.00	271.09	10.84	54.91	1.60	
66.00	311.91	12.44	63.16	1.47	
67.00	354.63	14.16	71.85	1.31	
68.00	399.69	15.95	80.97	1.06	
69.00	446.49	17.81	90.43	0.78	
70.00	494.14	19.69	100.06	0.60	
71.00	541.52	21.58	109.67	0.51	
72.00	588.59	23.45	119.13	0.42	
73.00	635.95	25.34	128.74	0.21	
74.00	685.06	27.30	138.69	0.02	
75.00	736.55	29.34	149.10	0.01	
76.00	790.02	31.46	159.89	0.00	
77.00	845.57	33.67	171.11	0.00	
78.00	902.61	35.94	182.71	0.00	
79.00	959.91	38.22	194.25	0.00	
80.00	1016.00	40.45	205.57	0.00	
81.00	1070.09	42.61	216.55	0.00	
82.00	1122.57	44.70	227.22	0.00	
83.00	1175.09	46.78	237.74	0.00	
84.00	1228.11	48.90	248.52	0.00	
85.00	1281.95	51.04	259.38	0.00	
86.00	1337.06	53.23	270.49	0.00	
87.00	1394.55	55.53	282.22	0.00	
88.00	1455.49	57.95	294.51	0.00	
89.00	1519.58	60.50	307.47	0.00	
90.00	1586.29	63.15	320.93	0.00	
91.00	1654.80	65.87	334.79	0.00	
92.00	1724.28	68.64	348.80	0.00	
93.00	1793.16	71.39	362.82	0.00	
94.00	1860.17	74.06	376.39	0.00	
95.00	1923.22	76.57	389.15	0.00	
96.00	1980.21	78.84	400.69	0.00	
97.00	2031.59	80.88	411.07	0.00	
98.00	2076.73	82.68	420.22	0.00	
99.00	2114.13	84.17	427.79	0.00	
100.00	2141.63	85.26	433.36	0.00	
