gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	6.17	0.32	1.06	6.47	
2.00	7.82	0.38	1.31	10.81	
3.00	1.68	0.08	0.27	69.78	
4.00	0.00	0.00	0.00	148.68	
5.00	0.00	0.00	0.00	181.55	
6.00	0.00	0.00	0.00	169.32	
7.00	0.00	0.00	0.00	137.28	
8.00	1.37	0.06	0.26	103.57	
9.00	8.07	0.33	1.64	75.25	
10.00	20.82	0.85	4.24	50.97	
11.00	43.88	1.76	8.91	35.43	
12.00	73.08	2.93	14.80	25.97	
13.00	104.91	4.21	21.25	20.99	
14.00	136.88	5.48	27.75	17.42	
15.00	168.84	6.76	34.24	13.88	
16.00	201.28	8.05	40.79	9.96	
17.00	234.95	9.39	47.60	6.70	
18.00	270.37	10.80	54.78	4.66	
19.00	307.26	12.26	62.27	3.25	
20.00	344.11	13.72	69.73	1.78	
21.00	379.08	15.13	76.80	0.45	
22.00	410.51	16.38	83.15	0.05	
23.00	438.49	17.48	88.82	0.01	
24.00	464.60	18.52	94.11	0.01	
25.00	489.77	19.53	99.19	0.01	
26.00	514.08	20.49	104.12	0.01	
27.00	538.00	21.44	108.93	0.00	
28.00	563.13	22.44	114.03	0.00	
29.00	591.91	23.58	119.85	0.00	
30.00	625.50	24.92	126.65	0.00	
31.00	663.47	26.43	134.33	0.00	
32.00	702.31	27.97	142.18	0.00	
33.00	739.58	29.45	149.72	0.00	
34.00	776.38	30.91	157.17	0.00	
35.00	813.99	32.41	164.76	0.00	
36.00	853.58	33.99	172.77	0.00	
37.00	896.25	35.69	181.39	0.00	
38.00	941.78	37.49	190.59	0.00	
39.00	988.82	39.37	200.11	0.00	
40.00	1036.17	41.25	209.69	0.00	
41.00	1084.49	43.17	219.37	0.00	
42.00	1133.49	45.12	229.26	0.00	
43.00	1183.08	47.10	239.38	0.00	
44.00	1232.54	49.07	249.39	0.00	
45.00	1281.28	51.01	259.29	0.00	
46.00	1331.31	53.00	269.38	0.00	
47.00	1384.93	55.15	280.32	0.00	
48.00	1442.24	57.42	291.85	0.00	
49.00	1501.06	59.76	303.71	0.00	
50.00	1558.19	62.04	315.26	0.00	
51.00	1609.39	64.07	325.61	0.00	
52.00	1649.55	65.68	333.76	0.00	
53.00	1674.25	66.68	338.77	0.00	
54.00	1683.27	67.01	340.56	0.00	
55.00	1679.11	66.86	339.78	0.00	
56.00	1664.68	66.27	336.83	0.00	
57.00	1640.28	65.31	331.94	0.00	
58.00	1605.82	63.94	324.94	0.00	
59.00	1560.94	62.16	315.87	0.00	
60.00	1505.76	59.95	304.71	0.00	
61.00	1442.56	57.43	291.91	0.00	
62.00	1372.93	54.64	277.67	0.00	
63.00	1293.68	51.50	261.68	0.00	
64.00	1202.29	47.87	243.29	0.00	
65.00	1098.28	43.71	222.14	0.00	
66.00	982.46	39.11	198.79	0.00	
67.00	859.08	34.20	173.79	0.00	
68.00	729.87	29.07	147.74	0.00	
69.00	595.82	23.74	120.65	0.00	
70.00	457.93	18.26	92.75	0.01	
71.00	323.43	12.91	65.56	0.01	
72.00	205.21	8.20	41.60	0.02	
73.00	115.70	4.62	23.44	0.05	
74.00	58.89	2.37	11.81	0.11	
75.00	28.64	1.18	5.64	0.37	
76.00	14.84	0.65	2.74	1.11	
77.00	8.82	0.43	1.58	2.20	
78.00	5.45	0.31	0.96	3.33	
79.00	3.26	0.22	0.47	4.45	
80.00	1.84	0.15	0.27	5.99	
81.00	0.97	0.10	0.16	7.80	
82.00	0.35	0.06	0.11	9.80	
83.00	0.10	0.03	0.06	12.04	
84.00	0.04	0.02	0.03	14.19	
85.00	0.00	0.01	0.00	15.93	
86.00	0.00	0.00	0.00	17.30	
87.00	0.00	0.00	0.00	18.64	
88.00	0.00	0.00	0.00	20.16	
89.00	0.00	0.00	0.00	21.70	
90.00	0.00	0.00	0.00	22.63	
91.00	0.00	0.00	0.00	22.95	
92.00	0.00	0.00	0.00	23.26	
93.00	0.00	0.00	0.00	23.69	
94.00	0.00	0.00	0.00	23.96	
95.00	0.00	0.00	0.00	24.50	
96.00	0.00	0.00	0.00	26.75	
97.00	0.00	0.00	0.00	32.07	
98.00	0.00	0.00	0.00	36.64	
99.00	0.51	0.04	0.08	27.44	
100.00	6.20	0.32	1.04	6.27	
