gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	213.99	8.52	43.30	0.00	
0.00	196.26	7.82	39.72	0.00	
0.00	182.41	7.26	36.92	0.00	
0.00	173.71	6.92	35.16	0.00	
0.00	171.32	6.82	34.67	0.00	
0.00	173.66	6.92	35.14	0.00	
0.00	177.55	7.07	35.93	0.00	
0.00	181.82	7.24	36.80	0.00	
0.00	185.88	7.40	37.61	0.00	
0.00	190.32	7.58	38.52	0.00	
0.00	196.37	7.82	39.74	0.00	
0.00	201.94	8.05	40.93	0.00	
0.00	204.02	8.12	41.28	0.00	
0.00	200.53	7.97	40.55	0.00	
0.00	189.91	7.55	38.40	0.00	
0.00	169.90	6.75	34.37	0.01	
0.00	138.91	5.52	28.10	0.01	
0.00	102.78	4.08	20.80	0.04	
0.00	75.78	3.04	15.36	0.15	
0.00	60.07	2.43	12.22	0.53	
0.00	49.68	1.99	10.24	1.09	
0.00	41.09	1.63	8.47	1.80	
0.00	34.19	1.35	7.03	2.62	
0.00	28.28	1.11	5.79	3.29	
0.00	22.69	0.89	4.64	3.93	
0.00	17.98	0.69	3.68	4.52	
0.00	14.54	0.54	2.97	5.02	
0.00	12.21	0.46	2.50	5.56	
0.00	10.56	0.41	2.16	6.14	
0.00	9.25	0.35	1.83	6.67	
0.00	7.93	0.30	1.50	7.04	
0.00	6.47	0.27	1.16	7.31	
0.00	5.03	0.23	0.81	7.58	
0.00	3.67	0.20	0.55	7.89	
0.00	2.60	0.15	0.33	7.94	
0.00	1.56	0.12	0.23	7.64	
0.00	0.62	0.08	0.20	7.32	
0.00	0.12	0.05	0.13	7.02	
0.00	0.02	0.02	0.03	6.60	
0.00	0.01	0.01	0.00	5.99	
0.00	0.00	0.01	0.00	5.40	
0.00	0.00	0.00	0.00	5.12	
0.00	0.00	0.00	0.00	5.19	
0.00	0.00	0.00	0.00	5.91	
0.00	0.00	0.00	0.00	7.44	
0.00	0.00	0.00	0.00	7.80	
0.00	1.58	0.06	0.31	9.19	
0.00	4.75	0.20	0.89	14.25	
0.00	5.16	0.21	1.03	16.06	
0.00	5.91	0.23	1.15	37.36	
0.00	6.49	0.27	1.27	69.49	
0.00	3.66	0.17	0.62	84.07	
0.00	1.71	0.09	0.23	69.31	
0.00	0.20	0.01	0.02	46.45	
0.00	0.17	0.01	0.03	49.14	
0.00	6.25	0.25	1.27	58.84	
0.00	25.87	1.04	5.25	55.40	
0.00	53.58	2.15	10.90	46.68	
0.00	82.94	3.32	16.84	38.17	
0.00	109.45	4.37	22.20	29.79	
0.00	133.07	5.30	26.97	23.44	
0.00	154.94	6.18	31.39	18.16	
0.00	176.97	7.04	35.85	13.93	
0.00	199.23	7.91	40.36	11.15	
0.00	221.43	8.80	44.88	10.33	
0.00	243.86	9.70	49.37	9.76	
0.00	267.03	10.61	54.01	8.67	
0.00	290.68	11.55	58.79	6.99	
0.00	314.96	12.52	63.68	5.19	
0.00	339.98	13.52	68.75	3.95	
0.00	365.07	14.52	73.89	3.39	
0.00	388.53	15.45	78.52	2.77	
0.00	408.09	16.23	82.53	1.41	
0.00	423.29	16.83	85.60	0.07	
0.00	434.64	17.29	87.91	0.02	
0.00	442.19	17.59	89.41	0.01	
0.00	446.66	17.76	90.30	0.00	
0.00	449.32	17.87	90.89	0.00	
0.00	451.79	17.98	91.38	0.00	
0.00	454.71	18.09	91.95	0.00	
0.00	456.78	18.18	92.38	0.00	
0.00	456.71	18.18	92.41	0.00	
0.00	455.06	18.11	92.01	0.00	
0.00	452.40	18.01	91.51	0.00	
0.00	448.43	17.85	90.69	0.00	
0.00	442.27	17.60	89.43	0.00	
0.00	434.20	17.28	87.82	0.00	
0.00	425.66	16.95	86.13	0.00	
0.00	418.02	16.64	84.59	0.00	
0.00	410.36	16.34	83.07	0.00	
0.00	400.20	15.94	81.03	0.00	
0.00	385.78	15.38	78.22	0.00	
0.00	367.94	14.65	74.48	0.00	
0.00	347.95	13.86	70.41	0.00	
0.00	326.92	13.02	66.15	0.00	
0.00	305.08	12.15	61.73	0.00	
0.00	282.99	11.27	57.28	0.00	
0.00	261.28	10.41	52.88	0.00	
0.00	240.16	9.57	48.61	0.00	
0.00	220.27	8.77	44.57	0.00	
