gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	39.37	1.54	7.87	0.08	
2.00	32.46	1.27	6.43	0.11	
3.00	27.50	1.08	5.40	0.15	
4.00	24.05	0.95	4.68	0.21	
5.00	21.77	0.86	4.21	0.28	
6.00	20.47	0.82	3.94	0.32	
7.00	20.01	0.80	3.83	0.32	
8.00	20.07	0.81	3.86	0.30	
9.00	20.55	0.82	3.97	0.26	
10.00	21.28	0.85	4.11	0.21	
11.00	21.91	0.87	4.23	0.18	
12.00	22.18	0.88	4.29	0.15	
13.00	22.07	0.87	4.25	0.14	
14.00	21.58	0.85	4.14	0.14	
15.00	20.80	0.82	3.97	0.15	
16.00	19.95	0.79	3.74	0.16	
17.00	19.06	0.77	3.56	0.18	
18.00	18.18	0.74	3.36	0.21	
19.00	17.20	0.71	3.16	0.24	
20.00	16.01	0.68	2.91	0.30	
21.00	14.58	0.64	2.61	0.37	
22.00	12.96	0.60	2.26	0.47	
23.00	11.22	0.56	1.91	0.63	
24.00	9.49	0.49	1.54	0.89	
25.00	7.87	0.44	1.23	1.33	
26.00	6.36	0.38	0.99	1.90	
27.00	5.03	0.33	0.77	2.61	
28.00	3.85	0.28	0.59	3.46	
29.00	2.85	0.23	0.44	4.41	
30.00	2.02	0.18	0.34	5.45	
31.00	1.40	0.14	0.26	6.59	
32.00	0.96	0.11	0.20	7.76	
33.00	0.64	0.08	0.15	8.93	
34.00	0.44	0.06	0.11	10.07	
35.00	0.32	0.05	0.09	11.15	
36.00	0.27	0.04	0.06	12.13	
37.00	0.21	0.03	0.05	12.98	
38.00	0.16	0.03	0.04	13.67	
39.00	0.11	0.02	0.03	14.37	
40.00	0.07	0.02	0.02	15.36	
41.00	0.04	0.01	0.01	17.15	
42.00	0.01	0.00	0.01	20.69	
43.00	0.00	0.00	0.00	27.20	
44.00	0.00	0.00	0.00	37.38	
45.00	0.00	0.00	0.00	51.25	
46.00	0.00	0.00	0.00	66.30	
47.00	0.10	0.00	0.02	74.89	
48.00	1.24	0.05	0.24	70.22	
49.00	6.99	0.28	1.38	47.96	
50.00	23.13	0.92	4.66	20.98	
51.00	46.91	1.88	9.51	5.81	
52.00	57.67	2.32	11.70	5.36	
53.00	50.71	2.05	10.28	15.31	
54.00	42.42	1.72	8.57	25.27	
55.00	63.98	2.58	12.95	18.96	
56.00	178.78	7.15	36.23	6.42	
57.00	392.18	15.64	79.44	2.04	
58.00	688.46	27.42	139.37	0.84	
59.00	1030.43	41.03	208.50	0.00	
60.00	1388.25	55.27	280.90	0.00	
61.00	1736.12	69.12	351.29	0.00	
62.00	2058.35	81.95	416.50	0.00	
63.00	2343.91	93.32	474.28	0.00	
64.00	2588.62	103.07	523.82	0.00	
65.00	2785.47	110.91	563.65	0.00	
66.00	2941.45	117.12	595.21	0.00	
67.00	3060.29	121.85	619.26	0.00	
68.00	3144.38	125.19	636.27	0.00	
69.00	3198.69	127.35	647.26	0.00	
70.00	3226.37	128.45	652.86	0.00	
71.00	3229.87	128.59	653.57	0.00	
72.00	3210.97	127.84	649.75	0.00	
73.00	3169.54	126.19	641.37	0.00	
74.00	3103.85	123.58	628.07	0.00	
75.00	3017.39	120.14	610.58	0.00	
76.00	2912.59	115.97	589.37	0.00	
77.00	2792.10	111.17	564.98	0.00	
78.00	2660.04	105.92	538.26	0.00	
79.00	2521.61	100.40	510.25	0.00	
80.00	2379.49	94.74	481.49	0.00	
81.00	2233.89	88.94	452.02	0.00	
82.00	2082.99	82.93	421.48	0.00	
83.00	1921.39	76.50	388.79	0.00	
84.00	1747.10	69.56	353.52	0.00	
85.00	1560.31	62.12	315.72	0.00	
86.00	1361.88	54.22	275.55	0.00	
87.00	1156.55	46.04	233.99	0.00	
88.00	955.82	38.05	193.41	0.00	
89.00	767.77	30.57	155.41	0.00	
90.00	598.05	23.82	121.10	0.00	
91.00	453.77	18.09	91.91	0.00	
92.00	342.83	13.68	69.45	0.01	
93.00	256.65	10.27	52.02	0.01	
94.00	191.11	7.67	38.78	0.02	
95.00	142.69	5.75	29.01	0.02	
96.00	108.98	4.39	22.19	0.03	
97.00	84.08	3.39	17.12	0.03	
98.00	64.86	2.60	13.18	0.05	
99.00	50.25	1.99	10.15	0.06	
100.00	39.45	1.54	7.89	0.08	
