gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	13.90	0.58	2.63	1.65	
2.00	5.49	0.28	1.04	25.49	
3.00	0.00	0.00	0.00	134.61	
4.00	0.00	0.00	0.00	170.03	
5.00	0.00	0.00	0.00	169.42	
6.00	0.00	0.00	0.00	167.59	
7.00	0.00	0.00	0.00	163.75	
8.00	0.00	0.00	0.00	154.47	
9.00	0.31	0.02	0.06	142.55	
10.00	5.13	0.21	1.02	133.70	
11.00	13.04	0.53	2.67	122.56	
12.00	21.46	0.87	4.34	110.54	
13.00	31.45	1.27	6.39	101.06	
14.00	41.12	1.66	8.35	90.20	
15.00	51.48	2.06	10.44	79.79	
16.00	60.82	2.43	12.33	69.04	
17.00	70.50	2.80	14.28	59.20	
18.00	81.70	3.29	16.54	47.80	
19.00	97.64	3.92	19.81	39.30	
20.00	114.34	4.57	23.20	32.66	
21.00	132.97	5.33	26.96	24.51	
22.00	154.87	6.24	31.39	21.17	
23.00	185.48	7.42	37.63	19.98	
24.00	220.70	8.83	44.74	18.43	
25.00	255.96	10.24	51.92	18.22	
26.00	291.92	11.64	59.16	18.43	
27.00	322.49	12.86	65.33	18.43	
28.00	353.17	14.08	71.53	17.98	
29.00	383.20	15.28	77.66	17.22	
30.00	413.00	16.48	83.70	16.31	
31.00	446.48	17.79	90.40	15.92	
32.00	479.04	19.09	96.99	15.33	
33.00	513.52	20.46	104.01	13.66	
34.00	552.06	21.99	111.72	11.61	
35.00	593.24	23.64	120.11	10.28	
36.00	639.53	25.47	129.45	7.28	
37.00	687.00	27.36	139.01	1.28	
38.00	733.19	29.18	148.28	0.01	
39.00	778.90	31.01	157.58	0.00	
40.00	825.10	32.87	167.04	0.00	
41.00	871.75	34.71	176.40	0.00	
42.00	913.22	36.36	184.80	0.00	
43.00	952.57	37.94	192.88	0.00	
44.00	998.91	39.77	202.14	0.00	
45.00	1046.77	41.70	211.99	0.00	
46.00	1091.32	43.46	220.86	0.00	
47.00	1131.52	45.07	229.10	0.00	
48.00	1164.23	46.35	235.58	0.00	
49.00	1195.55	47.60	241.91	0.00	
50.00	1229.36	48.95	248.74	0.00	
51.00	1265.68	50.37	255.96	0.00	
52.00	1295.63	51.58	262.22	0.00	
53.00	1314.16	52.32	265.95	0.00	
54.00	1321.48	52.62	267.52	0.00	
55.00	1314.15	52.32	265.86	0.00	
56.00	1295.40	51.56	262.08	0.00	
57.00	1264.91	50.33	255.73	0.00	
58.00	1221.99	48.64	247.19	0.00	
59.00	1173.23	46.71	237.40	0.00	
60.00	1123.12	44.71	227.40	0.00	
61.00	1074.28	42.76	217.30	0.00	
62.00	1028.61	40.95	208.13	0.00	
63.00	988.00	39.33	199.92	0.00	
64.00	952.80	37.92	192.70	0.00	
65.00	926.58	36.89	187.49	0.00	
66.00	906.17	36.08	183.35	0.00	
67.00	884.30	35.21	178.95	0.00	
68.00	860.81	34.28	174.25	0.00	
69.00	833.66	33.19	168.72	0.00	
70.00	799.17	31.82	161.75	0.00	
71.00	761.75	30.34	154.20	0.00	
72.00	727.04	28.95	147.18	0.00	
73.00	677.40	26.98	137.15	0.00	
74.00	603.77	24.05	122.24	0.00	
75.00	515.61	20.54	104.40	0.01	
76.00	405.22	16.17	82.11	0.69	
77.00	285.03	11.37	57.73	1.64	
78.00	184.17	7.35	37.29	1.97	
79.00	115.39	4.68	23.14	2.81	
80.00	57.06	2.36	11.48	3.74	
81.00	15.21	0.70	3.10	6.00	
82.00	2.20	0.15	0.36	9.85	
83.00	0.03	0.02	0.03	13.24	
84.00	0.00	0.00	0.00	16.93	
85.00	0.00	0.00	0.00	18.08	
86.00	0.00	0.00	0.00	19.97	
87.00	0.00	0.00	0.00	21.79	
88.00	0.00	0.00	0.00	22.27	
89.00	0.00	0.00	0.00	22.04	
90.00	0.00	0.00	0.00	22.75	
91.00	0.00	0.00	0.00	23.41	
92.00	0.00	0.00	0.00	24.07	
93.00	0.00	0.00	0.00	24.08	
94.00	0.00	0.00	0.00	23.89	
95.00	0.00	0.00	0.00	24.32	
96.00	0.00	0.00	0.00	24.67	
97.00	0.00	0.00	0.00	25.05	
98.00	0.00	0.00	0.01	26.56	
99.00	0.48	0.04	0.09	21.32	
100.00	11.06	0.50	2.08	3.22	
