gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2155.23	85.80	436.11	0.00	
2.00	2167.51	86.30	438.60	0.00	
3.00	2164.43	86.17	437.97	0.00	
4.00	2144.05	85.36	433.84	0.00	
5.00	2105.62	83.83	426.07	0.00	
6.00	2050.74	81.65	414.97	0.00	
7.00	1977.53	78.73	400.14	0.00	
8.00	1886.65	75.11	381.74	0.00	
9.00	1776.95	70.74	359.53	0.00	
10.00	1643.54	65.43	332.54	0.00	
11.00	1483.32	59.06	300.13	0.00	
12.00	1297.29	51.65	262.52	0.00	
13.00	1093.25	43.52	221.23	0.00	
14.00	881.86	35.11	178.49	0.00	
15.00	675.61	26.91	136.79	0.00	
16.00	486.05	19.38	98.44	0.00	
17.00	326.23	13.02	66.09	0.01	
18.00	206.80	8.28	41.92	0.02	
19.00	129.57	5.20	26.30	0.05	
20.00	84.57	3.39	17.16	0.13	
21.00	59.39	2.40	11.94	0.28	
22.00	44.32	1.79	8.87	0.54	
23.00	34.74	1.40	6.97	0.97	
24.00	28.02	1.14	5.66	1.44	
25.00	22.63	0.91	4.55	1.95	
26.00	18.25	0.73	3.61	2.44	
27.00	14.82	0.61	2.90	2.93	
28.00	12.15	0.53	2.24	3.49	
29.00	9.86	0.45	1.71	4.19	
30.00	7.66	0.38	1.34	4.88	
31.00	5.61	0.30	1.01	5.60	
32.00	3.88	0.23	0.68	6.70	
33.00	2.58	0.16	0.41	8.38	
34.00	1.53	0.11	0.25	10.34	
35.00	0.83	0.07	0.14	12.35	
36.00	0.42	0.04	0.08	14.21	
37.00	0.16	0.03	0.06	15.74	
38.00	0.03	0.02	0.03	17.01	
39.00	0.01	0.01	0.01	18.12	
40.00	0.00	0.01	0.00	19.13	
41.00	0.00	0.00	0.00	20.08	
42.00	0.00	0.00	0.00	21.01	
43.00	0.00	0.00	0.00	21.96	
44.00	0.00	0.00	0.00	23.49	
45.00	0.00	0.00	0.00	26.86	
46.00	0.00	0.00	0.00	32.25	
47.00	0.35	0.02	0.06	36.80	
48.00	1.46	0.07	0.27	35.66	
49.00	2.47	0.12	0.45	27.77	
50.00	4.79	0.23	0.82	26.79	
51.00	5.34	0.25	0.89	48.58	
52.00	2.16	0.12	0.33	95.23	
53.00	0.47	0.03	0.06	151.26	
54.00	0.03	0.00	0.00	181.55	
55.00	0.03	0.00	0.01	171.72	
56.00	2.00	0.08	0.40	134.27	
57.00	10.24	0.42	2.07	92.76	
58.00	25.17	1.02	5.11	57.09	
59.00	47.82	1.93	9.64	30.90	
60.00	79.66	3.19	16.11	16.48	
61.00	116.83	4.68	23.70	9.68	
62.00	155.76	6.24	31.61	6.39	
63.00	194.52	7.78	39.44	3.84	
64.00	233.76	9.35	47.36	2.22	
65.00	273.80	10.94	55.46	1.62	
66.00	315.03	12.57	63.80	1.49	
67.00	358.18	14.30	72.56	1.32	
68.00	403.69	16.11	81.78	1.07	
69.00	450.95	17.99	91.34	0.79	
70.00	499.08	19.89	101.06	0.60	
71.00	546.94	21.80	110.77	0.52	
72.00	594.48	23.68	120.32	0.42	
73.00	642.31	25.59	130.03	0.22	
74.00	691.91	27.57	140.08	0.02	
75.00	743.92	29.63	150.59	0.01	
76.00	797.92	31.78	161.49	0.00	
77.00	854.02	34.01	172.83	0.00	
78.00	911.63	36.30	184.53	0.00	
79.00	969.51	38.60	196.20	0.00	
80.00	1026.16	40.85	207.62	0.00	
81.00	1080.79	43.03	218.72	0.00	
82.00	1133.79	45.15	229.50	0.00	
83.00	1186.84	47.25	240.12	0.00	
84.00	1240.40	49.39	251.01	0.00	
85.00	1294.77	51.55	261.97	0.00	
86.00	1350.43	53.76	273.20	0.00	
87.00	1408.50	56.09	285.04	0.00	
88.00	1470.04	58.53	297.45	0.00	
89.00	1534.78	61.10	310.55	0.00	
90.00	1602.15	63.78	324.14	0.00	
91.00	1671.35	66.53	338.13	0.00	
92.00	1741.52	69.32	352.29	0.00	
93.00	1811.09	72.10	366.45	0.00	
94.00	1878.77	74.80	380.16	0.00	
95.00	1942.45	77.33	393.04	0.00	
96.00	2000.01	79.63	404.70	0.00	
97.00	2051.90	81.69	415.18	0.00	
98.00	2097.49	83.51	424.43	0.00	
99.00	2135.27	85.01	432.07	0.00	
100.00	2163.05	86.12	437.69	0.00	
