gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2217.16	88.27	448.65	0.00	
2.00	2252.91	89.70	455.87	0.00	
3.00	2276.67	90.65	460.69	0.00	
4.00	2287.33	91.07	462.85	0.00	
5.00	2282.27	90.87	461.82	0.00	
6.00	2257.48	89.88	456.81	0.00	
7.00	2207.32	87.88	446.66	0.00	
8.00	2127.29	84.69	430.45	0.00	
9.00	2014.32	80.20	407.59	0.00	
10.00	1865.87	74.28	377.55	0.00	
11.00	1681.06	66.94	340.17	0.00	
12.00	1463.28	58.26	296.10	0.00	
13.00	1223.52	48.70	247.55	0.00	
14.00	977.76	38.92	197.83	0.00	
15.00	741.73	29.54	150.16	0.00	
16.00	530.33	21.13	107.39	0.00	
17.00	358.24	14.29	72.57	0.01	
18.00	234.31	9.37	47.50	0.01	
19.00	154.87	6.23	31.47	0.02	
20.00	106.63	4.30	21.72	0.03	
21.00	76.14	3.07	15.51	0.04	
22.00	56.07	2.23	11.39	0.04	
23.00	43.23	1.68	8.69	0.06	
24.00	35.45	1.37	7.10	0.07	
25.00	30.65	1.19	6.14	0.09	
26.00	27.17	1.05	5.44	0.11	
27.00	24.05	0.94	4.76	0.14	
28.00	20.91	0.83	4.09	0.21	
29.00	17.91	0.73	3.45	0.45	
30.00	15.40	0.62	2.81	0.94	
31.00	13.14	0.55	2.30	1.44	
32.00	11.05	0.49	1.89	1.78	
33.00	9.14	0.45	1.50	2.06	
34.00	7.24	0.41	1.18	2.41	
35.00	5.48	0.33	0.83	3.01	
36.00	3.95	0.26	0.56	4.05	
37.00	2.72	0.20	0.41	5.48	
38.00	1.71	0.16	0.30	6.99	
39.00	1.01	0.11	0.19	8.56	
40.00	0.56	0.07	0.12	10.22	
41.00	0.25	0.05	0.08	11.93	
42.00	0.11	0.03	0.04	13.67	
43.00	0.06	0.02	0.02	15.25	
44.00	0.02	0.01	0.02	16.52	
45.00	0.01	0.01	0.01	17.84	
46.00	0.00	0.00	0.00	20.48	
47.00	0.01	0.00	0.01	25.94	
48.00	0.00	0.00	0.00	33.70	
49.00	0.06	0.01	0.01	38.70	
50.00	0.24	0.02	0.04	34.65	
51.00	1.23	0.09	0.17	24.68	
52.00	2.73	0.15	0.44	28.75	
53.00	2.68	0.13	0.43	64.15	
54.00	1.10	0.05	0.19	124.50	
55.00	0.17	0.01	0.02	174.11	
56.00	0.01	0.00	0.00	179.53	
57.00	1.39	0.06	0.28	137.33	
58.00	9.63	0.39	1.93	77.56	
59.00	30.93	1.25	6.25	30.62	
60.00	66.05	2.66	13.38	7.59	
61.00	108.96	4.39	22.08	0.94	
62.00	153.15	6.13	31.07	0.06	
63.00	195.37	7.82	39.63	0.02	
64.00	234.57	9.39	47.56	0.02	
65.00	270.30	10.80	54.79	0.01	
66.00	302.36	12.07	61.26	0.01	
67.00	331.31	13.22	67.14	0.01	
68.00	358.04	14.29	72.54	0.01	
69.00	383.88	15.31	77.77	0.01	
70.00	410.11	16.35	83.08	0.01	
71.00	437.21	17.44	88.59	0.01	
72.00	465.01	18.54	94.20	0.00	
73.00	493.07	19.66	99.87	0.00	
74.00	521.53	20.78	105.59	0.00	
75.00	550.62	21.94	111.50	0.00	
76.00	581.17	23.15	117.69	0.00	
77.00	614.08	24.46	124.35	0.00	
78.00	650.14	25.90	131.64	0.00	
79.00	689.66	27.47	139.65	0.00	
80.00	732.84	29.19	148.40	0.00	
81.00	779.91	31.06	157.87	0.00	
82.00	830.93	33.08	168.15	0.00	
83.00	886.00	35.27	179.27	0.00	
84.00	945.08	37.62	191.21	0.00	
85.00	1007.98	40.13	203.96	0.00	
86.00	1074.74	42.79	217.50	0.00	
87.00	1145.62	45.61	231.82	0.00	
88.00	1220.80	48.60	247.02	0.00	
89.00	1300.15	51.75	263.06	0.00	
90.00	1383.33	55.07	279.90	0.00	
91.00	1470.59	58.55	297.55	0.00	
92.00	1561.87	62.18	316.00	0.00	
93.00	1656.81	65.96	335.22	0.00	
94.00	1754.70	69.86	355.07	0.00	
95.00	1853.22	73.78	375.01	0.00	
96.00	1947.65	77.54	394.09	0.00	
97.00	2033.64	80.96	411.50	0.00	
98.00	2108.36	83.94	426.62	0.00	
99.00	2170.45	86.41	439.19	0.00	
100.00	2219.78	88.38	449.18	0.00	
