gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	88.85	3.54	17.99	0.00	
0.00	86.69	3.46	17.54	0.00	
0.00	85.44	3.41	17.30	0.00	
0.00	85.67	3.42	17.34	0.00	
0.00	89.04	3.55	18.02	0.00	
0.00	98.07	3.90	19.84	0.00	
0.00	114.35	4.55	23.15	0.00	
0.00	136.24	5.43	27.60	0.00	
0.00	159.42	6.35	32.28	0.00	
0.00	177.27	7.08	36.01	0.00	
0.00	182.87	7.29	37.00	0.00	
0.00	172.20	6.84	34.76	0.00	
0.00	146.04	5.81	29.53	0.00	
0.00	109.77	4.37	22.23	0.00	
0.00	73.22	2.90	14.83	0.00	
0.00	48.75	1.93	9.86	0.01	
0.00	42.97	1.72	8.66	0.01	
0.00	46.11	1.85	9.29	0.01	
0.00	48.11	1.92	9.73	0.01	
0.00	45.82	1.86	9.31	0.01	
0.00	39.60	1.63	8.09	0.02	
0.00	31.60	1.31	6.48	0.03	
0.00	23.85	1.01	4.92	0.03	
0.00	17.56	0.74	3.65	0.05	
0.00	13.55	0.55	2.82	0.07	
0.00	11.64	0.43	2.44	0.08	
0.00	10.80	0.38	2.32	0.09	
0.00	10.26	0.36	2.26	0.13	
0.00	9.81	0.34	2.17	0.20	
0.00	9.41	0.34	2.11	0.40	
0.00	9.18	0.31	2.06	0.70	
0.00	8.89	0.29	2.02	1.06	
0.00	8.57	0.27	1.89	1.54	
0.00	8.22	0.26	1.69	2.13	
0.00	7.64	0.27	1.51	2.84	
0.00	6.72	0.26	1.25	3.68	
0.00	5.71	0.25	1.02	4.44	
0.00	4.71	0.23	0.72	5.05	
0.00	3.68	0.20	0.44	5.61	
0.00	2.68	0.17	0.31	5.99	
0.00	1.87	0.14	0.29	6.27	
0.00	1.52	0.12	0.20	6.65	
0.00	1.08	0.09	0.15	7.49	
0.00	0.60	0.07	0.13	9.09	
0.00	0.23	0.05	0.09	11.45	
0.00	0.03	0.02	0.03	13.32	
0.00	0.04	0.00	0.01	13.40	
0.00	1.49	0.08	0.23	15.54	
0.00	4.82	0.20	0.88	18.87	
0.00	5.44	0.23	0.98	25.04	
0.00	8.32	0.31	1.67	50.64	
0.00	5.98	0.26	1.15	80.50	
0.00	1.35	0.08	0.26	80.06	
0.00	0.07	0.00	0.01	52.84	
0.00	3.07	0.12	0.63	61.78	
0.00	24.83	0.99	5.04	73.22	
0.00	58.88	2.35	11.98	54.60	
0.00	89.35	3.55	18.12	23.24	
0.00	107.21	4.26	21.71	9.22	
0.00	122.38	4.86	24.82	1.54	
0.00	138.09	5.49	27.95	0.01	
0.00	155.03	6.16	31.36	0.00	
0.00	174.01	6.92	35.19	0.00	
0.00	195.08	7.76	39.45	0.00	
0.00	217.30	8.64	43.90	0.00	
0.00	239.04	9.50	48.30	0.00	
0.00	259.04	10.30	52.33	0.00	
0.00	276.25	10.99	55.82	0.00	
0.00	290.87	11.57	58.75	0.00	
0.00	302.84	12.05	61.22	0.00	
0.00	311.73	12.41	63.03	0.00	
0.00	316.82	12.61	64.06	0.00	
0.00	317.65	12.64	64.22	0.00	
0.00	314.09	12.50	63.50	0.00	
0.00	306.34	12.19	61.96	0.00	
0.00	294.81	11.74	59.61	0.00	
0.00	280.26	11.16	56.70	0.00	
0.00	263.67	10.50	53.34	0.00	
0.00	246.72	9.83	49.93	0.00	
0.00	231.71	9.24	46.94	0.00	
0.00	220.38	8.78	44.59	0.00	
0.00	212.76	8.48	43.09	0.00	
0.00	207.54	8.28	42.11	0.00	
0.00	203.21	8.09	41.15	0.00	
0.00	198.03	7.89	40.13	0.00	
0.00	191.81	7.63	38.77	0.00	
0.00	184.68	7.35	37.37	0.00	
0.00	177.37	7.06	35.91	0.00	
0.00	169.84	6.76	34.39	0.00	
0.00	161.44	6.43	32.68	0.00	
0.00	151.56	6.03	30.67	0.00	
0.00	140.40	5.59	28.41	0.00	
0.00	128.71	5.12	26.05	0.00	
0.00	117.59	4.69	23.80	0.00	
0.00	108.31	4.31	21.93	0.00	
0.00	101.80	4.05	20.61	0.00	
0.00	97.71	3.89	19.77	0.00	
0.00	94.80	3.78	19.19	0.00	
0.00	92.23	3.68	18.67	0.00	
0.00	90.01	3.59	18.22	0.00	
