gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	5.10	0.26	0.80	16.42	
2.00	7.54	0.35	1.28	12.01	
3.00	3.84	0.18	0.77	64.92	
4.00	0.46	0.02	0.09	162.41	
5.00	0.00	0.00	0.00	234.88	
6.00	0.15	0.01	0.03	223.80	
7.00	6.15	0.25	1.25	140.19	
8.00	38.74	1.57	7.82	53.20	
9.00	105.56	4.25	21.40	10.59	
10.00	187.70	7.52	38.09	1.48	
11.00	267.53	10.68	54.18	0.01	
12.00	344.33	13.74	69.77	0.01	
13.00	418.31	16.68	84.74	0.01	
14.00	488.83	19.48	99.02	0.00	
15.00	555.32	22.13	112.46	0.00	
16.00	617.89	24.62	125.13	0.00	
17.00	677.30	26.98	137.14	0.00	
18.00	734.17	29.24	148.63	0.00	
19.00	788.70	31.40	159.61	0.00	
20.00	840.29	33.46	170.08	0.00	
21.00	888.65	35.38	179.81	0.00	
22.00	933.64	37.17	188.93	0.00	
23.00	975.92	38.85	197.41	0.00	
24.00	1016.01	40.45	205.57	0.00	
25.00	1054.88	41.99	213.43	0.00	
26.00	1093.36	43.52	221.18	0.00	
27.00	1132.01	45.06	229.04	0.00	
28.00	1171.12	46.61	236.88	0.00	
29.00	1210.82	48.19	244.90	0.00	
30.00	1252.30	49.84	253.25	0.00	
31.00	1297.18	51.63	262.39	0.00	
32.00	1347.48	53.64	272.63	0.00	
33.00	1404.85	55.92	284.23	0.00	
34.00	1469.79	58.52	297.39	0.00	
35.00	1541.75	61.37	311.89	0.00	
36.00	1618.59	64.44	327.49	0.00	
37.00	1699.17	67.64	343.79	0.00	
38.00	1782.66	70.97	360.72	0.00	
39.00	1868.52	74.39	378.07	0.00	
40.00	1956.23	77.89	395.81	0.00	
41.00	2044.87	81.41	413.77	0.00	
42.00	2133.22	84.93	431.63	0.00	
43.00	2219.74	88.38	449.16	0.00	
44.00	2302.94	91.69	466.00	0.00	
45.00	2380.51	94.78	481.70	0.00	
46.00	2449.54	97.53	495.66	0.00	
47.00	2507.39	99.83	507.38	0.00	
48.00	2553.52	101.67	516.72	0.00	
49.00	2588.62	103.07	523.80	0.00	
50.00	2613.58	104.06	528.86	0.00	
51.00	2628.27	104.65	531.83	0.00	
52.00	2630.90	104.75	532.37	0.00	
53.00	2618.56	104.26	529.87	0.00	
54.00	2587.05	103.01	523.50	0.00	
55.00	2530.63	100.76	512.08	0.00	
56.00	2441.48	97.21	494.04	0.00	
57.00	2312.10	92.05	467.86	0.00	
58.00	2135.13	85.00	432.03	0.00	
59.00	1907.35	75.93	385.93	0.00	
60.00	1634.75	65.08	330.75	0.00	
61.00	1334.76	53.12	269.95	0.00	
62.00	1032.58	41.10	208.92	0.00	
63.00	756.93	30.14	153.23	0.00	
64.00	529.96	21.11	107.33	0.00	
65.00	364.87	14.56	73.94	0.01	
66.00	257.74	10.30	52.23	0.01	
67.00	194.24	7.79	39.39	0.01	
68.00	156.47	6.30	31.79	0.02	
69.00	129.18	5.20	26.26	0.02	
70.00	105.58	4.24	21.48	0.03	
71.00	84.67	3.38	17.22	0.03	
72.00	67.31	2.70	13.69	0.04	
73.00	54.19	2.16	11.01	0.04	
74.00	45.16	1.76	9.12	0.05	
75.00	39.09	1.48	7.86	0.05	
76.00	34.81	1.33	7.03	0.07	
77.00	31.50	1.22	6.31	0.08	
78.00	28.45	1.12	5.66	0.10	
79.00	25.46	1.00	5.01	0.12	
80.00	22.46	0.90	4.37	0.16	
81.00	19.55	0.78	3.76	0.23	
82.00	16.69	0.70	3.17	0.38	
83.00	14.06	0.59	2.54	0.62	
84.00	11.45	0.52	1.98	0.95	
85.00	8.95	0.44	1.40	1.45	
86.00	6.46	0.38	0.99	2.22	
87.00	4.37	0.29	0.63	3.25	
88.00	2.81	0.22	0.40	4.59	
89.00	1.69	0.16	0.27	6.08	
90.00	0.93	0.10	0.17	7.62	
91.00	0.47	0.06	0.13	9.24	
92.00	0.30	0.04	0.07	10.79	
93.00	0.21	0.03	0.04	12.33	
94.00	0.08	0.02	0.04	14.57	
95.00	0.01	0.01	0.01	19.32	
96.00	0.00	0.00	0.00	28.61	
97.00	0.00	0.00	0.00	41.32	
98.00	0.03	0.00	0.01	48.75	
99.00	1.02	0.05	0.16	38.30	
100.00	5.77	0.28	0.98	15.07	
