gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	1310.28	52.15	265.05	0.00	
2.00	1324.12	52.71	267.88	0.00	
3.00	1322.37	52.66	267.58	0.00	
4.00	1305.42	51.97	264.15	0.00	
5.00	1281.61	51.02	259.26	0.00	
6.00	1243.97	49.52	251.63	0.00	
7.00	1187.06	47.26	240.22	0.00	
8.00	1127.99	44.88	228.02	0.00	
9.00	1075.25	42.80	217.48	0.00	
10.00	1032.04	41.08	208.74	0.00	
11.00	996.16	39.66	201.58	0.00	
12.00	965.42	38.45	195.42	0.00	
13.00	937.58	37.32	189.64	0.00	
14.00	913.72	36.37	184.82	0.00	
15.00	891.78	35.50	180.42	0.00	
16.00	868.18	34.57	175.72	0.00	
17.00	840.23	33.46	170.06	0.00	
18.00	806.33	32.10	163.11	0.00	
19.00	772.73	30.77	156.43	0.00	
20.00	737.48	29.37	149.29	0.00	
21.00	691.80	27.55	140.03	0.00	
22.00	630.88	25.13	127.72	0.00	
23.00	556.46	22.17	112.64	0.01	
24.00	467.31	18.63	94.59	0.03	
25.00	369.03	14.72	74.71	0.50	
26.00	272.09	10.88	55.04	0.96	
27.00	191.78	7.68	38.76	1.96	
28.00	138.62	5.57	27.99	3.99	
29.00	101.23	4.10	20.40	6.81	
30.00	68.13	2.76	13.70	9.10	
31.00	45.83	1.88	9.26	10.34	
32.00	26.37	1.08	5.39	12.39	
33.00	9.99	0.41	2.03	15.13	
34.00	1.69	0.07	0.34	18.10	
35.00	0.00	0.00	0.00	20.10	
36.00	0.00	0.00	0.00	21.15	
37.00	0.00	0.00	0.00	21.78	
38.00	0.00	0.00	0.00	22.43	
39.00	0.00	0.00	0.00	23.03	
40.00	0.00	0.00	0.00	23.48	
41.00	0.00	0.00	0.00	23.77	
42.00	0.00	0.00	0.00	24.07	
43.00	0.00	0.00	0.00	24.42	
44.00	0.00	0.00	0.00	24.77	
45.00	0.10	0.01	0.02	24.30	
46.00	1.82	0.08	0.35	22.14	
47.00	4.72	0.20	0.87	18.17	
48.00	5.77	0.25	1.07	23.34	
49.00	2.71	0.13	0.44	51.83	
50.00	2.19	0.10	0.44	95.69	
51.00	1.92	0.09	0.35	118.28	
52.00	0.66	0.03	0.09	138.87	
53.00	0.37	0.02	0.04	158.78	
54.00	0.00	0.00	0.00	168.27	
55.00	0.55	0.03	0.11	166.28	
56.00	3.11	0.13	0.63	163.12	
57.00	5.63	0.23	1.15	157.23	
58.00	8.72	0.35	1.74	148.57	
59.00	12.67	0.51	2.56	139.59	
60.00	18.01	0.73	3.65	128.88	
61.00	23.50	0.95	4.78	114.97	
62.00	28.00	1.13	5.66	98.99	
63.00	35.16	1.40	7.11	86.10	
64.00	44.76	1.81	9.05	73.39	
65.00	57.29	2.30	11.60	62.75	
66.00	72.51	2.90	14.70	52.65	
67.00	89.66	3.62	18.19	41.00	
68.00	109.10	4.38	22.13	32.10	
69.00	132.77	5.34	26.95	25.76	
70.00	161.40	6.47	32.76	21.64	
71.00	193.60	7.75	39.28	18.71	
72.00	228.10	9.13	46.23	15.74	
73.00	263.34	10.53	53.33	13.12	
74.00	298.75	11.92	60.53	11.96	
75.00	333.78	13.31	67.61	10.43	
76.00	372.50	14.86	75.45	9.12	
77.00	411.98	16.43	83.48	8.58	
78.00	451.41	18.00	91.46	8.34	
79.00	491.38	19.58	99.51	8.10	
80.00	527.84	21.02	106.86	7.38	
81.00	561.29	22.37	113.66	6.29	
82.00	599.35	23.87	121.30	5.54	
83.00	640.73	25.52	129.70	4.40	
84.00	679.46	27.06	137.47	1.53	
85.00	720.05	28.68	145.80	0.01	
86.00	763.96	30.42	154.61	0.00	
87.00	811.03	32.30	164.16	0.00	
88.00	858.52	34.18	173.67	0.00	
89.00	902.73	35.94	182.69	0.00	
90.00	945.00	37.62	191.19	0.00	
91.00	986.16	39.27	199.61	0.00	
92.00	1032.85	41.13	209.07	0.00	
93.00	1083.44	43.14	219.21	0.00	
94.00	1125.15	44.80	227.71	0.00	
95.00	1156.71	46.05	234.03	0.00	
96.00	1184.96	47.18	239.72	0.00	
97.00	1218.00	48.49	246.47	0.00	
98.00	1254.17	49.93	253.76	0.00	
99.00	1279.64	50.94	258.87	0.00	
100.00	1298.02	51.67	262.59	0.00	
