gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	341.60	13.59	69.07	0.00	
0.00	337.07	13.42	68.19	0.00	
0.00	328.79	13.10	66.51	0.00	
0.00	319.37	12.72	64.63	0.00	
0.00	306.26	12.19	61.93	0.00	
0.00	289.57	11.53	58.57	0.00	
0.00	275.59	10.97	55.74	0.00	
0.00	261.36	10.40	52.79	0.00	
0.00	249.18	9.91	50.33	0.00	
0.00	241.10	9.59	48.72	0.00	
0.00	240.00	9.55	48.57	0.00	
0.00	237.42	9.45	48.05	0.00	
0.00	231.14	9.19	46.65	0.00	
0.00	227.08	9.03	45.86	0.00	
0.00	227.55	9.04	45.93	0.00	
0.00	232.04	9.23	46.92	0.00	
0.00	233.11	9.28	47.14	0.00	
0.00	231.82	9.21	46.75	0.00	
0.00	230.55	9.16	46.61	0.00	
0.00	233.55	9.29	47.21	0.00	
0.00	241.22	9.60	48.76	0.00	
0.00	260.21	10.34	52.57	0.00	
0.00	290.72	11.56	58.71	0.01	
0.00	312.28	12.42	63.23	0.09	
0.00	322.02	12.80	65.19	2.25	
0.00	318.52	12.66	64.53	4.12	
0.00	298.04	11.85	60.38	4.50	
0.00	268.65	10.67	54.42	6.57	
0.00	229.94	9.13	46.60	8.19	
0.00	187.34	7.45	37.98	9.14	
0.00	146.09	5.81	29.63	9.14	
0.00	95.09	3.79	19.26	8.36	
0.00	43.31	1.74	8.78	7.31	
0.00	8.09	0.31	1.60	6.12	
0.00	0.00	0.00	0.00	4.02	
0.00	0.00	0.00	0.00	2.79	
0.00	0.00	0.00	0.00	2.09	
0.00	0.00	0.00	0.00	1.83	
0.00	0.00	0.00	0.00	1.53	
0.00	0.00	0.00	0.00	1.21	
0.00	0.00	0.00	0.00	0.87	
0.00	0.00	0.00	0.00	0.97	
0.00	0.00	0.00	0.00	1.46	
0.00	0.00	0.00	0.00	1.46	
0.00	0.47	0.04	0.09	4.64	
0.00	5.91	0.22	1.14	8.95	
0.00	8.73	0.35	1.69	11.71	
0.00	7.78	0.32	1.51	25.52	
0.00	4.33	0.19	0.74	55.59	
0.00	5.84	0.24	1.18	69.27	
0.00	5.91	0.25	1.15	72.18	
0.00	2.26	0.11	0.34	59.68	
0.00	1.78	0.09	0.19	45.82	
0.00	0.00	0.00	0.00	35.13	
0.00	2.62	0.14	0.53	46.81	
0.00	14.89	0.62	3.04	49.84	
0.00	26.99	1.11	5.53	55.14	
0.00	38.67	1.55	7.82	62.10	
0.00	48.96	1.97	9.92	66.54	
0.00	60.72	2.43	12.30	66.99	
0.00	73.00	2.92	14.80	67.22	
0.00	81.62	3.26	16.56	70.78	
0.00	88.33	3.52	17.90	73.33	
0.00	96.46	3.86	19.59	74.30	
0.00	103.60	4.14	21.01	72.66	
0.00	112.10	4.48	22.73	67.81	
0.00	123.87	4.93	25.08	64.28	
0.00	133.56	5.32	27.04	61.55	
0.00	142.46	5.66	28.85	58.10	
0.00	153.74	6.11	31.13	54.31	
0.00	165.59	6.60	33.52	52.16	
0.00	177.36	7.05	35.91	49.69	
0.00	188.62	7.50	38.27	48.23	
0.00	199.42	7.93	40.36	47.03	
0.00	216.45	8.62	43.80	45.24	
0.00	237.54	9.45	48.09	43.53	
0.00	252.67	10.05	51.12	41.11	
0.00	265.12	10.54	53.64	39.99	
0.00	276.64	11.01	55.97	38.80	
0.00	290.25	11.55	58.74	35.37	
0.00	303.09	12.05	61.31	30.14	
0.00	312.57	12.43	63.15	26.54	
0.00	324.79	12.93	65.71	21.08	
0.00	336.00	13.36	67.86	7.34	
0.00	340.05	13.54	68.83	0.02	
0.00	339.96	13.52	68.70	0.00	
0.00	339.04	13.49	68.59	0.00	
0.00	337.13	13.40	68.09	0.00	
0.00	331.04	13.17	66.90	0.00	
0.00	329.57	13.09	66.52	0.00	
0.00	332.05	13.21	67.17	0.00	
0.00	335.96	13.38	68.05	0.00	
0.00	338.22	13.46	68.38	0.00	
0.00	336.93	13.41	68.15	0.00	
0.00	337.01	13.42	68.17	0.00	
0.00	340.12	13.55	68.86	0.00	
0.00	342.64	13.64	69.31	0.00	
0.00	344.43	13.72	69.67	0.00	
0.00	344.56	13.72	69.73	0.00	
0.00	344.53	13.71	69.67	0.00	
