gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	1362.17	54.22	275.55	0.00	
2.00	1376.56	54.80	278.49	0.00	
3.00	1374.74	54.74	278.18	0.00	
4.00	1357.12	54.03	274.62	0.00	
5.00	1332.37	53.04	269.53	0.00	
6.00	1293.23	51.48	261.60	0.00	
7.00	1234.07	49.13	249.73	0.00	
8.00	1172.66	46.66	237.05	0.00	
9.00	1117.84	44.49	226.10	0.00	
10.00	1072.91	42.70	217.01	0.00	
11.00	1035.61	41.23	209.57	0.00	
12.00	1003.65	39.97	203.16	0.00	
13.00	974.71	38.80	197.15	0.00	
14.00	949.90	37.81	192.14	0.00	
15.00	927.10	36.91	187.57	0.00	
16.00	902.57	35.94	182.68	0.00	
17.00	873.51	34.78	176.79	0.00	
18.00	838.27	33.37	169.57	0.00	
19.00	803.33	31.99	162.63	0.00	
20.00	766.68	30.54	155.20	0.00	
21.00	719.20	28.64	145.57	0.00	
22.00	655.87	26.12	132.77	0.00	
23.00	578.50	23.04	117.10	0.01	
24.00	485.82	19.36	98.34	0.03	
25.00	383.65	15.31	77.67	0.52	
26.00	282.87	11.31	57.22	1.00	
27.00	199.37	7.98	40.29	2.04	
28.00	144.11	5.79	29.10	4.15	
29.00	105.24	4.26	21.21	7.08	
30.00	70.83	2.87	14.24	9.46	
31.00	47.65	1.96	9.63	10.75	
32.00	27.41	1.13	5.60	12.88	
33.00	10.38	0.43	2.11	15.73	
34.00	1.76	0.07	0.35	18.82	
35.00	0.00	0.00	0.00	20.89	
36.00	0.00	0.00	0.00	21.99	
37.00	0.00	0.00	0.00	22.64	
38.00	0.00	0.00	0.00	23.32	
39.00	0.00	0.00	0.00	23.94	
40.00	0.00	0.00	0.00	24.41	
41.00	0.00	0.00	0.00	24.71	
42.00	0.00	0.00	0.00	25.02	
43.00	0.00	0.00	0.00	25.38	
44.00	0.00	0.00	0.00	25.75	
45.00	0.10	0.01	0.02	25.27	
46.00	1.89	0.08	0.36	23.02	
47.00	4.91	0.21	0.90	18.89	
48.00	5.99	0.26	1.11	24.27	
49.00	2.82	0.14	0.46	53.88	
50.00	2.28	0.10	0.46	99.48	
51.00	1.99	0.09	0.36	122.96	
52.00	0.69	0.03	0.09	144.37	
53.00	0.39	0.02	0.04	165.06	
54.00	0.00	0.00	0.00	174.94	
55.00	0.57	0.03	0.11	172.87	
56.00	3.23	0.13	0.66	169.58	
57.00	5.85	0.24	1.20	163.45	
58.00	9.07	0.37	1.81	154.45	
59.00	13.17	0.53	2.66	145.12	
60.00	18.72	0.75	3.80	133.98	
61.00	24.43	0.98	4.96	119.52	
62.00	29.11	1.17	5.88	102.91	
63.00	36.55	1.45	7.39	89.51	
64.00	46.54	1.88	9.41	76.30	
65.00	59.56	2.39	12.06	65.23	
66.00	75.38	3.02	15.29	54.73	
67.00	93.21	3.77	18.91	42.62	
68.00	113.42	4.55	23.01	33.37	
69.00	138.02	5.56	28.02	26.78	
70.00	167.80	6.72	34.05	22.49	
71.00	201.27	8.05	40.84	19.45	
72.00	237.13	9.50	48.06	16.36	
73.00	273.77	10.95	55.44	13.64	
74.00	310.58	12.39	62.93	12.43	
75.00	347.00	13.84	70.28	10.84	
76.00	387.26	15.44	78.44	9.48	
77.00	428.29	17.08	86.79	8.92	
78.00	469.29	18.71	95.08	8.67	
79.00	510.84	20.35	103.45	8.42	
80.00	548.75	21.86	111.10	7.67	
81.00	583.52	23.25	118.16	6.54	
82.00	623.08	24.82	126.10	5.76	
83.00	666.11	26.53	134.84	4.57	
84.00	706.36	28.13	142.91	1.59	
85.00	748.56	29.82	151.57	0.01	
86.00	794.22	31.63	160.74	0.00	
87.00	843.15	33.57	170.66	0.00	
88.00	892.52	35.53	180.55	0.00	
89.00	938.48	37.37	189.93	0.00	
90.00	982.43	39.11	198.77	0.00	
91.00	1025.21	40.82	207.51	0.00	
92.00	1073.75	42.76	217.35	0.00	
93.00	1126.35	44.84	227.89	0.00	
94.00	1169.71	46.57	236.73	0.00	
95.00	1202.52	47.87	243.30	0.00	
96.00	1231.88	49.05	249.21	0.00	
97.00	1266.24	50.41	256.23	0.00	
98.00	1303.84	51.90	263.81	0.00	
99.00	1330.31	52.96	269.13	0.00	
100.00	1349.42	53.71	272.99	0.00	
