gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	56.05	2.26	11.31	0.23	
2.00	47.51	1.91	9.53	0.28	
3.00	40.90	1.64	8.16	0.34	
4.00	36.08	1.44	7.17	0.40	
5.00	33.00	1.31	6.56	0.47	
6.00	31.60	1.25	6.27	0.50	
7.00	31.01	1.22	6.16	0.50	
8.00	31.07	1.23	6.19	0.48	
9.00	31.68	1.26	6.33	0.42	
10.00	32.54	1.28	6.48	0.35	
11.00	33.28	1.30	6.60	0.27	
12.00	33.80	1.33	6.69	0.21	
13.00	33.88	1.34	6.69	0.16	
14.00	33.49	1.33	6.61	0.15	
15.00	32.78	1.30	6.46	0.14	
16.00	31.75	1.26	6.27	0.15	
17.00	30.46	1.22	6.03	0.16	
18.00	29.06	1.18	5.75	0.18	
19.00	27.57	1.12	5.44	0.21	
20.00	26.01	1.05	5.10	0.27	
21.00	24.32	0.98	4.77	0.37	
22.00	22.52	0.91	4.44	0.53	
23.00	20.67	0.84	4.09	0.75	
24.00	18.85	0.77	3.71	1.05	
25.00	17.05	0.70	3.34	1.44	
26.00	15.33	0.63	2.97	1.91	
27.00	13.72	0.57	2.61	2.44	
28.00	12.24	0.52	2.27	3.00	
29.00	10.88	0.47	1.97	3.55	
30.00	9.65	0.43	1.69	4.07	
31.00	8.48	0.39	1.44	4.59	
32.00	7.37	0.37	1.22	5.10	
33.00	6.32	0.34	1.02	5.59	
34.00	5.40	0.30	0.86	6.07	
35.00	4.62	0.27	0.73	6.51	
36.00	4.02	0.25	0.64	6.89	
37.00	3.57	0.24	0.57	7.17	
38.00	3.27	0.23	0.51	7.40	
39.00	3.05	0.22	0.46	7.60	
40.00	2.69	0.20	0.42	7.99	
41.00	2.11	0.16	0.35	8.97	
42.00	1.31	0.11	0.24	11.57	
43.00	0.58	0.05	0.11	17.10	
44.00	0.18	0.02	0.03	27.07	
45.00	0.04	0.00	0.01	40.80	
46.00	0.01	0.00	0.00	56.23	
47.00	0.05	0.00	0.01	67.67	
48.00	1.78	0.07	0.36	68.27	
49.00	8.07	0.32	1.62	55.49	
50.00	25.17	1.01	5.08	33.77	
51.00	52.24	2.11	10.60	14.74	
52.00	81.03	3.27	16.48	4.03	
53.00	103.35	4.16	21.00	1.66	
54.00	125.04	5.02	25.38	2.58	
55.00	178.75	7.16	36.23	3.35	
56.00	294.56	11.77	59.67	2.98	
57.00	509.06	20.30	103.07	1.18	
58.00	810.67	32.29	164.08	0.21	
59.00	1180.93	47.02	238.98	0.00	
60.00	1581.04	62.95	319.91	0.00	
61.00	1978.48	78.77	400.30	0.00	
62.00	2349.18	93.53	475.33	0.00	
63.00	2674.23	106.48	541.13	0.00	
64.00	2949.92	117.45	596.92	0.00	
65.00	3174.52	126.39	642.36	0.00	
66.00	3351.50	133.43	678.17	0.00	
67.00	3482.77	138.65	704.73	0.00	
68.00	3572.02	142.21	722.79	0.00	
69.00	3625.52	144.33	733.62	0.00	
70.00	3644.47	145.09	737.45	0.00	
71.00	3630.34	144.52	734.59	0.00	
72.00	3585.63	142.75	725.54	0.00	
73.00	3512.49	139.84	710.75	0.00	
74.00	3411.96	135.84	690.41	0.00	
75.00	3287.85	130.91	665.31	0.00	
76.00	3146.90	125.30	636.79	0.00	
77.00	2993.00	119.17	605.65	0.00	
78.00	2830.38	112.70	572.75	0.00	
79.00	2661.74	105.98	538.62	0.00	
80.00	2487.77	99.05	503.41	0.00	
81.00	2306.35	91.82	466.69	0.00	
82.00	2111.89	84.08	427.33	0.00	
83.00	1904.11	75.81	385.27	0.00	
84.00	1684.82	67.07	340.89	0.00	
85.00	1455.21	57.93	294.39	0.00	
86.00	1224.82	48.75	247.79	0.00	
87.00	1004.24	39.98	203.21	0.00	
88.00	799.23	31.83	161.78	0.00	
89.00	622.14	24.79	125.98	0.00	
90.00	481.65	19.20	97.56	0.00	
91.00	368.48	14.70	74.66	0.01	
92.00	281.21	11.24	57.00	0.01	
93.00	221.84	8.89	44.98	0.01	
94.00	179.15	7.19	36.36	0.02	
95.00	146.17	5.88	29.70	0.02	
96.00	120.47	4.85	24.50	0.03	
97.00	100.63	4.04	20.45	0.04	
98.00	83.71	3.37	16.99	0.05	
99.00	69.23	2.80	14.02	0.07	
100.00	57.04	2.30	11.52	0.09	
