gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2733.21	108.83	553.07	0.00	
2.00	2731.35	108.75	552.70	0.00	
3.00	2713.67	108.05	549.13	0.00	
4.00	2675.81	106.54	541.46	0.00	
5.00	2611.85	103.99	528.51	0.00	
6.00	2513.98	100.10	508.71	0.00	
7.00	2373.14	94.49	480.21	0.00	
8.00	2181.33	86.84	441.38	0.00	
9.00	1935.68	77.06	391.66	0.00	
10.00	1643.36	65.41	332.41	0.00	
11.00	1325.24	52.75	268.08	0.00	
12.00	1011.42	40.26	204.64	0.00	
13.00	732.02	29.15	148.18	0.00	
14.00	509.19	20.29	103.13	0.00	
15.00	352.04	14.05	71.33	0.01	
16.00	254.05	10.16	51.47	0.01	
17.00	197.47	7.93	40.06	0.02	
18.00	162.20	6.53	32.94	0.02	
19.00	134.52	5.41	27.35	0.02	
20.00	109.52	4.39	22.28	0.03	
21.00	87.50	3.50	17.81	0.03	
22.00	70.01	2.80	14.22	0.04	
23.00	57.29	2.27	11.62	0.04	
24.00	48.55	1.89	9.83	0.05	
25.00	42.51	1.62	8.57	0.05	
26.00	37.99	1.46	7.66	0.07	
27.00	34.30	1.33	6.89	0.08	
28.00	30.91	1.20	6.17	0.10	
29.00	27.55	1.08	5.49	0.13	
30.00	24.29	0.96	4.77	0.19	
31.00	21.14	0.84	4.07	0.29	
32.00	18.13	0.75	3.40	0.42	
33.00	15.28	0.64	2.79	0.64	
34.00	12.60	0.57	2.25	0.97	
35.00	10.20	0.48	1.67	1.47	
36.00	7.93	0.42	1.23	2.20	
37.00	5.67	0.35	0.90	2.98	
38.00	3.74	0.28	0.60	3.93	
39.00	2.27	0.19	0.35	5.23	
40.00	1.26	0.13	0.21	6.94	
41.00	0.67	0.08	0.15	8.92	
42.00	0.43	0.05	0.09	10.89	
43.00	0.27	0.04	0.06	12.86	
44.00	0.14	0.03	0.04	15.59	
45.00	0.05	0.02	0.02	20.63	
46.00	0.01	0.00	0.01	29.26	
47.00	0.01	0.00	0.00	39.75	
48.00	0.44	0.02	0.07	44.85	
49.00	1.78	0.09	0.30	36.94	
50.00	3.98	0.20	0.63	22.25	
51.00	7.24	0.32	1.31	32.45	
52.00	3.34	0.16	0.61	86.62	
53.00	0.38	0.03	0.08	173.21	
54.00	0.01	0.00	0.00	232.05	
55.00	0.80	0.03	0.16	212.27	
56.00	10.53	0.42	2.13	127.71	
57.00	48.39	1.95	9.78	42.56	
58.00	128.08	5.15	25.99	8.24	
59.00	220.69	8.84	44.74	1.37	
60.00	309.55	12.36	62.71	0.22	
61.00	394.42	15.73	79.91	0.01	
62.00	476.63	19.00	96.56	0.00	
63.00	555.89	22.15	112.59	0.00	
64.00	631.43	25.15	127.85	0.00	
65.00	702.83	27.99	142.26	0.00	
66.00	770.34	30.68	155.94	0.00	
67.00	834.41	33.22	168.89	0.00	
68.00	894.82	35.63	181.11	0.00	
69.00	951.41	37.88	192.53	0.00	
70.00	1003.77	39.96	203.12	0.00	
71.00	1051.94	41.88	212.85	0.00	
72.00	1096.58	43.65	221.85	0.00	
73.00	1138.43	45.32	230.34	0.00	
74.00	1178.16	46.90	238.35	0.00	
75.00	1216.41	48.43	246.15	0.00	
76.00	1254.27	49.93	253.77	0.00	
77.00	1292.44	51.45	261.47	0.00	
78.00	1331.84	53.01	269.39	0.00	
79.00	1373.87	54.69	277.89	0.00	
80.00	1420.49	56.54	287.28	0.00	
81.00	1473.48	58.66	298.13	0.00	
82.00	1533.91	61.08	310.43	0.00	
83.00	1601.63	63.76	324.02	0.00	
84.00	1675.01	66.68	338.88	0.00	
85.00	1752.50	69.76	354.54	0.00	
86.00	1832.76	72.97	370.84	0.00	
87.00	1915.31	76.25	387.54	0.00	
88.00	1999.92	79.62	404.65	0.00	
89.00	2086.24	83.06	422.13	0.00	
90.00	2173.44	86.54	439.78	0.00	
91.00	2260.36	90.00	457.38	0.00	
92.00	2345.69	93.39	474.66	0.00	
93.00	2427.53	96.65	491.22	0.00	
94.00	2503.15	99.66	506.52	0.00	
95.00	2569.68	102.31	519.98	0.00	
96.00	2625.13	104.52	531.20	0.00	
97.00	2668.90	106.27	540.06	0.00	
98.00	2701.50	107.56	546.65	0.00	
99.00	2723.69	108.45	551.14	0.00	
100.00	2735.38	108.91	553.51	0.00	
