gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	222.46	8.86	45.01	0.00	
0.00	204.03	8.13	41.29	0.00	
0.00	189.64	7.55	38.38	0.00	
0.00	180.59	7.19	36.55	0.00	
0.00	178.10	7.09	36.04	0.00	
0.00	180.54	7.19	36.54	0.00	
0.00	184.58	7.35	37.36	0.00	
0.00	189.02	7.53	38.26	0.00	
0.00	193.24	7.69	39.10	0.00	
0.00	197.86	7.88	40.04	0.00	
0.00	204.15	8.13	41.32	0.00	
0.00	209.94	8.37	42.55	0.00	
0.00	212.10	8.44	42.92	0.00	
0.00	208.47	8.29	42.16	0.00	
0.00	197.43	7.85	39.92	0.00	
0.00	176.62	7.02	35.73	0.01	
0.00	144.41	5.73	29.21	0.01	
0.00	106.85	4.24	21.62	0.04	
0.00	78.78	3.16	15.96	0.16	
0.00	62.45	2.52	12.70	0.55	
0.00	51.65	2.07	10.64	1.14	
0.00	42.71	1.69	8.80	1.87	
0.00	35.54	1.41	7.31	2.73	
0.00	29.40	1.16	6.02	3.42	
0.00	23.59	0.92	4.82	4.08	
0.00	18.69	0.72	3.82	4.70	
0.00	15.12	0.56	3.09	5.22	
0.00	12.69	0.48	2.60	5.78	
0.00	10.97	0.42	2.24	6.38	
0.00	9.61	0.36	1.90	6.93	
0.00	8.24	0.31	1.56	7.32	
0.00	6.73	0.28	1.20	7.60	
0.00	5.23	0.24	0.84	7.88	
0.00	3.82	0.21	0.57	8.21	
0.00	2.70	0.16	0.34	8.25	
0.00	1.62	0.13	0.24	7.94	
0.00	0.64	0.08	0.21	7.61	
0.00	0.13	0.05	0.14	7.30	
0.00	0.03	0.02	0.03	6.87	
0.00	0.01	0.01	0.00	6.22	
0.00	0.00	0.01	0.00	5.61	
0.00	0.00	0.00	0.00	5.32	
0.00	0.00	0.00	0.00	5.40	
0.00	0.00	0.00	0.00	6.14	
0.00	0.00	0.00	0.00	7.73	
0.00	0.00	0.00	0.00	8.11	
0.00	1.65	0.07	0.32	9.55	
0.00	4.94	0.21	0.93	14.81	
0.00	5.37	0.22	1.07	16.70	
0.00	6.15	0.24	1.20	38.84	
0.00	6.74	0.28	1.32	72.24	
0.00	3.81	0.17	0.65	87.40	
0.00	1.78	0.09	0.24	72.06	
0.00	0.21	0.01	0.02	48.29	
0.00	0.18	0.01	0.04	51.08	
0.00	6.49	0.26	1.32	61.17	
0.00	26.90	1.09	5.46	57.59	
0.00	55.70	2.24	11.33	48.53	
0.00	86.23	3.45	17.50	39.68	
0.00	113.78	4.54	23.08	30.97	
0.00	138.34	5.51	28.04	24.36	
0.00	161.08	6.42	32.64	18.87	
0.00	183.98	7.32	37.27	14.48	
0.00	207.12	8.23	41.96	11.59	
0.00	230.20	9.15	46.66	10.74	
0.00	253.52	10.09	51.33	10.14	
0.00	277.60	11.03	56.15	9.02	
0.00	302.19	12.01	61.12	7.27	
0.00	327.43	13.01	66.21	5.39	
0.00	353.45	14.05	71.47	4.11	
0.00	379.53	15.10	76.82	3.52	
0.00	403.92	16.06	81.62	2.88	
0.00	424.25	16.87	85.80	1.46	
0.00	440.06	17.49	88.99	0.08	
0.00	451.85	17.97	91.39	0.02	
0.00	459.70	18.29	92.96	0.01	
0.00	464.35	18.47	93.88	0.00	
0.00	467.11	18.58	94.49	0.00	
0.00	469.68	18.69	95.00	0.00	
0.00	472.71	18.81	95.59	0.00	
0.00	474.87	18.90	96.03	0.00	
0.00	474.80	18.90	96.07	0.00	
0.00	473.08	18.83	95.66	0.00	
0.00	470.32	18.72	95.13	0.00	
0.00	466.19	18.56	94.28	0.00	
0.00	459.79	18.30	92.97	0.00	
0.00	451.40	17.97	91.30	0.00	
0.00	442.52	17.62	89.54	0.00	
0.00	434.57	17.30	87.94	0.00	
0.00	426.61	16.99	86.36	0.00	
0.00	416.05	16.57	84.24	0.00	
0.00	401.06	15.99	81.31	0.00	
0.00	382.51	15.23	77.43	0.00	
0.00	361.73	14.40	73.19	0.00	
0.00	339.87	13.53	68.77	0.00	
0.00	317.16	12.63	64.17	0.00	
0.00	294.20	11.72	59.55	0.00	
0.00	271.63	10.82	54.98	0.00	
0.00	249.67	9.94	50.54	0.00	
0.00	228.99	9.12	46.34	0.00	
