gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	13.35	0.55	2.53	1.59	
2.00	5.27	0.27	1.00	24.48	
3.00	0.00	0.00	0.00	129.28	
4.00	0.00	0.00	0.00	163.30	
5.00	0.00	0.00	0.00	162.71	
6.00	0.00	0.00	0.00	160.96	
7.00	0.00	0.00	0.00	157.27	
8.00	0.00	0.00	0.00	148.35	
9.00	0.29	0.02	0.06	136.91	
10.00	4.92	0.21	0.98	128.40	
11.00	12.53	0.51	2.56	117.71	
12.00	20.61	0.83	4.17	106.16	
13.00	30.21	1.22	6.14	97.06	
14.00	39.50	1.59	8.02	86.63	
15.00	49.45	1.98	10.03	76.63	
16.00	58.41	2.34	11.85	66.31	
17.00	67.71	2.69	13.72	56.85	
18.00	78.47	3.16	15.89	45.90	
19.00	93.77	3.77	19.02	37.74	
20.00	109.81	4.38	22.28	31.36	
21.00	127.71	5.12	25.89	23.54	
22.00	148.74	6.00	30.14	20.33	
23.00	178.13	7.13	36.14	19.19	
24.00	211.96	8.48	42.97	17.70	
25.00	245.83	9.83	49.86	17.50	
26.00	280.36	11.18	56.82	17.70	
27.00	309.72	12.35	62.74	17.70	
28.00	339.19	13.52	68.69	17.27	
29.00	368.02	14.68	74.59	16.53	
30.00	396.64	15.83	80.39	15.66	
31.00	428.80	17.09	86.82	15.29	
32.00	460.06	18.33	93.15	14.72	
33.00	493.18	19.65	99.89	13.12	
34.00	530.19	21.12	107.30	11.15	
35.00	569.74	22.70	115.35	9.87	
36.00	614.20	24.46	124.33	6.99	
37.00	659.79	26.28	133.51	1.23	
38.00	704.15	28.03	142.40	0.00	
39.00	748.05	29.78	151.34	0.00	
40.00	792.42	31.57	160.43	0.00	
41.00	837.22	33.34	169.42	0.00	
42.00	877.05	34.92	177.48	0.00	
43.00	914.84	36.44	185.24	0.00	
44.00	959.35	38.20	194.13	0.00	
45.00	1005.31	40.04	203.59	0.00	
46.00	1048.10	41.73	212.12	0.00	
47.00	1086.70	43.28	220.03	0.00	
48.00	1118.13	44.51	226.25	0.00	
49.00	1148.20	45.71	232.33	0.00	
50.00	1180.68	47.01	238.88	0.00	
51.00	1215.56	48.38	245.83	0.00	
52.00	1244.32	49.54	251.84	0.00	
53.00	1262.11	50.25	255.42	0.00	
54.00	1269.15	50.54	256.93	0.00	
55.00	1262.11	50.25	255.33	0.00	
56.00	1244.10	49.52	251.70	0.00	
57.00	1214.81	48.34	245.60	0.00	
58.00	1173.59	46.72	237.40	0.00	
59.00	1126.76	44.86	228.00	0.00	
60.00	1078.64	42.94	218.39	0.00	
61.00	1031.74	41.06	208.69	0.00	
62.00	987.88	39.33	199.88	0.00	
63.00	948.87	37.77	192.00	0.00	
64.00	915.07	36.42	185.07	0.00	
65.00	889.88	35.43	180.07	0.00	
66.00	870.28	34.65	176.09	0.00	
67.00	849.28	33.81	171.86	0.00	
68.00	826.72	32.92	167.35	0.00	
69.00	800.64	31.88	162.04	0.00	
70.00	767.52	30.56	155.34	0.00	
71.00	731.58	29.14	148.09	0.00	
72.00	698.24	27.81	141.35	0.00	
73.00	650.58	25.91	131.72	0.00	
74.00	579.86	23.10	117.40	0.00	
75.00	495.19	19.73	100.26	0.01	
76.00	389.17	15.53	78.85	0.66	
77.00	273.74	10.92	55.44	1.58	
78.00	176.87	7.06	35.82	1.89	
79.00	110.82	4.50	22.22	2.70	
80.00	54.80	2.27	11.02	3.60	
81.00	14.60	0.67	2.98	5.76	
82.00	2.12	0.15	0.34	9.46	
83.00	0.03	0.02	0.03	12.71	
84.00	0.00	0.00	0.00	16.26	
85.00	0.00	0.00	0.00	17.36	
86.00	0.00	0.00	0.00	19.18	
87.00	0.00	0.00	0.00	20.92	
88.00	0.00	0.00	0.00	21.39	
89.00	0.00	0.00	0.00	21.16	
90.00	0.00	0.00	0.00	21.85	
91.00	0.00	0.00	0.00	22.48	
92.00	0.00	0.00	0.00	23.12	
93.00	0.00	0.00	0.00	23.13	
94.00	0.00	0.00	0.00	22.95	
95.00	0.00	0.00	0.00	23.36	
96.00	0.00	0.00	0.00	23.69	
97.00	0.00	0.00	0.00	24.06	
98.00	0.00	0.00	0.00	25.50	
99.00	0.46	0.04	0.09	20.47	
100.00	10.62	0.48	1.99	3.10	
