gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2197.90	87.50	444.74	0.00	
2.00	2210.43	88.00	447.28	0.00	
3.00	2207.29	87.88	446.64	0.00	
4.00	2186.50	87.05	442.43	0.00	
5.00	2147.32	85.49	434.51	0.00	
6.00	2091.35	83.26	423.19	0.00	
7.00	2016.69	80.29	408.07	0.00	
8.00	1924.01	76.60	389.30	0.00	
9.00	1812.13	72.14	366.65	0.00	
10.00	1676.08	66.73	339.12	0.00	
11.00	1512.69	60.23	306.08	0.00	
12.00	1322.98	52.67	267.72	0.00	
13.00	1114.90	44.39	225.61	0.00	
14.00	899.32	35.81	182.03	0.00	
15.00	688.98	27.45	139.50	0.00	
16.00	495.67	19.76	100.39	0.00	
17.00	332.69	13.27	67.40	0.01	
18.00	210.89	8.44	42.75	0.02	
19.00	132.13	5.30	26.82	0.05	
20.00	86.25	3.46	17.50	0.13	
21.00	60.57	2.44	12.18	0.29	
22.00	45.20	1.82	9.05	0.55	
23.00	35.43	1.43	7.11	0.98	
24.00	28.57	1.16	5.77	1.47	
25.00	23.07	0.93	4.64	1.98	
26.00	18.62	0.75	3.68	2.49	
27.00	15.11	0.63	2.96	2.98	
28.00	12.39	0.54	2.28	3.56	
29.00	10.06	0.46	1.74	4.27	
30.00	7.81	0.39	1.37	4.98	
31.00	5.72	0.31	1.03	5.71	
32.00	3.96	0.23	0.69	6.84	
33.00	2.63	0.16	0.42	8.54	
34.00	1.56	0.12	0.26	10.54	
35.00	0.85	0.07	0.14	12.60	
36.00	0.43	0.04	0.08	14.50	
37.00	0.16	0.03	0.06	16.05	
38.00	0.03	0.02	0.03	17.35	
39.00	0.01	0.01	0.01	18.48	
40.00	0.00	0.01	0.00	19.50	
41.00	0.00	0.00	0.00	20.48	
42.00	0.00	0.00	0.00	21.43	
43.00	0.00	0.00	0.00	22.40	
44.00	0.00	0.00	0.00	23.96	
45.00	0.00	0.00	0.00	27.39	
46.00	0.00	0.00	0.00	32.89	
47.00	0.35	0.02	0.06	37.53	
48.00	1.49	0.07	0.27	36.36	
49.00	2.52	0.12	0.46	28.32	
50.00	4.88	0.23	0.84	27.32	
51.00	5.45	0.26	0.91	49.54	
52.00	2.20	0.12	0.34	97.12	
53.00	0.48	0.03	0.06	154.25	
54.00	0.03	0.00	0.00	185.15	
55.00	0.03	0.00	0.01	175.12	
56.00	2.04	0.09	0.41	136.93	
57.00	10.45	0.43	2.11	94.60	
58.00	25.67	1.04	5.21	58.22	
59.00	48.77	1.97	9.83	31.51	
60.00	81.24	3.25	16.43	16.80	
61.00	119.14	4.77	24.17	9.87	
62.00	158.85	6.36	32.24	6.51	
63.00	198.38	7.94	40.22	3.91	
64.00	238.39	9.54	48.30	2.26	
65.00	279.23	11.16	56.56	1.65	
66.00	321.27	12.82	65.06	1.52	
67.00	365.27	14.58	74.00	1.35	
68.00	411.68	16.43	83.39	1.09	
69.00	459.88	18.34	93.15	0.81	
70.00	508.96	20.28	103.06	0.61	
71.00	557.77	22.23	112.96	0.53	
72.00	606.25	24.15	122.70	0.43	
73.00	655.03	26.10	132.61	0.22	
74.00	705.61	28.12	142.85	0.02	
75.00	758.65	30.22	153.57	0.01	
76.00	813.72	32.41	164.68	0.00	
77.00	870.94	34.68	176.25	0.00	
78.00	929.69	37.02	188.19	0.00	
79.00	988.70	39.37	200.08	0.00	
80.00	1046.48	41.66	211.73	0.00	
81.00	1102.19	43.89	223.05	0.00	
82.00	1156.25	46.04	234.04	0.00	
83.00	1210.35	48.18	244.88	0.00	
84.00	1264.96	50.37	255.98	0.00	
85.00	1320.41	52.57	267.16	0.00	
86.00	1377.18	54.82	278.61	0.00	
87.00	1436.39	57.20	290.69	0.00	
88.00	1499.15	59.69	303.34	0.00	
89.00	1565.17	62.31	316.70	0.00	
90.00	1633.88	65.05	330.56	0.00	
91.00	1704.45	67.85	344.83	0.00	
92.00	1776.00	70.70	359.27	0.00	
93.00	1846.95	73.53	373.70	0.00	
94.00	1915.98	76.28	387.68	0.00	
95.00	1980.91	78.86	400.82	0.00	
96.00	2039.61	81.21	412.72	0.00	
97.00	2092.54	83.31	423.41	0.00	
98.00	2139.03	85.16	432.83	0.00	
99.00	2177.55	86.69	440.62	0.00	
100.00	2205.88	87.82	446.36	0.00	
