gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	218.22	8.69	44.16	0.00	
0.00	200.15	7.97	40.50	0.00	
0.00	186.03	7.41	37.65	0.00	
0.00	177.15	7.06	35.86	0.00	
0.00	174.71	6.96	35.36	0.00	
0.00	177.10	7.05	35.84	0.00	
0.00	181.07	7.21	36.65	0.00	
0.00	185.42	7.38	37.53	0.00	
0.00	189.56	7.54	38.36	0.00	
0.00	194.09	7.73	39.28	0.00	
0.00	200.26	7.98	40.53	0.00	
0.00	205.94	8.21	41.74	0.00	
0.00	208.06	8.28	42.10	0.00	
0.00	204.50	8.13	41.36	0.00	
0.00	193.67	7.70	39.16	0.00	
0.00	173.26	6.88	35.05	0.01	
0.00	141.66	5.63	28.66	0.01	
0.00	104.81	4.16	21.21	0.04	
0.00	77.28	3.10	15.66	0.15	
0.00	61.26	2.48	12.46	0.54	
0.00	50.66	2.03	10.44	1.11	
0.00	41.90	1.66	8.64	1.84	
0.00	34.86	1.38	7.17	2.68	
0.00	28.84	1.13	5.91	3.35	
0.00	23.14	0.91	4.73	4.00	
0.00	18.34	0.70	3.75	4.61	
0.00	14.83	0.55	3.03	5.12	
0.00	12.45	0.47	2.55	5.67	
0.00	10.76	0.42	2.20	6.26	
0.00	9.43	0.35	1.86	6.80	
0.00	8.08	0.31	1.53	7.18	
0.00	6.60	0.28	1.18	7.46	
0.00	5.13	0.23	0.83	7.73	
0.00	3.74	0.20	0.56	8.05	
0.00	2.65	0.16	0.33	8.10	
0.00	1.59	0.12	0.23	7.79	
0.00	0.63	0.08	0.20	7.46	
0.00	0.13	0.05	0.13	7.16	
0.00	0.03	0.02	0.03	6.73	
0.00	0.01	0.01	0.00	6.11	
0.00	0.00	0.01	0.00	5.50	
0.00	0.00	0.00	0.00	5.22	
0.00	0.00	0.00	0.00	5.30	
0.00	0.00	0.00	0.00	6.03	
0.00	0.00	0.00	0.00	7.58	
0.00	0.00	0.00	0.00	7.95	
0.00	1.62	0.07	0.32	9.37	
0.00	4.85	0.20	0.91	14.53	
0.00	5.26	0.21	1.05	16.38	
0.00	6.03	0.24	1.18	38.10	
0.00	6.61	0.28	1.30	70.87	
0.00	3.73	0.17	0.63	85.73	
0.00	1.74	0.09	0.24	70.69	
0.00	0.20	0.01	0.02	47.37	
0.00	0.17	0.01	0.04	50.11	
0.00	6.37	0.26	1.30	60.01	
0.00	26.38	1.06	5.35	56.50	
0.00	54.64	2.20	11.11	47.61	
0.00	84.58	3.39	17.17	38.93	
0.00	111.61	4.45	22.64	30.38	
0.00	135.71	5.41	27.51	23.90	
0.00	158.01	6.30	32.02	18.52	
0.00	180.47	7.18	36.56	14.20	
0.00	203.17	8.07	41.16	11.37	
0.00	225.81	8.98	45.77	10.53	
0.00	248.69	9.89	50.35	9.95	
0.00	272.31	10.82	55.08	8.85	
0.00	296.44	11.78	59.96	7.13	
0.00	321.20	12.76	64.94	5.29	
0.00	346.71	13.79	70.11	4.03	
0.00	372.30	14.81	75.35	3.45	
0.00	396.22	15.75	80.07	2.83	
0.00	416.17	16.55	84.17	1.44	
0.00	431.68	17.16	87.29	0.08	
0.00	443.24	17.63	89.65	0.02	
0.00	450.95	17.94	91.19	0.01	
0.00	455.50	18.11	92.09	0.00	
0.00	458.22	18.23	92.69	0.00	
0.00	460.74	18.33	93.19	0.00	
0.00	463.71	18.45	93.77	0.00	
0.00	465.82	18.54	94.20	0.00	
0.00	465.75	18.54	94.24	0.00	
0.00	464.07	18.47	93.84	0.00	
0.00	461.36	18.36	93.32	0.00	
0.00	457.31	18.20	92.48	0.00	
0.00	451.03	17.95	91.20	0.00	
0.00	442.80	17.63	89.56	0.00	
0.00	434.09	17.28	87.84	0.00	
0.00	426.30	16.97	86.27	0.00	
0.00	418.48	16.67	84.71	0.00	
0.00	408.13	16.25	82.64	0.00	
0.00	393.42	15.68	79.76	0.00	
0.00	375.22	14.94	75.95	0.00	
0.00	354.84	14.13	71.80	0.00	
0.00	333.39	13.27	67.46	0.00	
0.00	311.12	12.39	62.95	0.00	
0.00	288.60	11.49	58.41	0.00	
0.00	266.45	10.61	53.93	0.00	
0.00	244.92	9.75	49.57	0.00	
0.00	224.63	8.95	45.45	0.00	
