gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2789.34	111.07	564.44	0.00	
2.00	2786.95	110.98	563.96	0.00	
3.00	2768.41	110.24	560.20	0.00	
4.00	2730.71	108.73	552.58	0.00	
5.00	2668.47	106.25	539.98	0.00	
6.00	2574.03	102.49	520.86	0.00	
7.00	2437.97	97.07	493.32	0.00	
8.00	2251.24	89.63	455.54	0.00	
9.00	2009.55	80.01	406.63	0.00	
10.00	1718.78	68.43	347.79	0.00	
11.00	1397.53	55.64	282.77	0.00	
12.00	1074.13	42.76	217.34	0.00	
13.00	779.25	31.03	157.73	0.00	
14.00	537.80	21.43	108.92	0.00	
15.00	362.07	14.44	73.35	0.01	
16.00	248.95	9.96	50.45	0.01	
17.00	181.74	7.30	36.88	0.02	
18.00	140.32	5.65	28.53	0.02	
19.00	109.86	4.43	22.37	0.03	
20.00	84.84	3.41	17.27	0.03	
21.00	65.49	2.63	13.32	0.04	
22.00	52.53	2.07	10.65	0.05	
23.00	44.62	1.74	9.02	0.05	
24.00	39.60	1.53	7.97	0.06	
25.00	35.67	1.38	7.15	0.07	
26.00	32.00	1.23	6.36	0.11	
27.00	28.38	1.09	5.60	0.20	
28.00	24.89	0.97	4.91	0.33	
29.00	21.68	0.86	4.27	0.50	
30.00	18.87	0.76	3.67	0.75	
31.00	16.37	0.67	3.13	1.06	
32.00	14.08	0.60	2.60	1.44	
33.00	11.94	0.53	2.07	1.89	
34.00	9.81	0.47	1.63	2.38	
35.00	7.76	0.42	1.21	2.93	
36.00	5.88	0.36	0.85	3.64	
37.00	4.23	0.30	0.63	4.54	
38.00	2.99	0.24	0.48	5.62	
39.00	2.15	0.18	0.35	6.82	
40.00	1.43	0.14	0.25	8.01	
41.00	0.83	0.09	0.17	9.27	
42.00	0.42	0.06	0.11	10.68	
43.00	0.20	0.04	0.06	12.30	
44.00	0.08	0.02	0.03	14.62	
45.00	0.02	0.01	0.01	18.80	
46.00	0.00	0.00	0.00	26.21	
47.00	0.00	0.00	0.00	36.27	
48.00	0.14	0.01	0.03	44.12	
49.00	1.16	0.06	0.22	42.59	
50.00	4.05	0.19	0.75	31.75	
51.00	6.91	0.30	1.29	27.18	
52.00	5.98	0.26	1.14	54.93	
53.00	3.22	0.14	0.61	126.77	
54.00	1.14	0.05	0.23	213.36	
55.00	0.17	0.01	0.03	261.69	
56.00	0.39	0.02	0.08	239.54	
57.00	6.19	0.25	1.24	160.59	
58.00	29.67	1.19	6.01	72.76	
59.00	80.07	3.22	16.25	17.72	
60.00	151.15	6.07	30.68	1.61	
61.00	221.71	8.88	44.96	0.02	
62.00	282.91	11.30	57.34	0.01	
63.00	334.90	13.36	67.86	0.01	
64.00	378.70	15.11	76.74	0.01	
65.00	415.64	16.58	84.21	0.00	
66.00	447.39	17.83	90.62	0.00	
67.00	475.44	18.94	96.29	0.00	
68.00	500.59	19.95	101.40	0.00	
69.00	523.32	20.85	106.00	0.00	
70.00	543.82	21.67	110.15	0.00	
71.00	562.55	22.41	113.92	0.00	
72.00	580.36	23.12	117.53	0.00	
73.00	598.30	23.84	121.16	0.00	
74.00	617.29	24.59	125.01	0.00	
75.00	638.09	25.42	129.21	0.00	
76.00	661.72	26.36	133.97	0.00	
77.00	689.57	27.47	139.60	0.00	
78.00	723.34	28.81	146.44	0.00	
79.00	764.84	30.46	154.83	0.00	
80.00	815.99	32.49	165.16	0.00	
81.00	879.10	35.00	177.91	0.00	
82.00	956.31	38.07	193.50	0.00	
83.00	1049.23	41.77	212.30	0.00	
84.00	1158.40	46.12	234.40	0.00	
85.00	1282.31	51.05	259.49	0.00	
86.00	1417.37	56.43	286.79	0.00	
87.00	1558.66	62.05	315.31	0.00	
88.00	1701.06	67.72	344.14	0.00	
89.00	1841.08	73.29	372.51	0.00	
90.00	1976.76	78.70	399.98	0.00	
91.00	2107.08	83.89	426.36	0.00	
92.00	2231.37	88.84	451.52	0.00	
93.00	2348.72	93.51	475.27	0.00	
94.00	2457.09	97.83	497.19	0.00	
95.00	2553.42	101.66	516.68	0.00	
96.00	2634.65	104.90	533.13	0.00	
97.00	2698.81	107.46	546.12	0.00	
98.00	2745.29	109.32	555.52	0.00	
99.00	2774.62	110.49	561.46	0.00	
100.00	2787.94	111.02	564.15	0.00	
