gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2261.07	90.02	457.53	0.00	
2.00	2297.52	91.48	464.90	0.00	
3.00	2321.76	92.44	469.81	0.00	
4.00	2332.63	92.87	472.01	0.00	
5.00	2327.47	92.66	470.97	0.00	
6.00	2302.19	91.66	465.85	0.00	
7.00	2251.03	89.62	455.50	0.00	
8.00	2169.42	86.37	438.98	0.00	
9.00	2054.21	81.78	415.66	0.00	
10.00	1902.82	75.75	385.02	0.00	
11.00	1714.35	68.26	346.90	0.00	
12.00	1492.26	59.42	301.97	0.00	
13.00	1247.74	49.67	252.45	0.00	
14.00	997.12	39.69	201.75	0.00	
15.00	756.42	30.12	153.14	0.00	
16.00	540.83	21.55	109.52	0.00	
17.00	365.33	14.57	74.00	0.01	
18.00	238.95	9.56	48.44	0.01	
19.00	157.93	6.35	32.09	0.02	
20.00	108.74	4.39	22.15	0.03	
21.00	77.65	3.13	15.81	0.04	
22.00	57.18	2.28	11.61	0.04	
23.00	44.09	1.72	8.86	0.06	
24.00	36.15	1.39	7.24	0.08	
25.00	31.26	1.21	6.26	0.09	
26.00	27.71	1.07	5.54	0.11	
27.00	24.52	0.96	4.85	0.14	
28.00	21.33	0.85	4.17	0.22	
29.00	18.26	0.75	3.52	0.45	
30.00	15.70	0.64	2.86	0.96	
31.00	13.40	0.56	2.34	1.47	
32.00	11.26	0.50	1.93	1.82	
33.00	9.32	0.46	1.53	2.10	
34.00	7.38	0.42	1.20	2.46	
35.00	5.58	0.34	0.85	3.07	
36.00	4.03	0.26	0.57	4.13	
37.00	2.78	0.20	0.42	5.59	
38.00	1.74	0.16	0.31	7.13	
39.00	1.03	0.11	0.19	8.73	
40.00	0.57	0.08	0.12	10.43	
41.00	0.26	0.05	0.08	12.17	
42.00	0.11	0.03	0.04	13.94	
43.00	0.06	0.02	0.02	15.56	
44.00	0.03	0.01	0.02	16.85	
45.00	0.01	0.01	0.01	18.19	
46.00	0.00	0.00	0.00	20.88	
47.00	0.01	0.00	0.01	26.46	
48.00	0.00	0.00	0.00	34.36	
49.00	0.06	0.01	0.01	39.47	
50.00	0.24	0.02	0.04	35.34	
51.00	1.26	0.09	0.17	25.17	
52.00	2.78	0.16	0.45	29.32	
53.00	2.74	0.13	0.44	65.42	
54.00	1.12	0.05	0.20	126.96	
55.00	0.17	0.01	0.02	177.56	
56.00	0.01	0.00	0.00	183.09	
57.00	1.42	0.06	0.29	140.05	
58.00	9.82	0.40	1.96	79.09	
59.00	31.54	1.27	6.37	31.23	
60.00	67.35	2.71	13.65	7.74	
61.00	111.12	4.48	22.52	0.96	
62.00	156.18	6.25	31.69	0.07	
63.00	199.23	7.98	40.41	0.02	
64.00	239.21	9.57	48.50	0.02	
65.00	275.65	11.01	55.87	0.01	
66.00	308.35	12.31	62.48	0.01	
67.00	337.87	13.48	68.47	0.01	
68.00	365.13	14.57	73.98	0.01	
69.00	391.48	15.62	79.31	0.01	
70.00	418.23	16.68	84.72	0.01	
71.00	445.87	17.78	90.34	0.01	
72.00	474.22	18.90	96.07	0.00	
73.00	502.84	20.05	101.85	0.00	
74.00	531.86	21.19	107.68	0.00	
75.00	561.52	22.37	113.71	0.00	
76.00	592.67	23.61	120.02	0.00	
77.00	626.24	24.95	126.81	0.00	
78.00	663.02	26.41	134.25	0.00	
79.00	703.32	28.02	142.41	0.00	
80.00	747.35	29.77	151.34	0.00	
81.00	795.36	31.67	160.99	0.00	
82.00	847.39	33.74	171.48	0.00	
83.00	903.54	35.97	182.82	0.00	
84.00	963.79	38.37	195.00	0.00	
85.00	1027.94	40.92	208.00	0.00	
86.00	1096.02	43.64	221.81	0.00	
87.00	1168.31	46.51	236.41	0.00	
88.00	1244.97	49.56	251.91	0.00	
89.00	1325.89	52.78	268.27	0.00	
90.00	1410.73	56.16	285.44	0.00	
91.00	1499.71	59.71	303.45	0.00	
92.00	1592.80	63.41	322.26	0.00	
93.00	1689.62	67.26	341.86	0.00	
94.00	1789.45	71.24	362.10	0.00	
95.00	1889.92	75.24	382.43	0.00	
96.00	1986.22	79.07	401.89	0.00	
97.00	2073.91	82.57	419.65	0.00	
98.00	2150.11	85.60	435.07	0.00	
99.00	2213.43	88.12	447.89	0.00	
100.00	2263.73	90.13	458.07	0.00	
