gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	1410.05	56.15	285.42	0.00	
2.00	1390.85	55.40	281.53	0.00	
3.00	1337.66	53.26	270.62	0.00	
4.00	1244.79	49.59	252.06	0.00	
5.00	1098.37	43.72	222.12	3.19	
6.00	895.87	35.65	181.14	22.33	
7.00	582.38	23.20	117.95	28.67	
8.00	242.95	9.73	49.26	21.61	
9.00	128.10	5.09	25.94	68.89	
10.00	56.42	2.28	11.33	20.47	
11.00	2.66	0.15	0.48	36.75	
12.00	4.54	0.17	0.91	48.96	
13.00	4.37	0.20	0.65	13.91	
14.00	6.83	0.25	1.34	12.80	
15.00	0.01	0.01	0.01	16.19	
16.00	0.00	0.01	0.00	18.05	
17.00	0.00	0.00	0.00	20.17	
18.00	4.46	0.16	0.88	17.98	
19.00	53.86	2.17	10.94	15.90	
20.00	146.06	5.83	29.59	10.97	
21.00	228.43	9.10	46.24	8.39	
22.00	271.48	10.87	55.10	4.91	
23.00	304.20	12.12	61.62	14.94	
24.00	401.54	16.01	81.32	16.38	
25.00	507.00	20.20	102.68	18.59	
26.00	613.09	24.42	124.11	19.68	
27.00	731.39	29.13	148.06	18.11	
28.00	868.02	34.56	175.62	17.06	
29.00	948.79	37.77	192.01	17.61	
30.00	967.28	38.51	195.69	15.27	
31.00	988.57	39.35	200.06	14.50	
32.00	972.48	38.69	196.55	13.95	
33.00	938.93	37.38	189.95	11.38	
34.00	966.05	38.45	195.46	5.79	
35.00	1034.32	41.16	209.19	0.01	
36.00	1169.15	46.54	236.47	0.00	
37.00	1288.47	51.32	260.82	0.00	
38.00	1363.85	54.33	276.24	0.00	
39.00	1372.70	54.64	277.68	0.00	
40.00	1412.64	56.24	285.79	0.00	
41.00	1516.59	60.36	306.79	0.00	
42.00	1640.25	65.31	331.90	0.00	
43.00	1693.18	67.41	342.63	0.00	
44.00	1737.78	69.18	351.61	0.00	
45.00	1822.41	72.55	368.74	0.00	
46.00	1843.94	73.41	373.11	0.00	
47.00	1817.97	72.37	367.83	0.00	
48.00	1801.52	71.72	364.47	0.00	
49.00	1818.06	72.40	367.85	0.00	
50.00	1844.76	73.44	373.27	0.00	
51.00	1848.29	73.57	373.97	0.00	
52.00	1864.00	74.21	377.12	0.00	
53.00	1875.83	74.69	379.54	0.00	
54.00	1907.34	75.95	385.94	0.00	
55.00	1930.73	76.86	390.67	0.00	
56.00	1929.63	76.82	390.38	0.00	
57.00	1936.74	77.09	391.86	0.00	
58.00	1922.50	76.56	389.01	0.00	
59.00	1871.69	74.51	378.71	0.00	
60.00	1794.30	71.44	363.09	0.00	
61.00	1744.19	69.44	352.90	0.00	
62.00	1745.28	69.49	353.16	0.00	
63.00	1780.67	70.88	360.24	0.00	
64.00	1790.07	71.25	362.16	0.00	
65.00	1763.18	70.18	356.66	0.00	
66.00	1715.63	68.30	346.99	0.00	
67.00	1640.34	65.31	331.91	0.00	
68.00	1547.20	61.60	313.08	0.00	
69.00	1460.46	58.15	295.56	0.00	
70.00	1387.03	55.23	280.72	0.00	
71.00	1275.83	50.82	258.45	0.00	
72.00	1140.15	45.40	230.75	0.00	
73.00	1015.57	40.45	205.56	0.00	
74.00	867.07	34.51	175.37	0.00	
75.00	712.19	28.34	143.92	0.00	
76.00	616.99	24.58	124.90	0.00	
77.00	574.73	22.90	116.35	0.00	
78.00	560.01	22.33	113.42	0.01	
79.00	505.95	20.18	102.44	0.03	
80.00	349.14	13.94	70.73	0.36	
81.00	176.68	7.06	35.75	2.38	
82.00	78.92	3.17	15.81	6.56	
83.00	25.66	1.10	5.25	9.30	
84.00	2.54	0.11	0.50	12.49	
85.00	0.36	0.05	0.08	16.77	
86.00	0.00	0.00	0.00	19.32	
87.00	0.00	0.00	0.00	24.59	
88.00	0.12	0.01	0.02	28.31	
89.00	0.00	0.00	0.00	47.44	
90.00	3.73	0.16	0.67	59.21	
91.00	61.20	2.47	12.26	85.26	
92.00	187.47	7.47	37.95	74.78	
93.00	448.64	17.86	90.80	51.99	
94.00	718.38	28.63	145.51	20.92	
95.00	956.43	38.07	193.63	0.01	
96.00	1136.91	45.26	230.02	0.00	
97.00	1245.43	49.60	252.10	0.00	
98.00	1343.00	53.46	271.73	0.00	
99.00	1390.36	55.38	281.69	0.00	
100.00	1387.56	55.26	280.95	0.00	
