gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2219.24	88.35	449.06	0.00	
2.00	2231.89	88.86	451.63	0.00	
3.00	2228.72	88.73	450.98	0.00	
4.00	2207.73	87.89	446.72	0.00	
5.00	2168.17	86.32	438.73	0.00	
6.00	2111.66	84.07	427.29	0.00	
7.00	2036.27	81.07	412.03	0.00	
8.00	1942.69	77.34	393.08	0.00	
9.00	1829.73	72.84	370.21	0.00	
10.00	1692.36	67.38	342.42	0.00	
11.00	1527.38	60.81	309.05	0.00	
12.00	1335.82	53.19	270.32	0.00	
13.00	1125.73	44.82	227.80	0.00	
14.00	908.05	36.15	183.79	0.00	
15.00	695.67	27.71	140.86	0.00	
16.00	500.48	19.95	101.37	0.00	
17.00	335.92	13.40	68.05	0.01	
18.00	212.94	8.52	43.17	0.02	
19.00	133.41	5.35	27.08	0.05	
20.00	87.09	3.49	17.67	0.13	
21.00	61.16	2.47	12.29	0.29	
22.00	45.64	1.84	9.14	0.56	
23.00	35.77	1.44	7.18	0.99	
24.00	28.85	1.17	5.83	1.48	
25.00	23.30	0.94	4.68	2.00	
26.00	18.80	0.75	3.72	2.51	
27.00	15.26	0.63	2.99	3.01	
28.00	12.51	0.55	2.30	3.60	
29.00	10.16	0.47	1.76	4.31	
30.00	7.88	0.39	1.38	5.03	
31.00	5.78	0.31	1.04	5.77	
32.00	3.99	0.23	0.70	6.90	
33.00	2.66	0.16	0.43	8.63	
34.00	1.58	0.12	0.26	10.65	
35.00	0.86	0.07	0.14	12.72	
36.00	0.44	0.05	0.08	14.64	
37.00	0.16	0.03	0.06	16.21	
38.00	0.03	0.02	0.03	17.52	
39.00	0.01	0.01	0.01	18.66	
40.00	0.00	0.01	0.00	19.69	
41.00	0.00	0.00	0.00	20.68	
42.00	0.00	0.00	0.00	21.64	
43.00	0.00	0.00	0.00	22.61	
44.00	0.00	0.00	0.00	24.19	
45.00	0.00	0.00	0.00	27.66	
46.00	0.00	0.00	0.00	33.21	
47.00	0.36	0.02	0.06	37.90	
48.00	1.51	0.07	0.27	36.72	
49.00	2.55	0.13	0.46	28.59	
50.00	4.93	0.23	0.85	27.58	
51.00	5.50	0.26	0.91	50.02	
52.00	2.22	0.12	0.34	98.06	
53.00	0.49	0.03	0.06	155.75	
54.00	0.03	0.00	0.00	186.95	
55.00	0.03	0.00	0.01	176.82	
56.00	2.06	0.09	0.41	138.26	
57.00	10.55	0.43	2.13	95.51	
58.00	25.92	1.05	5.26	58.78	
59.00	49.24	1.99	9.92	31.82	
60.00	82.03	3.28	16.59	16.97	
61.00	120.30	4.82	24.41	9.96	
62.00	160.39	6.42	32.55	6.58	
63.00	200.30	8.01	40.61	3.95	
64.00	240.70	9.63	48.77	2.28	
65.00	281.94	11.27	57.11	1.67	
66.00	324.39	12.94	65.69	1.53	
67.00	368.82	14.72	74.72	1.36	
68.00	415.68	16.59	84.20	1.10	
69.00	464.35	18.52	94.05	0.81	
70.00	513.91	20.48	104.06	0.62	
71.00	563.18	22.45	114.06	0.53	
72.00	612.14	24.39	123.90	0.44	
73.00	661.39	26.35	133.89	0.22	
74.00	712.46	28.39	144.24	0.02	
75.00	766.01	30.51	155.06	0.01	
76.00	821.62	32.72	166.28	0.00	
77.00	879.39	35.02	177.96	0.00	
78.00	938.71	37.38	190.02	0.00	
79.00	998.30	39.75	202.02	0.00	
80.00	1056.64	42.06	213.79	0.00	
81.00	1112.89	44.31	225.22	0.00	
82.00	1167.47	46.49	236.31	0.00	
83.00	1222.10	48.65	247.25	0.00	
84.00	1277.24	50.86	258.46	0.00	
85.00	1333.23	53.08	269.76	0.00	
86.00	1390.55	55.36	281.31	0.00	
87.00	1450.33	57.75	293.51	0.00	
88.00	1513.71	60.27	306.29	0.00	
89.00	1580.37	62.92	319.77	0.00	
90.00	1649.74	65.68	333.77	0.00	
91.00	1721.00	68.51	348.18	0.00	
92.00	1793.25	71.38	362.76	0.00	
93.00	1864.88	74.24	377.33	0.00	
94.00	1934.58	77.02	391.45	0.00	
95.00	2000.15	79.63	404.71	0.00	
96.00	2059.41	81.99	416.72	0.00	
97.00	2112.85	84.12	427.52	0.00	
98.00	2159.80	85.99	437.03	0.00	
99.00	2198.69	87.54	444.90	0.00	
100.00	2227.30	88.68	450.69	0.00	
