gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	107.16	4.27	21.69	0.00	
0.00	98.79	3.94	19.99	0.00	
0.00	92.55	3.69	18.72	0.00	
0.00	88.35	3.52	17.88	0.00	
0.00	87.21	3.48	17.65	0.00	
0.00	90.33	3.60	18.28	0.00	
0.00	97.74	3.89	19.78	0.00	
0.00	107.27	4.27	21.71	0.00	
0.00	117.81	4.69	23.84	0.00	
0.00	128.78	5.13	26.07	0.00	
0.00	139.27	5.54	28.13	0.00	
0.00	147.91	5.89	29.92	0.00	
0.00	152.99	6.10	30.94	0.00	
0.00	153.33	6.10	30.94	0.00	
0.00	146.53	5.83	29.63	0.00	
0.00	129.93	5.17	26.30	0.00	
0.00	103.47	4.11	20.95	0.00	
0.00	74.61	2.95	15.08	0.01	
0.00	53.81	2.14	10.88	0.01	
0.00	41.87	1.68	8.51	0.01	
0.00	32.70	1.35	6.69	0.02	
0.00	24.08	1.02	4.94	0.03	
0.00	17.15	0.71	3.61	0.05	
0.00	13.05	0.50	2.79	0.07	
0.00	11.27	0.40	2.44	0.10	
0.00	10.71	0.36	2.31	0.12	
0.00	10.59	0.35	2.28	0.16	
0.00	10.54	0.33	2.25	0.44	
0.00	10.23	0.33	2.17	1.12	
0.00	9.48	0.32	2.08	2.18	
0.00	8.69	0.30	1.88	3.21	
0.00	7.98	0.27	1.66	3.82	
0.00	7.39	0.27	1.44	4.22	
0.00	6.89	0.27	1.26	4.55	
0.00	6.32	0.26	1.01	4.92	
0.00	5.44	0.24	0.77	5.56	
0.00	4.25	0.22	0.58	6.41	
0.00	3.21	0.20	0.43	7.12	
0.00	2.38	0.17	0.31	7.41	
0.00	1.51	0.14	0.25	7.42	
0.00	0.83	0.10	0.20	7.41	
0.00	0.51	0.07	0.13	7.32	
0.00	0.34	0.05	0.08	7.12	
0.00	0.14	0.04	0.08	6.85	
0.00	0.04	0.03	0.04	6.74	
0.00	0.01	0.01	0.01	7.56	
0.00	0.01	0.02	0.02	9.56	
0.00	0.00	0.00	0.00	11.29	
0.00	0.35	0.02	0.04	13.07	
0.00	1.23	0.07	0.15	16.89	
0.00	2.61	0.15	0.30	19.32	
0.00	4.65	0.21	0.83	34.14	
0.00	4.93	0.21	0.90	60.79	
0.00	3.84	0.16	0.70	67.98	
0.00	0.96	0.05	0.12	51.49	
0.00	0.05	0.00	0.01	51.88	
0.00	7.58	0.30	1.53	67.77	
0.00	24.42	0.98	4.97	61.57	
0.00	46.09	1.85	9.38	37.48	
0.00	66.82	2.67	13.59	15.48	
0.00	84.50	3.37	17.19	3.89	
0.00	99.89	3.99	20.23	0.29	
0.00	114.39	4.55	23.15	0.02	
0.00	128.15	5.09	25.92	0.01	
0.00	141.30	5.61	28.58	0.01	
0.00	153.95	6.12	31.14	0.01	
0.00	166.15	6.60	33.63	0.01	
0.00	178.10	7.07	36.04	0.01	
0.00	190.32	7.57	38.52	0.01	
0.00	203.13	8.07	41.10	0.01	
0.00	215.65	8.57	43.62	0.01	
0.00	226.35	8.99	45.78	0.01	
0.00	234.47	9.32	47.41	0.01	
0.00	240.37	9.54	48.56	0.01	
0.00	244.16	9.70	49.38	0.01	
0.00	246.15	9.79	49.78	0.00	
0.00	246.93	9.82	49.94	0.00	
0.00	247.31	9.84	50.02	0.00	
0.00	247.82	9.86	50.14	0.00	
0.00	248.77	9.90	50.37	0.00	
0.00	250.30	9.96	50.58	0.00	
0.00	251.65	10.01	50.84	0.00	
0.00	251.95	10.02	50.87	0.00	
0.00	250.82	9.97	50.67	0.00	
0.00	248.67	9.90	50.31	0.00	
0.00	245.99	9.79	49.78	0.00	
0.00	242.63	9.67	49.15	0.00	
0.00	238.39	9.50	48.31	0.00	
0.00	233.15	9.29	47.23	0.00	
0.00	226.87	9.04	45.93	0.00	
0.00	219.48	8.74	44.43	0.00	
0.00	211.15	8.41	42.79	0.00	
0.00	202.05	8.04	40.89	0.00	
0.00	191.51	7.61	38.69	0.00	
0.00	179.06	7.12	36.19	0.00	
0.00	164.93	6.57	33.39	0.00	
0.00	149.93	5.97	30.35	0.00	
0.00	134.95	5.37	27.31	0.00	
0.00	121.40	4.83	24.56	0.00	
0.00	110.33	4.39	22.33	0.00	
