gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	55.52	2.24	11.21	0.23	
2.00	47.05	1.89	9.44	0.28	
3.00	40.51	1.62	8.08	0.33	
4.00	35.74	1.43	7.10	0.40	
5.00	32.69	1.30	6.50	0.46	
6.00	31.30	1.23	6.21	0.50	
7.00	30.71	1.21	6.10	0.50	
8.00	30.77	1.22	6.13	0.47	
9.00	31.38	1.24	6.27	0.42	
10.00	32.23	1.27	6.42	0.34	
11.00	32.96	1.29	6.54	0.27	
12.00	33.48	1.32	6.62	0.21	
13.00	33.55	1.33	6.63	0.16	
14.00	33.17	1.31	6.54	0.15	
15.00	32.46	1.29	6.40	0.14	
16.00	31.45	1.25	6.21	0.15	
17.00	30.17	1.21	5.97	0.16	
18.00	28.78	1.16	5.69	0.18	
19.00	27.30	1.11	5.39	0.21	
20.00	25.76	1.04	5.05	0.27	
21.00	24.08	0.97	4.72	0.37	
22.00	22.31	0.91	4.39	0.52	
23.00	20.48	0.84	4.05	0.74	
24.00	18.67	0.77	3.67	1.04	
25.00	16.89	0.70	3.30	1.43	
26.00	15.18	0.63	2.94	1.90	
27.00	13.58	0.57	2.58	2.42	
28.00	12.12	0.52	2.25	2.97	
29.00	10.78	0.47	1.95	3.51	
30.00	9.55	0.43	1.68	4.04	
31.00	8.40	0.39	1.43	4.55	
32.00	7.30	0.36	1.20	5.05	
33.00	6.26	0.33	1.01	5.54	
34.00	5.34	0.30	0.85	6.02	
35.00	4.57	0.27	0.73	6.45	
36.00	3.98	0.25	0.63	6.83	
37.00	3.54	0.24	0.57	7.11	
38.00	3.24	0.23	0.51	7.32	
39.00	3.02	0.21	0.46	7.53	
40.00	2.67	0.19	0.42	7.91	
41.00	2.09	0.16	0.35	8.89	
42.00	1.30	0.11	0.23	11.46	
43.00	0.57	0.05	0.11	16.94	
44.00	0.18	0.02	0.03	26.81	
45.00	0.04	0.00	0.01	40.41	
46.00	0.01	0.00	0.00	55.70	
47.00	0.05	0.00	0.01	67.02	
48.00	1.76	0.07	0.35	67.62	
49.00	7.99	0.32	1.60	54.96	
50.00	24.93	1.00	5.03	33.45	
51.00	51.74	2.09	10.50	14.60	
52.00	80.26	3.24	16.32	3.99	
53.00	102.37	4.12	20.80	1.64	
54.00	123.85	4.97	25.14	2.55	
55.00	177.04	7.09	35.89	3.32	
56.00	291.76	11.66	59.10	2.95	
57.00	504.21	20.11	102.08	1.17	
58.00	802.95	31.99	162.52	0.21	
59.00	1169.69	46.57	236.70	0.00	
60.00	1565.99	62.35	316.87	0.00	
61.00	1959.64	78.02	396.49	0.00	
62.00	2326.80	92.64	470.81	0.00	
63.00	2648.76	105.46	535.98	0.00	
64.00	2921.83	116.33	591.24	0.00	
65.00	3144.29	125.18	636.25	0.00	
66.00	3319.58	132.16	671.71	0.00	
67.00	3449.60	137.33	698.02	0.00	
68.00	3538.00	140.85	715.91	0.00	
69.00	3590.99	142.96	726.63	0.00	
70.00	3609.76	143.71	730.43	0.00	
71.00	3595.76	143.15	727.59	0.00	
72.00	3551.48	141.39	718.63	0.00	
73.00	3479.04	138.51	703.98	0.00	
74.00	3379.46	134.55	683.84	0.00	
75.00	3256.54	129.66	658.97	0.00	
76.00	3116.93	124.10	630.72	0.00	
77.00	2964.49	118.04	599.88	0.00	
78.00	2803.43	111.63	567.29	0.00	
79.00	2636.39	104.97	533.49	0.00	
80.00	2464.08	98.11	498.62	0.00	
81.00	2284.38	90.95	462.24	0.00	
82.00	2091.78	83.28	423.26	0.00	
83.00	1885.97	75.08	381.60	0.00	
84.00	1668.77	66.43	337.64	0.00	
85.00	1441.35	57.38	291.59	0.00	
86.00	1213.15	48.29	245.43	0.00	
87.00	994.68	39.60	201.27	0.00	
88.00	791.62	31.52	160.24	0.00	
89.00	616.21	24.55	124.78	0.00	
90.00	477.06	19.02	96.63	0.00	
91.00	364.97	14.56	73.95	0.01	
92.00	278.53	11.13	56.45	0.01	
93.00	219.73	8.80	44.55	0.01	
94.00	177.44	7.13	36.01	0.02	
95.00	144.77	5.82	29.42	0.02	
96.00	119.32	4.80	24.26	0.03	
97.00	99.67	4.01	20.26	0.04	
98.00	82.91	3.34	16.83	0.05	
99.00	68.57	2.77	13.89	0.07	
100.00	56.50	2.28	11.41	0.09	
