gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	55.08	2.20	11.15	0.00	
0.00	54.15	2.16	10.95	0.00	
0.00	55.54	2.22	11.24	0.00	
0.00	59.68	2.38	12.08	0.00	
0.00	67.30	2.68	13.62	0.00	
0.00	79.75	3.18	16.13	0.00	
0.00	98.43	3.92	19.91	0.00	
0.00	123.10	4.90	24.91	0.00	
0.00	150.37	5.99	30.42	0.00	
0.00	173.86	6.92	35.19	0.00	
0.00	185.91	7.41	37.66	0.00	
0.00	180.43	7.18	36.50	0.00	
0.00	155.90	6.20	31.50	0.00	
0.00	117.67	4.68	23.80	0.00	
0.00	77.40	3.07	15.67	0.00	
0.00	48.96	1.93	9.89	0.01	
0.00	39.87	1.58	8.02	0.01	
0.00	39.78	1.58	8.05	0.01	
0.00	38.02	1.54	7.75	0.01	
0.00	32.83	1.36	6.71	0.01	
0.00	25.72	1.09	5.28	0.02	
0.00	19.23	0.82	3.96	0.03	
0.00	15.03	0.61	3.12	0.04	
0.00	13.09	0.51	2.75	0.06	
0.00	12.40	0.45	2.63	0.08	
0.00	12.15	0.42	2.65	0.20	
0.00	11.93	0.41	2.62	0.59	
0.00	11.61	0.39	2.52	1.13	
0.00	11.17	0.37	2.39	1.66	
0.00	10.55	0.36	2.26	2.18	
0.00	9.85	0.33	2.10	2.75	
0.00	9.11	0.31	1.91	3.35	
0.00	8.29	0.28	1.74	4.04	
0.00	7.43	0.27	1.49	4.77	
0.00	6.56	0.26	1.18	5.47	
0.00	5.62	0.25	0.90	6.12	
0.00	4.85	0.24	0.69	6.78	
0.00	4.32	0.22	0.58	7.41	
0.00	3.81	0.20	0.47	7.86	
0.00	3.05	0.19	0.40	8.05	
0.00	2.17	0.15	0.30	7.94	
0.00	1.28	0.12	0.24	7.64	
0.00	0.66	0.09	0.17	7.31	
0.00	0.32	0.06	0.08	7.21	
0.00	0.05	0.02	0.03	7.84	
0.00	0.00	0.01	0.00	9.40	
0.00	0.00	0.00	0.00	10.70	
0.00	0.54	0.02	0.10	12.97	
0.00	3.27	0.13	0.64	20.50	
0.00	7.16	0.29	1.40	25.24	
0.00	9.77	0.37	1.92	25.19	
0.00	9.21	0.36	1.83	55.46	
0.00	6.02	0.24	1.19	88.80	
0.00	4.83	0.18	0.97	86.23	
0.00	1.03	0.04	0.20	58.32	
0.00	1.57	0.07	0.32	64.47	
0.00	13.05	0.54	2.64	81.56	
0.00	41.75	1.67	8.48	61.77	
0.00	68.60	2.75	13.93	26.85	
0.00	80.48	3.21	16.29	5.12	
0.00	84.29	3.34	17.03	0.01	
0.00	88.38	3.50	17.88	0.01	
0.00	93.89	3.73	19.03	0.00	
0.00	100.73	4.00	20.40	0.01	
0.00	109.06	4.33	22.07	0.00	
0.00	118.85	4.72	24.05	0.00	
0.00	129.66	5.16	26.24	0.00	
0.00	140.56	5.59	28.43	0.00	
0.00	150.38	5.98	30.41	0.00	
0.00	158.26	6.30	32.01	0.00	
0.00	164.16	6.53	33.20	0.00	
0.00	168.82	6.71	34.14	0.00	
0.00	173.03	6.88	34.99	0.00	
0.00	176.90	7.04	35.78	0.00	
0.00	180.03	7.16	36.41	0.00	
0.00	181.94	7.24	36.80	0.00	
0.00	182.63	7.27	36.93	0.00	
0.00	182.74	7.27	36.94	0.00	
0.00	183.34	7.29	37.06	0.00	
0.00	185.38	7.37	37.43	0.00	
0.00	188.97	7.52	38.17	0.00	
0.00	193.86	7.71	39.17	0.00	
0.00	199.40	7.93	40.32	0.00	
0.00	204.85	8.16	41.48	0.00	
0.00	209.55	8.35	42.43	0.00	
0.00	212.79	8.48	43.09	0.00	
0.00	213.78	8.51	43.28	0.00	
0.00	211.56	8.43	42.84	0.00	
0.00	205.33	8.18	41.57	0.00	
0.00	194.80	7.76	39.42	0.00	
0.00	180.09	7.17	36.45	0.00	
0.00	161.79	6.44	32.75	0.00	
0.00	141.27	5.62	28.59	0.00	
0.00	120.49	4.80	24.38	0.00	
0.00	101.38	4.04	20.51	0.00	
0.00	85.22	3.40	17.25	0.00	
0.00	72.59	2.90	14.69	0.00	
0.00	63.40	2.53	12.83	0.00	
0.00	57.19	2.28	11.57	0.00	
0.00	53.58	2.14	10.84	0.00	
