gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2707.18	107.79	547.80	0.00	
2.00	2705.34	107.72	547.44	0.00	
3.00	2687.83	107.02	543.90	0.00	
4.00	2650.33	105.53	536.30	0.00	
5.00	2586.97	103.00	523.48	0.00	
6.00	2490.04	99.14	503.86	0.00	
7.00	2350.54	93.59	475.63	0.00	
8.00	2160.56	86.02	437.18	0.00	
9.00	1917.25	76.33	387.93	0.00	
10.00	1627.71	64.79	329.25	0.00	
11.00	1312.62	52.24	265.52	0.00	
12.00	1001.79	39.88	202.69	0.00	
13.00	725.05	28.87	146.77	0.00	
14.00	504.34	20.10	102.15	0.00	
15.00	348.68	13.91	70.65	0.01	
16.00	251.63	10.06	50.98	0.01	
17.00	195.59	7.86	39.68	0.02	
18.00	160.66	6.47	32.63	0.02	
19.00	133.24	5.36	27.09	0.02	
20.00	108.48	4.35	22.07	0.03	
21.00	86.67	3.47	17.64	0.03	
22.00	69.34	2.77	14.09	0.04	
23.00	56.74	2.25	11.51	0.04	
24.00	48.08	1.88	9.73	0.05	
25.00	42.10	1.60	8.49	0.05	
26.00	37.63	1.44	7.59	0.07	
27.00	33.97	1.31	6.83	0.08	
28.00	30.61	1.19	6.11	0.10	
29.00	27.29	1.07	5.44	0.13	
30.00	24.06	0.95	4.73	0.19	
31.00	20.94	0.84	4.03	0.28	
32.00	17.96	0.74	3.36	0.42	
33.00	15.14	0.64	2.76	0.63	
34.00	12.48	0.56	2.23	0.96	
35.00	10.11	0.48	1.66	1.45	
36.00	7.85	0.42	1.21	2.17	
37.00	5.61	0.35	0.89	2.95	
38.00	3.70	0.28	0.59	3.89	
39.00	2.25	0.19	0.35	5.18	
40.00	1.25	0.12	0.21	6.88	
41.00	0.67	0.08	0.15	8.83	
42.00	0.42	0.05	0.08	10.79	
43.00	0.27	0.04	0.06	12.74	
44.00	0.14	0.03	0.04	15.44	
45.00	0.05	0.02	0.02	20.43	
46.00	0.01	0.00	0.01	28.98	
47.00	0.01	0.00	0.00	39.38	
48.00	0.44	0.02	0.06	44.42	
49.00	1.76	0.08	0.30	36.59	
50.00	3.94	0.20	0.62	22.04	
51.00	7.17	0.32	1.30	32.14	
52.00	3.31	0.16	0.60	85.79	
53.00	0.37	0.03	0.08	171.56	
54.00	0.01	0.00	0.00	229.84	
55.00	0.79	0.03	0.16	210.25	
56.00	10.43	0.42	2.11	126.50	
57.00	47.93	1.93	9.68	42.16	
58.00	126.86	5.10	25.74	8.16	
59.00	218.58	8.75	44.31	1.36	
60.00	306.60	12.24	62.12	0.21	
61.00	390.66	15.58	79.15	0.01	
62.00	472.09	18.82	95.64	0.00	
63.00	550.60	21.94	111.51	0.00	
64.00	625.42	24.91	126.63	0.00	
65.00	696.14	27.72	140.91	0.00	
66.00	763.00	30.39	154.46	0.00	
67.00	826.46	32.91	167.28	0.00	
68.00	886.30	35.29	179.39	0.00	
69.00	942.35	37.52	190.70	0.00	
70.00	994.21	39.58	201.19	0.00	
71.00	1041.92	41.48	210.82	0.00	
72.00	1086.14	43.24	219.74	0.00	
73.00	1127.59	44.89	228.15	0.00	
74.00	1166.94	46.46	236.08	0.00	
75.00	1204.83	47.97	243.81	0.00	
76.00	1242.32	49.46	251.35	0.00	
77.00	1280.13	50.96	258.98	0.00	
78.00	1319.16	52.51	266.82	0.00	
79.00	1360.79	54.17	275.25	0.00	
80.00	1406.96	56.00	284.55	0.00	
81.00	1459.45	58.10	295.29	0.00	
82.00	1519.30	60.50	307.47	0.00	
83.00	1586.38	63.15	320.93	0.00	
84.00	1659.06	66.05	335.65	0.00	
85.00	1735.81	69.10	351.16	0.00	
86.00	1815.30	72.27	367.31	0.00	
87.00	1897.07	75.52	383.85	0.00	
88.00	1980.88	78.86	400.80	0.00	
89.00	2066.37	82.27	418.11	0.00	
90.00	2152.74	85.71	435.59	0.00	
91.00	2238.84	89.14	453.02	0.00	
92.00	2323.35	92.50	470.14	0.00	
93.00	2404.41	95.73	486.54	0.00	
94.00	2479.31	98.71	501.69	0.00	
95.00	2545.20	101.34	515.03	0.00	
96.00	2600.13	103.53	526.14	0.00	
97.00	2643.48	105.25	534.92	0.00	
98.00	2675.77	106.54	541.44	0.00	
99.00	2697.75	107.42	545.89	0.00	
100.00	2709.33	107.88	548.24	0.00	
