gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	207.63	8.27	42.01	0.00	
0.00	190.43	7.58	38.54	0.00	
0.00	177.00	7.05	35.82	0.00	
0.00	168.55	6.71	34.12	0.00	
0.00	166.23	6.62	33.64	0.00	
0.00	168.50	6.71	34.10	0.00	
0.00	172.28	6.86	34.87	0.00	
0.00	176.41	7.02	35.71	0.00	
0.00	180.36	7.18	36.50	0.00	
0.00	184.67	7.35	37.37	0.00	
0.00	190.54	7.59	38.56	0.00	
0.00	195.94	7.81	39.72	0.00	
0.00	197.96	7.88	40.05	0.00	
0.00	194.57	7.74	39.35	0.00	
0.00	184.27	7.32	37.26	0.00	
0.00	164.85	6.55	33.35	0.00	
0.00	134.78	5.35	27.27	0.01	
0.00	99.73	3.96	20.18	0.04	
0.00	73.53	2.95	14.90	0.15	
0.00	58.29	2.36	11.85	0.51	
0.00	48.21	1.93	9.93	1.06	
0.00	39.86	1.58	8.22	1.75	
0.00	33.17	1.31	6.82	2.55	
0.00	27.44	1.08	5.62	3.19	
0.00	22.02	0.86	4.50	3.81	
0.00	17.45	0.67	3.57	4.38	
0.00	14.11	0.53	2.89	4.87	
0.00	11.85	0.45	2.42	5.40	
0.00	10.24	0.40	2.10	5.96	
0.00	8.97	0.34	1.77	6.47	
0.00	7.69	0.29	1.45	6.83	
0.00	6.28	0.26	1.12	7.09	
0.00	4.89	0.22	0.79	7.35	
0.00	3.56	0.19	0.53	7.66	
0.00	2.52	0.15	0.32	7.70	
0.00	1.51	0.12	0.22	7.41	
0.00	0.60	0.08	0.19	7.10	
0.00	0.12	0.05	0.13	6.81	
0.00	0.02	0.02	0.03	6.41	
0.00	0.01	0.01	0.00	5.81	
0.00	0.00	0.00	0.00	5.24	
0.00	0.00	0.00	0.00	4.97	
0.00	0.00	0.00	0.00	5.04	
0.00	0.00	0.00	0.00	5.73	
0.00	0.00	0.00	0.00	7.21	
0.00	0.00	0.00	0.00	7.57	
0.00	1.54	0.06	0.30	8.91	
0.00	4.61	0.19	0.87	13.82	
0.00	5.01	0.20	1.00	15.59	
0.00	5.74	0.23	1.12	36.25	
0.00	6.29	0.27	1.23	67.43	
0.00	3.55	0.16	0.60	81.57	
0.00	1.66	0.09	0.23	67.26	
0.00	0.19	0.01	0.02	45.07	
0.00	0.16	0.01	0.03	47.68	
0.00	6.06	0.25	1.23	57.09	
0.00	25.10	1.01	5.09	53.75	
0.00	51.99	2.09	10.57	45.30	
0.00	80.48	3.22	16.34	37.04	
0.00	106.20	4.24	21.54	28.91	
0.00	129.12	5.15	26.17	22.74	
0.00	150.34	5.99	30.46	17.62	
0.00	171.71	6.83	34.78	13.51	
0.00	193.31	7.68	39.16	10.82	
0.00	214.85	8.54	43.54	10.02	
0.00	236.62	9.41	47.90	9.47	
0.00	259.09	10.29	52.41	8.42	
0.00	282.05	11.21	57.05	6.79	
0.00	305.60	12.14	61.79	5.03	
0.00	329.88	13.12	66.71	3.84	
0.00	354.23	14.09	71.69	3.29	
0.00	376.99	14.99	76.18	2.69	
0.00	395.97	15.75	80.08	1.37	
0.00	410.72	16.33	83.05	0.07	
0.00	421.73	16.77	85.30	0.02	
0.00	429.06	17.07	86.76	0.01	
0.00	433.39	17.23	87.62	0.00	
0.00	435.97	17.34	88.19	0.00	
0.00	438.37	17.44	88.67	0.00	
0.00	441.20	17.55	89.21	0.00	
0.00	443.21	17.64	89.63	0.00	
0.00	443.14	17.64	89.66	0.00	
0.00	441.54	17.57	89.28	0.00	
0.00	438.96	17.47	88.79	0.00	
0.00	435.11	17.32	87.99	0.00	
0.00	429.13	17.08	86.78	0.00	
0.00	421.30	16.77	85.21	0.00	
0.00	413.02	16.45	83.57	0.00	
0.00	405.60	16.15	82.08	0.00	
0.00	398.17	15.86	80.60	0.00	
0.00	388.31	15.46	78.63	0.00	
0.00	374.32	14.92	75.89	0.00	
0.00	357.01	14.22	72.27	0.00	
0.00	337.62	13.44	68.31	0.00	
0.00	317.21	12.63	64.18	0.00	
0.00	296.02	11.78	59.89	0.00	
0.00	274.59	10.93	55.58	0.00	
0.00	253.52	10.10	51.31	0.00	
0.00	233.03	9.28	47.17	0.00	
0.00	213.73	8.51	43.25	0.00	
