gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	1271.36	50.60	257.18	0.00	
2.00	1284.79	51.15	259.93	0.00	
3.00	1283.09	51.09	259.63	0.00	
4.00	1266.65	50.43	256.31	0.00	
5.00	1243.54	49.50	251.56	0.00	
6.00	1207.02	48.05	244.16	0.00	
7.00	1151.80	45.86	233.08	0.00	
8.00	1094.48	43.55	221.24	0.00	
9.00	1043.32	41.52	211.02	0.00	
10.00	1001.38	39.86	202.54	0.00	
11.00	966.57	38.48	195.60	0.00	
12.00	936.74	37.30	189.62	0.00	
13.00	909.73	36.21	184.01	0.00	
14.00	886.58	35.29	179.33	0.00	
15.00	865.29	34.45	175.07	0.00	
16.00	842.40	33.54	170.51	0.00	
17.00	815.27	32.46	165.01	0.00	
18.00	782.38	31.15	158.27	0.00	
19.00	749.77	29.85	151.78	0.00	
20.00	715.57	28.50	144.86	0.00	
21.00	671.25	26.73	135.87	0.00	
22.00	612.15	24.38	123.92	0.00	
23.00	539.93	21.51	109.29	0.01	
24.00	453.43	18.07	91.78	0.03	
25.00	358.07	14.29	72.49	0.49	
26.00	264.01	10.56	53.41	0.93	
27.00	186.08	7.45	37.61	1.90	
28.00	134.50	5.40	27.16	3.87	
29.00	98.22	3.98	19.80	6.61	
30.00	66.11	2.68	13.29	8.83	
31.00	44.47	1.83	8.99	10.03	
32.00	25.59	1.05	5.23	12.02	
33.00	9.69	0.40	1.97	14.69	
34.00	1.64	0.07	0.33	17.56	
35.00	0.00	0.00	0.00	19.50	
36.00	0.00	0.00	0.00	20.52	
37.00	0.00	0.00	0.00	21.13	
38.00	0.00	0.00	0.00	21.77	
39.00	0.00	0.00	0.00	22.35	
40.00	0.00	0.00	0.00	22.78	
41.00	0.00	0.00	0.00	23.06	
42.00	0.00	0.00	0.00	23.35	
43.00	0.00	0.00	0.00	23.69	
44.00	0.00	0.00	0.00	24.03	
45.00	0.10	0.01	0.02	23.58	
46.00	1.77	0.08	0.34	21.48	
47.00	4.58	0.20	0.84	17.63	
48.00	5.60	0.24	1.03	22.65	
49.00	2.63	0.13	0.43	50.29	
50.00	2.13	0.10	0.43	92.84	
51.00	1.86	0.09	0.34	114.77	
52.00	0.64	0.03	0.09	134.74	
53.00	0.36	0.02	0.04	154.06	
54.00	0.00	0.00	0.00	163.27	
55.00	0.53	0.03	0.11	161.35	
56.00	3.01	0.13	0.62	158.27	
57.00	5.46	0.23	1.12	152.56	
58.00	8.46	0.34	1.69	144.16	
59.00	12.29	0.49	2.48	135.45	
60.00	17.47	0.70	3.55	125.05	
61.00	22.80	0.92	4.63	111.55	
62.00	27.17	1.09	5.49	96.05	
63.00	34.12	1.36	6.90	83.54	
64.00	43.43	1.76	8.78	71.21	
65.00	55.59	2.23	11.25	60.88	
66.00	70.36	2.82	14.27	51.09	
67.00	86.99	3.52	17.65	39.78	
68.00	105.86	4.25	21.48	31.14	
69.00	128.82	5.19	26.15	24.99	
70.00	156.61	6.28	31.78	20.99	
71.00	187.85	7.52	38.11	18.16	
72.00	221.33	8.86	44.86	15.27	
73.00	255.52	10.22	51.75	12.73	
74.00	289.88	11.57	58.74	11.60	
75.00	323.86	12.91	65.60	10.12	
76.00	361.44	14.41	73.21	8.85	
77.00	399.74	15.95	81.00	8.33	
78.00	438.00	17.47	88.74	8.10	
79.00	476.78	18.99	96.55	7.86	
80.00	512.17	20.40	103.69	7.16	
81.00	544.62	21.70	110.28	6.10	
82.00	581.55	23.16	117.70	5.37	
83.00	621.70	24.76	125.85	4.27	
84.00	659.27	26.25	133.38	1.49	
85.00	698.66	27.83	141.47	0.01	
86.00	741.27	29.52	150.02	0.00	
87.00	786.94	31.34	159.28	0.00	
88.00	833.02	33.16	168.52	0.00	
89.00	875.91	34.87	177.26	0.00	
90.00	916.93	36.50	185.52	0.00	
91.00	956.86	38.10	193.68	0.00	
92.00	1002.17	39.91	202.86	0.00	
93.00	1051.26	41.85	212.70	0.00	
94.00	1091.73	43.47	220.95	0.00	
95.00	1122.35	44.68	227.08	0.00	
96.00	1149.76	45.78	232.60	0.00	
97.00	1181.82	47.05	239.15	0.00	
98.00	1216.91	48.44	246.23	0.00	
99.00	1241.63	49.43	251.18	0.00	
100.00	1259.46	50.13	254.79	0.00	
