gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	236.69	9.43	47.85	0.00	
0.00	224.29	8.93	45.34	0.00	
0.00	208.34	8.30	42.16	0.00	
0.00	192.01	7.64	38.83	0.00	
0.00	180.78	7.20	36.60	0.00	
0.00	175.19	6.98	35.46	0.00	
0.00	171.66	6.83	34.71	0.00	
0.00	168.11	6.69	33.97	0.00	
0.00	164.04	6.53	33.17	0.00	
0.00	158.85	6.33	32.15	0.00	
0.00	153.72	6.13	31.17	0.00	
0.00	151.68	6.05	30.76	0.00	
0.00	156.21	6.22	31.58	0.00	
0.00	167.79	6.68	33.92	0.00	
0.00	183.89	7.31	37.12	0.00	
0.00	201.00	7.97	40.52	0.00	
0.00	213.93	8.50	43.25	0.00	
0.00	218.07	8.67	44.10	0.01	
0.00	212.19	8.45	42.94	0.01	
0.00	197.34	7.86	39.98	0.02	
0.00	172.96	6.88	35.03	0.07	
0.00	135.75	5.41	27.52	0.21	
0.00	89.91	3.59	18.35	0.65	
0.00	47.27	1.88	9.74	2.01	
0.00	19.14	0.72	3.97	3.17	
0.00	9.27	0.33	1.89	3.95	
0.00	6.73	0.26	1.25	4.61	
0.00	5.47	0.24	0.89	5.20	
0.00	4.25	0.22	0.60	5.58	
0.00	2.92	0.19	0.35	6.02	
0.00	1.73	0.14	0.26	6.49	
0.00	0.87	0.10	0.19	6.73	
0.00	0.28	0.07	0.13	6.41	
0.00	0.05	0.03	0.03	5.85	
0.00	0.01	0.01	0.01	5.35	
0.00	0.00	0.00	0.00	4.87	
0.00	0.00	0.00	0.00	4.36	
0.00	0.01	0.01	0.00	3.87	
0.00	0.00	0.00	0.00	3.08	
0.00	0.00	0.00	0.00	2.29	
0.00	0.00	0.00	0.00	2.23	
0.00	0.00	0.00	0.00	2.28	
0.00	0.00	0.00	0.00	2.14	
0.00	0.00	0.00	0.00	2.58	
0.00	0.00	0.00	0.00	3.69	
0.00	0.54	0.04	0.05	5.38	
0.00	4.47	0.17	0.88	7.70	
0.00	2.82	0.13	0.50	11.09	
0.00	4.77	0.21	0.84	23.54	
0.00	5.36	0.22	1.03	33.48	
0.00	4.46	0.21	0.81	53.04	
0.00	5.95	0.25	1.11	69.64	
0.00	1.29	0.07	0.19	55.89	
0.00	0.00	0.00	0.00	35.08	
0.00	0.00	0.00	0.00	47.70	
0.00	1.55	0.07	0.28	59.57	
0.00	12.15	0.47	2.44	63.06	
0.00	31.53	1.27	6.42	60.50	
0.00	55.99	2.25	11.39	56.18	
0.00	80.42	3.22	16.34	52.70	
0.00	101.50	4.06	20.59	48.27	
0.00	119.51	4.77	24.23	43.55	
0.00	136.24	5.43	27.63	38.03	
0.00	152.48	6.08	30.89	32.24	
0.00	168.80	6.72	34.19	27.35	
0.00	184.75	7.35	37.41	22.47	
0.00	200.11	7.96	40.55	16.87	
0.00	213.14	8.47	43.15	10.63	
0.00	222.88	8.87	45.12	4.00	
0.00	228.28	9.07	46.27	0.41	
0.00	231.85	9.23	46.92	0.02	
0.00	235.59	9.39	47.68	0.01	
0.00	238.24	9.47	48.21	0.01	
0.00	239.12	9.49	48.37	0.01	
0.00	239.34	9.51	48.41	0.01	
0.00	239.52	9.52	48.45	0.01	
0.00	240.41	9.56	48.62	0.01	
0.00	242.73	9.66	49.10	0.00	
0.00	247.11	9.83	49.99	0.00	
0.00	252.48	10.03	51.03	0.00	
0.00	257.29	10.23	52.03	0.00	
0.00	261.88	10.42	52.96	0.00	
0.00	266.12	10.59	53.82	0.00	
0.00	268.15	10.67	54.24	0.00	
0.00	267.65	10.65	54.09	0.00	
0.00	266.70	10.61	53.94	0.00	
0.00	267.76	10.65	54.14	0.00	
0.00	270.92	10.78	54.79	0.00	
0.00	275.53	10.96	55.69	0.00	
0.00	279.71	11.13	56.52	0.00	
0.00	281.64	11.21	56.94	0.00	
0.00	280.67	11.17	56.78	0.00	
0.00	278.13	11.07	56.26	0.00	
0.00	274.63	10.94	55.59	0.00	
0.00	270.10	10.75	54.67	0.00	
0.00	264.03	10.52	53.49	0.00	
0.00	257.66	10.26	52.14	0.00	
0.00	251.63	10.03	50.96	0.00	
0.00	244.99	9.76	49.59	0.00	
0.00	236.12	9.40	47.74	0.00	
