gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	331.45	13.18	67.02	0.00	
0.00	327.06	13.02	66.17	0.00	
0.00	319.03	12.71	64.54	0.00	
0.00	309.88	12.34	62.71	0.00	
0.00	297.16	11.83	60.09	0.00	
0.00	280.97	11.19	56.83	0.00	
0.00	267.40	10.64	54.08	0.00	
0.00	253.60	10.09	51.22	0.00	
0.00	241.78	9.61	48.83	0.00	
0.00	233.94	9.30	47.28	0.00	
0.00	232.87	9.27	47.12	0.00	
0.00	230.37	9.17	46.62	0.00	
0.00	224.28	8.91	45.26	0.00	
0.00	220.34	8.76	44.50	0.00	
0.00	220.79	8.78	44.57	0.00	
0.00	225.14	8.96	45.53	0.00	
0.00	226.19	9.00	45.74	0.00	
0.00	224.93	8.94	45.36	0.00	
0.00	223.70	8.89	45.22	0.00	
0.00	226.62	9.01	45.81	0.00	
0.00	234.06	9.31	47.32	0.00	
0.00	252.48	10.04	51.01	0.00	
0.00	282.09	11.21	56.97	0.01	
0.00	303.00	12.05	61.35	0.09	
0.00	312.46	12.42	63.25	2.19	
0.00	309.06	12.28	62.62	4.00	
0.00	289.18	11.50	58.58	4.37	
0.00	260.67	10.36	52.80	6.37	
0.00	223.11	8.86	45.22	7.95	
0.00	181.78	7.23	36.85	8.87	
0.00	141.75	5.64	28.75	8.87	
0.00	92.26	3.68	18.69	8.12	
0.00	42.02	1.69	8.52	7.09	
0.00	7.85	0.30	1.55	5.94	
0.00	0.00	0.00	0.00	3.90	
0.00	0.00	0.00	0.00	2.71	
0.00	0.00	0.00	0.00	2.03	
0.00	0.00	0.00	0.00	1.77	
0.00	0.00	0.00	0.00	1.48	
0.00	0.00	0.00	0.00	1.17	
0.00	0.00	0.00	0.00	0.85	
0.00	0.00	0.00	0.00	0.94	
0.00	0.00	0.00	0.00	1.42	
0.00	0.00	0.00	0.00	1.42	
0.00	0.45	0.04	0.09	4.50	
0.00	5.74	0.22	1.10	8.69	
0.00	8.47	0.34	1.64	11.36	
0.00	7.55	0.31	1.46	24.76	
0.00	4.21	0.19	0.72	53.94	
0.00	5.67	0.23	1.15	67.21	
0.00	5.73	0.24	1.12	70.04	
0.00	2.19	0.11	0.33	57.91	
0.00	1.72	0.08	0.18	44.46	
0.00	0.00	0.00	0.00	34.09	
0.00	2.54	0.13	0.51	45.42	
0.00	14.45	0.60	2.95	48.36	
0.00	26.19	1.08	5.37	53.51	
0.00	37.52	1.50	7.59	60.26	
0.00	47.50	1.91	9.63	64.56	
0.00	58.92	2.36	11.94	65.00	
0.00	70.83	2.83	14.36	65.22	
0.00	79.19	3.16	16.07	68.68	
0.00	85.71	3.42	17.37	71.16	
0.00	93.59	3.74	19.01	72.10	
0.00	100.53	4.02	20.39	70.51	
0.00	108.77	4.35	22.05	65.80	
0.00	120.20	4.78	24.34	62.37	
0.00	129.59	5.17	26.24	59.72	
0.00	138.23	5.50	27.99	56.38	
0.00	149.17	5.93	30.21	52.70	
0.00	160.67	6.40	32.53	50.61	
0.00	172.09	6.84	34.84	48.21	
0.00	183.02	7.28	37.13	46.79	
0.00	193.50	7.70	39.16	45.63	
0.00	210.03	8.36	42.50	43.89	
0.00	230.49	9.17	46.66	42.24	
0.00	245.16	9.75	49.61	39.89	
0.00	257.24	10.23	52.05	38.80	
0.00	268.43	10.68	54.31	37.64	
0.00	281.63	11.21	56.99	34.32	
0.00	294.09	11.69	59.49	29.25	
0.00	303.28	12.06	61.27	25.75	
0.00	315.15	12.54	63.76	20.46	
0.00	326.02	12.96	65.84	7.12	
0.00	329.95	13.14	66.78	0.02	
0.00	329.86	13.12	66.66	0.00	
0.00	328.97	13.09	66.55	0.00	
0.00	327.11	13.00	66.07	0.00	
0.00	321.21	12.78	64.92	0.00	
0.00	319.78	12.70	64.54	0.00	
0.00	322.19	12.82	65.18	0.00	
0.00	325.98	12.99	66.03	0.00	
0.00	328.17	13.06	66.35	0.00	
0.00	326.92	13.01	66.12	0.00	
0.00	327.00	13.02	66.14	0.00	
0.00	330.02	13.15	66.81	0.00	
0.00	332.47	13.23	67.25	0.00	
0.00	334.20	13.31	67.60	0.00	
0.00	334.33	13.31	67.66	0.00	
0.00	334.30	13.30	67.60	0.00	
