gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	1328.70	52.91	268.95	0.00	
2.00	1310.61	52.20	265.29	0.00	
3.00	1260.49	50.19	255.00	0.00	
4.00	1172.97	46.73	237.52	0.00	
5.00	1035.00	41.19	209.31	3.01	
6.00	844.18	33.60	170.69	21.04	
7.00	548.78	21.86	111.14	27.02	
8.00	228.93	9.17	46.41	20.37	
9.00	120.71	4.80	24.45	64.92	
10.00	53.17	2.15	10.68	19.29	
11.00	2.51	0.14	0.46	34.63	
12.00	4.28	0.16	0.86	46.14	
13.00	4.11	0.19	0.61	13.11	
14.00	6.43	0.23	1.27	12.06	
15.00	0.01	0.01	0.01	15.26	
16.00	0.00	0.01	0.00	17.01	
17.00	0.00	0.00	0.00	19.01	
18.00	4.20	0.15	0.83	16.95	
19.00	50.75	2.04	10.31	14.98	
20.00	137.64	5.49	27.88	10.33	
21.00	215.25	8.57	43.57	7.91	
22.00	255.82	10.24	51.92	4.63	
23.00	286.65	11.43	58.06	14.08	
24.00	378.37	15.09	76.62	15.43	
25.00	477.75	19.04	96.75	17.52	
26.00	577.72	23.01	116.95	18.55	
27.00	689.19	27.45	139.52	17.07	
28.00	817.94	32.57	165.49	16.07	
29.00	894.05	35.59	180.93	16.59	
30.00	911.48	36.28	184.40	14.39	
31.00	931.54	37.08	188.52	13.67	
32.00	916.37	36.46	185.21	13.15	
33.00	884.76	35.22	178.99	10.72	
34.00	910.32	36.23	184.18	5.46	
35.00	974.65	38.79	197.12	0.01	
36.00	1101.70	43.86	222.83	0.00	
37.00	1214.14	48.36	245.78	0.00	
38.00	1285.17	51.20	260.30	0.00	
39.00	1293.51	51.49	261.66	0.00	
40.00	1331.14	52.99	269.31	0.00	
41.00	1429.10	56.88	289.09	0.00	
42.00	1545.62	61.54	312.75	0.00	
43.00	1595.50	63.52	322.87	0.00	
44.00	1637.52	65.19	331.33	0.00	
45.00	1717.27	68.36	347.47	0.00	
46.00	1737.56	69.17	351.59	0.00	
47.00	1713.09	68.20	346.61	0.00	
48.00	1697.59	67.58	343.45	0.00	
49.00	1713.17	68.22	346.62	0.00	
50.00	1738.33	69.20	351.73	0.00	
51.00	1741.66	69.33	352.39	0.00	
52.00	1756.47	69.93	355.36	0.00	
53.00	1767.61	70.38	357.64	0.00	
54.00	1797.30	71.57	363.68	0.00	
55.00	1819.34	72.43	368.13	0.00	
56.00	1818.31	72.39	367.86	0.00	
57.00	1825.01	72.64	369.25	0.00	
58.00	1811.58	72.14	366.57	0.00	
59.00	1763.71	70.21	356.87	0.00	
60.00	1690.78	67.32	342.14	0.00	
61.00	1643.56	65.44	332.54	0.00	
62.00	1644.59	65.48	332.79	0.00	
63.00	1677.94	66.79	339.46	0.00	
64.00	1686.80	67.14	341.26	0.00	
65.00	1661.46	66.13	336.09	0.00	
66.00	1616.65	64.36	326.97	0.00	
67.00	1545.70	61.54	312.76	0.00	
68.00	1457.94	58.05	295.01	0.00	
69.00	1376.20	54.79	278.51	0.00	
70.00	1307.01	52.05	264.52	0.00	
71.00	1202.22	47.89	243.54	0.00	
72.00	1074.37	42.78	217.44	0.00	
73.00	956.98	38.11	193.70	0.00	
74.00	817.05	32.52	165.25	0.00	
75.00	671.10	26.70	135.61	0.00	
76.00	581.39	23.17	117.69	0.00	
77.00	541.57	21.58	109.63	0.00	
78.00	527.70	21.04	106.87	0.01	
79.00	476.76	19.02	96.53	0.03	
80.00	329.00	13.14	66.65	0.34	
81.00	166.48	6.65	33.68	2.24	
82.00	74.37	2.99	14.90	6.18	
83.00	24.18	1.03	4.95	8.76	
84.00	2.39	0.11	0.47	11.77	
85.00	0.34	0.05	0.08	15.80	
86.00	0.00	0.00	0.00	18.20	
87.00	0.00	0.00	0.00	23.17	
88.00	0.11	0.01	0.02	26.68	
89.00	0.00	0.00	0.00	44.70	
90.00	3.51	0.15	0.63	55.79	
91.00	57.67	2.32	11.55	80.34	
92.00	176.66	7.04	35.76	70.46	
93.00	422.76	16.83	85.56	48.99	
94.00	676.93	26.98	137.11	19.71	
95.00	901.25	35.87	182.46	0.01	
96.00	1071.32	42.65	216.75	0.00	
97.00	1173.57	46.74	237.55	0.00	
98.00	1265.52	50.37	256.06	0.00	
99.00	1310.15	52.19	265.44	0.00	
100.00	1307.51	52.07	264.74	0.00	
