gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	52.31	2.11	10.56	0.22	
2.00	44.34	1.78	8.89	0.26	
3.00	38.18	1.53	7.61	0.31	
4.00	33.68	1.34	6.69	0.37	
5.00	30.80	1.22	6.12	0.44	
6.00	29.49	1.16	5.85	0.47	
7.00	28.94	1.14	5.75	0.47	
8.00	29.00	1.15	5.78	0.44	
9.00	29.57	1.17	5.91	0.39	
10.00	30.37	1.20	6.05	0.32	
11.00	31.06	1.22	6.16	0.25	
12.00	31.55	1.24	6.24	0.19	
13.00	31.62	1.25	6.25	0.15	
14.00	31.25	1.24	6.17	0.14	
15.00	30.59	1.21	6.03	0.14	
16.00	29.64	1.18	5.85	0.14	
17.00	28.43	1.14	5.62	0.15	
18.00	27.12	1.10	5.36	0.17	
19.00	25.73	1.05	5.08	0.20	
20.00	24.28	0.98	4.76	0.26	
21.00	22.69	0.92	4.45	0.35	
22.00	21.02	0.85	4.14	0.49	
23.00	19.29	0.79	3.81	0.70	
24.00	17.60	0.72	3.46	0.98	
25.00	15.92	0.66	3.11	1.34	
26.00	14.31	0.59	2.77	1.79	
27.00	12.80	0.53	2.44	2.28	
28.00	11.42	0.49	2.12	2.80	
29.00	10.16	0.44	1.84	3.31	
30.00	9.00	0.40	1.58	3.80	
31.00	7.91	0.37	1.34	4.28	
32.00	6.88	0.34	1.13	4.76	
33.00	5.89	0.31	0.95	5.22	
34.00	5.04	0.28	0.80	5.67	
35.00	4.31	0.26	0.69	6.08	
36.00	3.75	0.24	0.60	6.43	
37.00	3.34	0.22	0.53	6.70	
38.00	3.05	0.21	0.48	6.90	
39.00	2.84	0.20	0.43	7.10	
40.00	2.52	0.18	0.40	7.46	
41.00	1.97	0.15	0.33	8.37	
42.00	1.22	0.10	0.22	10.80	
43.00	0.54	0.05	0.10	15.96	
44.00	0.17	0.02	0.03	25.27	
45.00	0.04	0.00	0.01	38.08	
46.00	0.01	0.00	0.00	52.48	
47.00	0.05	0.00	0.01	63.16	
48.00	1.66	0.07	0.33	63.72	
49.00	7.53	0.30	1.51	51.79	
50.00	23.50	0.94	4.74	31.52	
51.00	48.76	1.97	9.89	13.76	
52.00	75.63	3.05	15.38	3.76	
53.00	96.46	3.88	19.60	1.54	
54.00	116.71	4.69	23.69	2.40	
55.00	166.83	6.68	33.81	3.13	
56.00	274.92	10.99	55.69	2.78	
57.00	475.12	18.95	96.20	1.10	
58.00	756.62	30.14	153.14	0.19	
59.00	1102.20	43.89	223.05	0.00	
60.00	1475.64	58.75	298.58	0.00	
61.00	1846.58	73.52	373.62	0.00	
62.00	2192.56	87.30	443.65	0.00	
63.00	2495.94	99.38	505.06	0.00	
64.00	2753.26	109.62	557.13	0.00	
65.00	2962.89	117.96	599.54	0.00	
66.00	3128.07	124.54	632.96	0.00	
67.00	3250.58	129.41	657.75	0.00	
68.00	3333.89	132.73	674.61	0.00	
69.00	3383.82	134.71	684.71	0.00	
70.00	3401.51	135.42	688.29	0.00	
71.00	3388.31	134.89	685.62	0.00	
72.00	3346.58	133.23	677.17	0.00	
73.00	3278.32	130.52	663.37	0.00	
74.00	3184.49	126.79	644.39	0.00	
75.00	3068.66	122.18	620.95	0.00	
76.00	2937.10	116.94	594.33	0.00	
77.00	2793.47	111.23	565.27	0.00	
78.00	2641.69	105.19	534.56	0.00	
79.00	2484.29	98.92	502.71	0.00	
80.00	2321.92	92.45	469.85	0.00	
81.00	2152.59	85.70	435.57	0.00	
82.00	1971.10	78.47	398.84	0.00	
83.00	1777.17	70.75	359.59	0.00	
84.00	1572.50	62.60	318.16	0.00	
85.00	1358.20	54.07	274.76	0.00	
86.00	1143.16	45.50	231.27	0.00	
87.00	937.29	37.31	189.66	0.00	
88.00	745.95	29.70	150.99	0.00	
89.00	580.66	23.13	117.58	0.00	
90.00	449.54	17.92	91.06	0.00	
91.00	343.92	13.72	69.68	0.01	
92.00	262.46	10.49	53.20	0.01	
93.00	207.06	8.30	41.98	0.01	
94.00	167.20	6.71	33.93	0.02	
95.00	136.42	5.49	27.72	0.02	
96.00	112.44	4.52	22.86	0.03	
97.00	93.92	3.78	19.09	0.03	
98.00	78.13	3.15	15.86	0.05	
99.00	64.61	2.61	13.09	0.06	
100.00	53.24	2.15	10.75	0.08	
