gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	241.52	9.62	48.83	0.00	
0.00	228.87	9.11	46.26	0.00	
0.00	212.59	8.46	43.02	0.00	
0.00	195.93	7.80	39.63	0.00	
0.00	184.47	7.35	37.34	0.00	
0.00	178.77	7.12	36.18	0.00	
0.00	175.17	6.97	35.42	0.00	
0.00	171.54	6.83	34.67	0.00	
0.00	167.39	6.66	33.85	0.00	
0.00	162.09	6.46	32.80	0.00	
0.00	156.85	6.25	31.80	0.00	
0.00	154.78	6.17	31.39	0.00	
0.00	159.40	6.34	32.22	0.00	
0.00	171.22	6.81	34.61	0.00	
0.00	187.64	7.45	37.88	0.00	
0.00	205.10	8.13	41.34	0.00	
0.00	218.30	8.67	44.13	0.00	
0.00	222.52	8.84	45.00	0.01	
0.00	216.52	8.62	43.82	0.01	
0.00	201.37	8.02	40.80	0.02	
0.00	176.49	7.02	35.74	0.07	
0.00	138.52	5.52	28.08	0.21	
0.00	91.75	3.66	18.73	0.67	
0.00	48.24	1.92	9.94	2.05	
0.00	19.53	0.73	4.05	3.24	
0.00	9.46	0.33	1.92	4.03	
0.00	6.87	0.27	1.27	4.70	
0.00	5.58	0.24	0.91	5.31	
0.00	4.34	0.23	0.61	5.69	
0.00	2.98	0.19	0.36	6.15	
0.00	1.76	0.14	0.27	6.63	
0.00	0.88	0.10	0.19	6.86	
0.00	0.29	0.07	0.14	6.54	
0.00	0.05	0.03	0.03	5.97	
0.00	0.01	0.01	0.01	5.46	
0.00	0.00	0.00	0.00	4.97	
0.00	0.00	0.00	0.00	4.45	
0.00	0.01	0.01	0.00	3.95	
0.00	0.00	0.00	0.00	3.15	
0.00	0.00	0.00	0.00	2.34	
0.00	0.00	0.00	0.00	2.28	
0.00	0.00	0.00	0.00	2.33	
0.00	0.00	0.00	0.00	2.19	
0.00	0.00	0.00	0.00	2.64	
0.00	0.00	0.00	0.00	3.77	
0.00	0.55	0.04	0.05	5.49	
0.00	4.56	0.17	0.90	7.85	
0.00	2.88	0.13	0.51	11.31	
0.00	4.87	0.21	0.86	24.02	
0.00	5.47	0.22	1.05	34.16	
0.00	4.55	0.22	0.83	54.12	
0.00	6.07	0.26	1.13	71.06	
0.00	1.31	0.07	0.19	57.03	
0.00	0.00	0.00	0.00	35.80	
0.00	0.00	0.00	0.00	48.68	
0.00	1.58	0.07	0.28	60.79	
0.00	12.40	0.48	2.49	64.35	
0.00	32.17	1.30	6.55	61.74	
0.00	57.14	2.30	11.62	57.33	
0.00	82.06	3.29	16.67	53.78	
0.00	103.57	4.14	21.01	49.25	
0.00	121.95	4.86	24.73	44.44	
0.00	139.02	5.54	28.20	38.81	
0.00	155.59	6.20	31.52	32.90	
0.00	172.24	6.86	34.89	27.91	
0.00	188.52	7.50	38.18	22.92	
0.00	204.20	8.12	41.38	17.21	
0.00	217.49	8.65	44.03	10.85	
0.00	227.43	9.05	46.04	4.08	
0.00	232.94	9.25	47.21	0.42	
0.00	236.58	9.42	47.87	0.03	
0.00	240.39	9.58	48.65	0.01	
0.00	243.10	9.66	49.19	0.01	
0.00	244.01	9.69	49.35	0.01	
0.00	244.22	9.70	49.40	0.01	
0.00	244.40	9.71	49.44	0.01	
0.00	245.32	9.75	49.61	0.01	
0.00	247.68	9.85	50.10	0.00	
0.00	252.16	10.03	51.01	0.00	
0.00	257.63	10.24	52.07	0.00	
0.00	262.54	10.44	53.10	0.00	
0.00	267.22	10.63	54.04	0.00	
0.00	271.55	10.80	54.92	0.00	
0.00	273.62	10.88	55.35	0.00	
0.00	273.12	10.86	55.19	0.00	
0.00	272.14	10.83	55.04	0.00	
0.00	273.22	10.87	55.25	0.00	
0.00	276.45	11.00	55.91	0.00	
0.00	281.15	11.19	56.83	0.00	
0.00	285.42	11.35	57.67	0.00	
0.00	287.38	11.44	58.10	0.00	
0.00	286.40	11.40	57.94	0.00	
0.00	283.81	11.30	57.41	0.00	
0.00	280.24	11.16	56.73	0.00	
0.00	275.61	10.97	55.78	0.00	
0.00	269.42	10.74	54.58	0.00	
0.00	262.92	10.47	53.20	0.00	
0.00	256.77	10.23	52.00	0.00	
0.00	249.99	9.96	50.60	0.00	
0.00	240.94	9.60	48.71	0.00	
