gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	211.87	8.44	42.87	0.00	
0.00	194.32	7.74	39.32	0.00	
0.00	180.61	7.19	36.55	0.00	
0.00	171.99	6.85	34.81	0.00	
0.00	169.62	6.76	34.33	0.00	
0.00	171.94	6.85	34.80	0.00	
0.00	175.80	7.00	35.58	0.00	
0.00	180.02	7.17	36.44	0.00	
0.00	184.04	7.32	37.24	0.00	
0.00	188.44	7.50	38.14	0.00	
0.00	194.43	7.74	39.35	0.00	
0.00	199.94	7.97	40.53	0.00	
0.00	202.00	8.04	40.87	0.00	
0.00	198.54	7.90	40.15	0.00	
0.00	188.03	7.47	38.02	0.00	
0.00	168.21	6.68	34.03	0.01	
0.00	137.53	5.46	27.82	0.01	
0.00	101.76	4.04	20.59	0.04	
0.00	75.03	3.01	15.20	0.15	
0.00	59.48	2.40	12.10	0.52	
0.00	49.19	1.97	10.14	1.08	
0.00	40.68	1.61	8.38	1.79	
0.00	33.85	1.34	6.96	2.60	
0.00	28.00	1.10	5.74	3.26	
0.00	22.47	0.88	4.59	3.89	
0.00	17.80	0.68	3.64	4.47	
0.00	14.40	0.54	2.95	4.97	
0.00	12.09	0.46	2.47	5.51	
0.00	10.45	0.40	2.14	6.08	
0.00	9.15	0.34	1.81	6.60	
0.00	7.85	0.30	1.48	6.97	
0.00	6.41	0.27	1.15	7.24	
0.00	4.98	0.22	0.80	7.50	
0.00	3.63	0.20	0.54	7.82	
0.00	2.57	0.15	0.32	7.86	
0.00	1.55	0.12	0.22	7.57	
0.00	0.61	0.08	0.20	7.24	
0.00	0.12	0.05	0.13	6.95	
0.00	0.02	0.02	0.03	6.54	
0.00	0.01	0.01	0.00	5.93	
0.00	0.00	0.01	0.00	5.34	
0.00	0.00	0.00	0.00	5.07	
0.00	0.00	0.00	0.00	5.14	
0.00	0.00	0.00	0.00	5.85	
0.00	0.00	0.00	0.00	7.36	
0.00	0.00	0.00	0.00	7.72	
0.00	1.57	0.06	0.31	9.09	
0.00	4.71	0.20	0.88	14.11	
0.00	5.11	0.21	1.02	15.90	
0.00	5.85	0.23	1.14	36.99	
0.00	6.42	0.27	1.26	68.80	
0.00	3.62	0.16	0.62	83.23	
0.00	1.69	0.09	0.23	68.63	
0.00	0.20	0.01	0.02	45.99	
0.00	0.17	0.01	0.03	48.65	
0.00	6.18	0.25	1.26	58.26	
0.00	25.61	1.03	5.20	54.85	
0.00	53.05	2.13	10.79	46.22	
0.00	82.12	3.29	16.67	37.79	
0.00	108.36	4.32	21.98	29.50	
0.00	131.75	5.25	26.70	23.20	
0.00	153.41	6.12	31.08	17.98	
0.00	175.21	6.97	35.49	13.79	
0.00	197.26	7.84	39.96	11.04	
0.00	219.23	8.72	44.43	10.23	
0.00	241.44	9.60	48.88	9.66	
0.00	264.38	10.50	53.48	8.59	
0.00	287.80	11.43	58.21	6.93	
0.00	311.84	12.39	63.05	5.13	
0.00	336.61	13.38	68.07	3.92	
0.00	361.46	14.38	73.16	3.35	
0.00	384.68	15.29	77.74	2.74	
0.00	404.05	16.07	81.72	1.39	
0.00	419.10	16.66	84.75	0.07	
0.00	430.33	17.11	87.04	0.02	
0.00	437.81	17.42	88.53	0.01	
0.00	442.24	17.59	89.41	0.00	
0.00	444.87	17.70	89.99	0.00	
0.00	447.32	17.80	90.48	0.00	
0.00	450.20	17.91	91.03	0.00	
0.00	452.25	18.00	91.46	0.00	
0.00	452.19	18.00	91.49	0.00	
0.00	450.55	17.93	91.10	0.00	
0.00	447.92	17.83	90.60	0.00	
0.00	443.99	17.67	89.79	0.00	
0.00	437.89	17.43	88.55	0.00	
0.00	429.90	17.11	86.95	0.00	
0.00	421.45	16.78	85.28	0.00	
0.00	413.88	16.48	83.75	0.00	
0.00	406.29	16.18	82.24	0.00	
0.00	396.24	15.78	80.23	0.00	
0.00	381.96	15.22	77.44	0.00	
0.00	364.30	14.51	73.74	0.00	
0.00	344.51	13.72	69.71	0.00	
0.00	323.68	12.89	65.49	0.00	
0.00	302.06	12.02	61.11	0.00	
0.00	280.19	11.16	56.71	0.00	
0.00	258.69	10.30	52.36	0.00	
0.00	237.78	9.47	48.13	0.00	
0.00	218.09	8.69	44.13	0.00	
