gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2195.21	87.40	444.21	0.00	
2.00	2230.60	88.81	451.36	0.00	
3.00	2254.13	89.75	456.12	0.00	
4.00	2264.69	90.17	458.26	0.00	
5.00	2259.68	89.97	457.25	0.00	
6.00	2235.13	88.99	452.28	0.00	
7.00	2185.46	87.01	442.24	0.00	
8.00	2106.23	83.86	426.19	0.00	
9.00	1994.38	79.40	403.56	0.00	
10.00	1847.40	73.55	373.81	0.00	
11.00	1664.42	66.27	336.80	0.00	
12.00	1448.79	57.69	293.17	0.00	
13.00	1211.40	48.22	245.09	0.00	
14.00	968.08	38.54	195.87	0.00	
15.00	734.39	29.25	148.68	0.00	
16.00	525.08	20.92	106.33	0.00	
17.00	354.69	14.15	71.85	0.01	
18.00	231.99	9.28	47.03	0.01	
19.00	153.33	6.17	31.15	0.02	
20.00	105.58	4.26	21.50	0.03	
21.00	75.38	3.04	15.35	0.04	
22.00	55.51	2.21	11.27	0.04	
23.00	42.81	1.67	8.60	0.06	
24.00	35.10	1.35	7.03	0.07	
25.00	30.35	1.17	6.07	0.09	
26.00	26.90	1.04	5.38	0.10	
27.00	23.81	0.93	4.71	0.14	
28.00	20.71	0.83	4.05	0.21	
29.00	17.73	0.72	3.42	0.44	
30.00	15.24	0.62	2.78	0.93	
31.00	13.01	0.55	2.27	1.43	
32.00	10.94	0.49	1.88	1.77	
33.00	9.05	0.45	1.49	2.04	
34.00	7.17	0.40	1.17	2.39	
35.00	5.42	0.33	0.83	2.98	
36.00	3.91	0.26	0.56	4.01	
37.00	2.70	0.20	0.41	5.42	
38.00	1.69	0.16	0.30	6.92	
39.00	1.00	0.11	0.19	8.47	
40.00	0.55	0.07	0.12	10.12	
41.00	0.25	0.05	0.08	11.81	
42.00	0.11	0.03	0.04	13.54	
43.00	0.06	0.02	0.02	15.10	
44.00	0.02	0.01	0.02	16.35	
45.00	0.01	0.01	0.01	17.66	
46.00	0.00	0.00	0.00	20.27	
47.00	0.01	0.00	0.01	25.68	
48.00	0.00	0.00	0.00	33.36	
49.00	0.06	0.01	0.01	38.32	
50.00	0.23	0.02	0.03	34.31	
51.00	1.22	0.09	0.16	24.43	
52.00	2.70	0.15	0.44	28.47	
53.00	2.66	0.13	0.42	63.52	
54.00	1.09	0.05	0.19	123.26	
55.00	0.17	0.01	0.02	172.39	
56.00	0.01	0.00	0.00	177.76	
57.00	1.38	0.06	0.28	135.97	
58.00	9.54	0.39	1.91	76.79	
59.00	30.62	1.23	6.18	30.32	
60.00	65.39	2.63	13.25	7.51	
61.00	107.88	4.35	21.87	0.93	
62.00	151.63	6.07	30.76	0.06	
63.00	193.43	7.74	39.24	0.02	
64.00	232.24	9.29	47.09	0.02	
65.00	267.62	10.69	54.24	0.01	
66.00	299.37	11.95	60.66	0.01	
67.00	328.03	13.09	66.47	0.01	
68.00	354.49	14.15	71.82	0.01	
69.00	380.08	15.16	77.00	0.01	
70.00	406.05	16.19	82.25	0.01	
71.00	432.88	17.26	87.71	0.01	
72.00	460.40	18.35	93.27	0.00	
73.00	488.19	19.46	98.89	0.00	
74.00	516.37	20.58	104.54	0.00	
75.00	545.16	21.72	110.40	0.00	
76.00	575.41	22.92	116.52	0.00	
77.00	608.00	24.22	123.12	0.00	
78.00	643.71	25.64	130.34	0.00	
79.00	682.83	27.20	138.26	0.00	
80.00	725.58	28.90	146.93	0.00	
81.00	772.19	30.75	156.30	0.00	
82.00	822.71	32.76	166.49	0.00	
83.00	877.22	34.92	177.50	0.00	
84.00	935.72	37.25	189.32	0.00	
85.00	998.00	39.73	201.94	0.00	
86.00	1064.10	42.37	215.34	0.00	
87.00	1134.28	45.16	229.52	0.00	
88.00	1208.71	48.12	244.57	0.00	
89.00	1287.27	51.24	260.45	0.00	
90.00	1369.64	54.53	277.13	0.00	
91.00	1456.03	57.97	294.61	0.00	
92.00	1546.41	61.56	312.87	0.00	
93.00	1640.41	65.31	331.90	0.00	
94.00	1737.33	69.17	351.55	0.00	
95.00	1834.87	73.05	371.30	0.00	
96.00	1928.36	76.77	390.19	0.00	
97.00	2013.50	80.16	407.43	0.00	
98.00	2087.49	83.11	422.40	0.00	
99.00	2148.96	85.56	434.84	0.00	
100.00	2197.80	87.50	444.73	0.00	
