gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	6.11	0.32	1.04	6.41	
2.00	7.74	0.37	1.30	10.71	
3.00	1.66	0.08	0.27	69.09	
4.00	0.00	0.00	0.00	147.21	
5.00	0.00	0.00	0.00	179.76	
6.00	0.00	0.00	0.00	167.65	
7.00	0.00	0.00	0.00	135.92	
8.00	1.35	0.06	0.26	102.54	
9.00	7.99	0.32	1.62	74.51	
10.00	20.61	0.85	4.20	50.47	
11.00	43.44	1.74	8.82	35.08	
12.00	72.36	2.90	14.65	25.71	
13.00	103.87	4.17	21.04	20.78	
14.00	135.53	5.43	27.48	17.24	
15.00	167.17	6.69	33.90	13.74	
16.00	199.28	7.97	40.39	9.86	
17.00	232.63	9.30	47.12	6.63	
18.00	267.70	10.69	54.23	4.61	
19.00	304.21	12.14	61.65	3.21	
20.00	340.70	13.59	69.04	1.76	
21.00	375.33	14.98	76.04	0.45	
22.00	406.45	16.21	82.33	0.05	
23.00	434.15	17.31	87.94	0.01	
24.00	460.00	18.34	93.17	0.01	
25.00	484.92	19.33	98.21	0.01	
26.00	508.99	20.29	103.09	0.01	
27.00	532.67	21.23	107.86	0.00	
28.00	557.55	22.22	112.90	0.00	
29.00	586.05	23.35	118.67	0.00	
30.00	619.30	24.67	125.40	0.00	
31.00	656.91	26.17	133.00	0.00	
32.00	695.35	27.69	140.78	0.00	
33.00	732.26	29.16	148.23	0.00	
34.00	768.69	30.61	155.61	0.00	
35.00	805.93	32.09	163.13	0.00	
36.00	845.13	33.65	171.06	0.00	
37.00	887.38	35.34	179.60	0.00	
38.00	932.46	37.12	188.71	0.00	
39.00	979.03	38.98	198.13	0.00	
40.00	1025.91	40.84	207.61	0.00	
41.00	1073.76	42.74	217.20	0.00	
42.00	1122.26	44.67	226.99	0.00	
43.00	1171.37	46.64	237.01	0.00	
44.00	1220.34	48.59	246.92	0.00	
45.00	1268.59	50.51	256.72	0.00	
46.00	1318.13	52.48	266.71	0.00	
47.00	1371.21	54.60	277.55	0.00	
48.00	1427.96	56.85	288.96	0.00	
49.00	1486.20	59.17	300.70	0.00	
50.00	1542.77	61.42	312.14	0.00	
51.00	1593.45	63.44	322.38	0.00	
52.00	1633.21	65.03	330.45	0.00	
53.00	1657.67	66.02	335.42	0.00	
54.00	1666.60	66.35	337.19	0.00	
55.00	1662.49	66.20	336.42	0.00	
56.00	1648.20	65.62	333.49	0.00	
57.00	1624.04	64.66	328.65	0.00	
58.00	1589.92	63.31	321.72	0.00	
59.00	1545.49	61.54	312.74	0.00	
60.00	1490.85	59.36	301.69	0.00	
61.00	1428.27	56.86	289.02	0.00	
62.00	1359.34	54.10	274.92	0.00	
63.00	1280.87	50.99	259.09	0.00	
64.00	1190.39	47.39	240.88	0.00	
65.00	1087.41	43.28	219.94	0.00	
66.00	972.73	38.72	196.82	0.00	
67.00	850.57	33.86	172.07	0.00	
68.00	722.65	28.78	146.28	0.00	
69.00	589.92	23.50	119.45	0.00	
70.00	453.39	18.08	91.83	0.01	
71.00	320.22	12.78	64.91	0.01	
72.00	203.18	8.11	41.19	0.02	
73.00	114.56	4.57	23.21	0.05	
74.00	58.31	2.35	11.70	0.11	
75.00	28.36	1.17	5.58	0.37	
76.00	14.70	0.64	2.72	1.10	
77.00	8.74	0.42	1.57	2.17	
78.00	5.40	0.31	0.95	3.30	
79.00	3.23	0.22	0.47	4.41	
80.00	1.82	0.15	0.26	5.94	
81.00	0.96	0.10	0.16	7.73	
82.00	0.35	0.06	0.11	9.70	
83.00	0.10	0.03	0.06	11.92	
84.00	0.04	0.02	0.03	14.05	
85.00	0.00	0.01	0.00	15.77	
86.00	0.00	0.00	0.00	17.13	
87.00	0.00	0.00	0.00	18.45	
88.00	0.00	0.00	0.00	19.96	
89.00	0.00	0.00	0.00	21.48	
90.00	0.00	0.00	0.00	22.41	
91.00	0.00	0.00	0.00	22.72	
92.00	0.00	0.00	0.00	23.03	
93.00	0.00	0.00	0.00	23.46	
94.00	0.00	0.00	0.00	23.72	
95.00	0.00	0.00	0.00	24.25	
96.00	0.00	0.00	0.00	26.49	
97.00	0.00	0.00	0.00	31.75	
98.00	0.00	0.00	0.00	36.28	
99.00	0.50	0.04	0.08	27.17	
100.00	6.14	0.32	1.02	6.21	
