gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2577.03	102.61	521.47	0.00	
2.00	2575.27	102.54	521.12	0.00	
3.00	2558.61	101.87	517.76	0.00	
4.00	2522.91	100.45	510.52	0.00	
5.00	2462.60	98.05	498.31	0.00	
6.00	2370.33	94.38	479.64	0.00	
7.00	2237.54	89.09	452.77	0.00	
8.00	2056.69	81.88	416.16	0.00	
9.00	1825.07	72.66	369.28	0.00	
10.00	1549.45	61.68	313.42	0.00	
11.00	1249.51	49.73	252.76	0.00	
12.00	953.62	37.96	192.95	0.00	
13.00	690.19	27.49	139.71	0.00	
14.00	480.10	19.13	97.24	0.00	
15.00	331.92	13.25	67.26	0.01	
16.00	239.53	9.58	48.53	0.01	
17.00	186.19	7.48	37.77	0.02	
18.00	152.93	6.15	31.06	0.02	
19.00	126.84	5.11	25.79	0.02	
20.00	103.26	4.14	21.01	0.03	
21.00	82.50	3.30	16.79	0.03	
22.00	66.01	2.64	13.41	0.04	
23.00	54.01	2.14	10.96	0.04	
24.00	45.77	1.78	9.26	0.05	
25.00	40.08	1.53	8.08	0.05	
26.00	35.82	1.37	7.23	0.06	
27.00	32.34	1.25	6.50	0.08	
28.00	29.14	1.13	5.82	0.10	
29.00	25.98	1.02	5.18	0.13	
30.00	22.91	0.90	4.50	0.18	
31.00	19.93	0.80	3.83	0.27	
32.00	17.10	0.71	3.20	0.40	
33.00	14.41	0.61	2.63	0.60	
34.00	11.88	0.54	2.12	0.92	
35.00	9.62	0.46	1.58	1.38	
36.00	7.47	0.40	1.16	2.07	
37.00	5.34	0.33	0.85	2.81	
38.00	3.52	0.26	0.56	3.70	
39.00	2.14	0.18	0.33	4.93	
40.00	1.19	0.12	0.20	6.54	
41.00	0.63	0.08	0.14	8.41	
42.00	0.40	0.05	0.08	10.27	
43.00	0.26	0.04	0.05	12.13	
44.00	0.13	0.02	0.04	14.70	
45.00	0.05	0.01	0.02	19.45	
46.00	0.01	0.00	0.01	27.59	
47.00	0.01	0.00	0.00	37.48	
48.00	0.41	0.02	0.06	42.28	
49.00	1.68	0.08	0.28	34.83	
50.00	3.75	0.19	0.59	20.98	
51.00	6.83	0.30	1.23	30.59	
52.00	3.15	0.16	0.57	81.67	
53.00	0.35	0.02	0.08	163.31	
54.00	0.01	0.00	0.00	218.79	
55.00	0.76	0.03	0.15	200.14	
56.00	9.93	0.40	2.01	120.41	
57.00	45.62	1.84	9.22	40.13	
58.00	120.76	4.86	24.50	7.77	
59.00	208.07	8.33	42.18	1.29	
60.00	291.86	11.66	59.13	0.20	
61.00	371.88	14.83	75.34	0.01	
62.00	449.40	17.91	91.04	0.00	
63.00	524.13	20.89	106.15	0.00	
64.00	595.35	23.72	120.54	0.00	
65.00	662.67	26.39	134.13	0.00	
66.00	726.32	28.92	147.03	0.00	
67.00	786.73	31.33	159.24	0.00	
68.00	843.69	33.59	170.76	0.00	
69.00	897.05	35.72	181.53	0.00	
70.00	946.42	37.68	191.52	0.00	
71.00	991.83	39.49	200.69	0.00	
72.00	1033.92	41.16	209.17	0.00	
73.00	1073.38	42.73	217.18	0.00	
74.00	1110.83	44.22	224.73	0.00	
75.00	1146.90	45.66	232.09	0.00	
76.00	1182.59	47.08	239.27	0.00	
77.00	1218.58	48.51	246.53	0.00	
78.00	1255.74	49.99	253.99	0.00	
79.00	1295.37	51.56	262.01	0.00	
80.00	1339.32	53.31	270.87	0.00	
81.00	1389.28	55.31	281.10	0.00	
82.00	1446.26	57.59	292.69	0.00	
83.00	1510.11	60.12	305.50	0.00	
84.00	1579.30	62.87	319.51	0.00	
85.00	1652.36	65.77	334.28	0.00	
86.00	1728.03	68.80	349.65	0.00	
87.00	1805.86	71.89	365.39	0.00	
88.00	1885.64	75.07	381.53	0.00	
89.00	1967.03	78.31	398.01	0.00	
90.00	2049.25	81.59	414.65	0.00	
91.00	2131.20	84.85	431.24	0.00	
92.00	2211.65	88.05	447.53	0.00	
93.00	2288.82	91.13	463.15	0.00	
94.00	2360.11	93.97	477.57	0.00	
95.00	2422.84	96.47	490.27	0.00	
96.00	2475.13	98.55	500.85	0.00	
97.00	2516.39	100.19	509.20	0.00	
98.00	2547.13	101.42	515.41	0.00	
99.00	2568.05	102.25	519.65	0.00	
100.00	2579.07	102.69	521.88	0.00	
