gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	6.29	0.33	1.08	6.60	
2.00	7.97	0.39	1.34	11.03	
3.00	1.71	0.08	0.27	71.17	
4.00	0.00	0.00	0.00	151.62	
5.00	0.00	0.00	0.00	185.15	
6.00	0.00	0.00	0.00	172.68	
7.00	0.00	0.00	0.00	140.00	
8.00	1.39	0.06	0.27	105.62	
9.00	8.23	0.33	1.67	76.74	
10.00	21.23	0.87	4.33	51.98	
11.00	44.75	1.79	9.09	36.13	
12.00	74.53	2.99	15.09	26.48	
13.00	106.99	4.30	21.67	21.40	
14.00	139.59	5.59	28.30	17.76	
15.00	172.18	6.89	34.92	14.16	
16.00	205.26	8.21	41.60	10.16	
17.00	239.61	9.58	48.54	6.83	
18.00	275.73	11.01	55.86	4.75	
19.00	313.34	12.50	63.50	3.31	
20.00	350.92	14.00	71.11	1.81	
21.00	386.59	15.43	78.32	0.46	
22.00	418.64	16.70	84.80	0.05	
23.00	447.18	17.83	90.58	0.01	
24.00	473.80	18.89	95.97	0.01	
25.00	499.47	19.91	101.16	0.01	
26.00	524.26	20.90	106.18	0.01	
27.00	548.65	21.87	111.09	0.00	
28.00	574.28	22.89	116.29	0.00	
29.00	603.64	24.05	122.23	0.00	
30.00	637.88	25.41	129.16	0.00	
31.00	676.61	26.95	136.99	0.00	
32.00	716.21	28.52	145.00	0.00	
33.00	754.23	30.04	152.68	0.00	
34.00	791.75	31.52	160.28	0.00	
35.00	830.11	33.05	168.02	0.00	
36.00	870.48	34.66	176.19	0.00	
37.00	914.00	36.40	184.99	0.00	
38.00	960.43	38.24	194.37	0.00	
39.00	1008.40	40.15	204.07	0.00	
40.00	1056.69	42.07	213.84	0.00	
41.00	1105.97	44.02	223.72	0.00	
42.00	1155.93	46.01	233.80	0.00	
43.00	1206.51	48.04	244.12	0.00	
44.00	1256.95	50.04	254.33	0.00	
45.00	1306.65	52.02	264.42	0.00	
46.00	1357.67	54.05	274.71	0.00	
47.00	1412.35	56.24	285.87	0.00	
48.00	1470.80	58.56	297.63	0.00	
49.00	1530.78	60.94	309.72	0.00	
50.00	1589.05	63.26	321.51	0.00	
51.00	1641.26	65.34	332.06	0.00	
52.00	1682.21	66.98	340.37	0.00	
53.00	1707.40	68.00	345.48	0.00	
54.00	1716.60	68.34	347.31	0.00	
55.00	1712.36	68.18	346.51	0.00	
56.00	1697.64	67.59	343.50	0.00	
57.00	1672.76	66.60	338.51	0.00	
58.00	1637.62	65.21	331.37	0.00	
59.00	1591.85	63.39	322.12	0.00	
60.00	1535.57	61.14	310.75	0.00	
61.00	1471.12	58.57	297.69	0.00	
62.00	1400.12	55.73	283.17	0.00	
63.00	1319.30	52.52	266.86	0.00	
64.00	1226.10	48.82	248.11	0.00	
65.00	1120.03	44.58	226.54	0.00	
66.00	1001.92	39.88	202.73	0.00	
67.00	876.09	34.87	177.23	0.00	
68.00	744.33	29.64	150.67	0.00	
69.00	607.61	24.21	123.04	0.00	
70.00	467.00	18.62	94.58	0.01	
71.00	329.83	13.16	66.86	0.01	
72.00	209.27	8.36	42.42	0.02	
73.00	117.99	4.71	23.90	0.05	
74.00	60.06	2.42	12.05	0.11	
75.00	29.21	1.20	5.75	0.38	
76.00	15.14	0.66	2.80	1.13	
77.00	9.00	0.44	1.62	2.24	
78.00	5.56	0.32	0.98	3.40	
79.00	3.32	0.23	0.48	4.54	
80.00	1.87	0.16	0.27	6.11	
81.00	0.99	0.10	0.16	7.96	
82.00	0.36	0.06	0.11	9.99	
83.00	0.11	0.03	0.06	12.27	
84.00	0.04	0.02	0.03	14.47	
85.00	0.00	0.01	0.00	16.25	
86.00	0.00	0.00	0.00	17.65	
87.00	0.00	0.00	0.00	19.01	
88.00	0.00	0.00	0.00	20.56	
89.00	0.00	0.00	0.00	22.12	
90.00	0.00	0.00	0.00	23.08	
91.00	0.00	0.00	0.00	23.40	
92.00	0.00	0.00	0.00	23.72	
93.00	0.00	0.00	0.00	24.16	
94.00	0.00	0.00	0.00	24.44	
95.00	0.00	0.00	0.00	24.98	
96.00	0.00	0.00	0.01	27.28	
97.00	0.00	0.00	0.01	32.70	
98.00	0.00	0.00	0.00	37.37	
99.00	0.52	0.04	0.08	27.98	
100.00	6.32	0.33	1.06	6.40	
