gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	90.61	3.61	18.34	0.00	
0.00	88.40	3.52	17.89	0.00	
0.00	87.13	3.47	17.64	0.00	
0.00	87.37	3.48	17.68	0.00	
0.00	90.80	3.62	18.38	0.00	
0.00	100.01	3.98	20.24	0.00	
0.00	116.62	4.64	23.61	0.00	
0.00	138.94	5.54	28.15	0.00	
0.00	162.58	6.48	32.92	0.00	
0.00	180.78	7.22	36.72	0.00	
0.00	186.50	7.43	37.74	0.00	
0.00	175.61	6.98	35.45	0.00	
0.00	148.94	5.93	30.12	0.00	
0.00	111.94	4.46	22.67	0.00	
0.00	74.67	2.96	15.12	0.00	
0.00	49.72	1.97	10.05	0.01	
0.00	43.83	1.76	8.84	0.01	
0.00	47.02	1.88	9.48	0.01	
0.00	49.06	1.96	9.92	0.01	
0.00	46.73	1.90	9.49	0.01	
0.00	40.38	1.66	8.25	0.02	
0.00	32.23	1.34	6.61	0.03	
0.00	24.33	1.03	5.02	0.03	
0.00	17.91	0.76	3.73	0.05	
0.00	13.82	0.56	2.87	0.07	
0.00	11.87	0.44	2.49	0.08	
0.00	11.01	0.39	2.36	0.10	
0.00	10.46	0.36	2.31	0.13	
0.00	10.01	0.35	2.21	0.21	
0.00	9.60	0.35	2.15	0.41	
0.00	9.36	0.32	2.10	0.71	
0.00	9.06	0.30	2.06	1.08	
0.00	8.74	0.27	1.93	1.57	
0.00	8.38	0.26	1.72	2.17	
0.00	7.79	0.27	1.54	2.90	
0.00	6.85	0.27	1.28	3.75	
0.00	5.82	0.25	1.04	4.52	
0.00	4.80	0.24	0.74	5.15	
0.00	3.75	0.21	0.45	5.72	
0.00	2.73	0.17	0.32	6.11	
0.00	1.91	0.14	0.29	6.40	
0.00	1.55	0.12	0.20	6.78	
0.00	1.10	0.10	0.16	7.63	
0.00	0.61	0.07	0.13	9.27	
0.00	0.24	0.05	0.09	11.67	
0.00	0.03	0.02	0.04	13.59	
0.00	0.04	0.00	0.01	13.66	
0.00	1.52	0.08	0.23	15.85	
0.00	4.91	0.20	0.90	19.24	
0.00	5.55	0.23	1.00	25.54	
0.00	8.49	0.32	1.70	51.64	
0.00	6.10	0.27	1.17	82.09	
0.00	1.38	0.08	0.26	81.65	
0.00	0.07	0.00	0.01	53.89	
0.00	3.14	0.13	0.64	63.00	
0.00	25.32	1.01	5.14	74.67	
0.00	60.04	2.40	12.22	55.68	
0.00	91.12	3.62	18.48	23.70	
0.00	109.33	4.34	22.14	9.40	
0.00	124.81	4.96	25.31	1.57	
0.00	140.82	5.60	28.51	0.01	
0.00	158.10	6.29	31.98	0.00	
0.00	177.46	7.06	35.89	0.00	
0.00	198.95	7.91	40.23	0.00	
0.00	221.61	8.81	44.77	0.00	
0.00	243.77	9.69	49.25	0.00	
0.00	264.17	10.50	53.36	0.00	
0.00	281.72	11.20	56.92	0.00	
0.00	296.63	11.80	59.92	0.00	
0.00	308.84	12.28	62.43	0.00	
0.00	317.90	12.65	64.28	0.00	
0.00	323.09	12.86	65.32	0.00	
0.00	323.94	12.89	65.49	0.00	
0.00	320.31	12.75	64.76	0.00	
0.00	312.41	12.43	63.19	0.00	
0.00	300.64	11.97	60.79	0.00	
0.00	285.81	11.38	57.82	0.00	
0.00	268.89	10.71	54.39	0.00	
0.00	251.61	10.03	50.92	0.00	
0.00	236.29	9.42	47.87	0.00	
0.00	224.75	8.96	45.48	0.00	
0.00	216.98	8.65	43.94	0.00	
0.00	211.65	8.44	42.95	0.00	
0.00	207.23	8.25	41.97	0.00	
0.00	201.95	8.04	40.93	0.00	
0.00	195.61	7.78	39.54	0.00	
0.00	188.34	7.50	38.11	0.00	
0.00	180.88	7.20	36.62	0.00	
0.00	173.20	6.90	35.07	0.00	
0.00	164.64	6.56	33.33	0.00	
0.00	154.56	6.15	31.28	0.00	
0.00	143.18	5.70	28.97	0.00	
0.00	131.26	5.23	26.56	0.00	
0.00	119.91	4.78	24.27	0.00	
0.00	110.45	4.40	22.36	0.00	
0.00	103.81	4.13	21.02	0.00	
0.00	99.64	3.97	20.16	0.00	
0.00	96.67	3.85	19.57	0.00	
0.00	94.06	3.75	19.04	0.00	
0.00	91.79	3.66	18.58	0.00	
