gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	54.98	2.22	11.10	0.23	
2.00	46.60	1.87	9.35	0.27	
3.00	40.12	1.61	8.00	0.33	
4.00	35.40	1.41	7.03	0.39	
5.00	32.37	1.28	6.43	0.46	
6.00	31.00	1.22	6.15	0.49	
7.00	30.42	1.20	6.04	0.50	
8.00	30.48	1.21	6.08	0.47	
9.00	31.08	1.23	6.21	0.41	
10.00	31.92	1.26	6.36	0.34	
11.00	32.64	1.28	6.48	0.27	
12.00	33.16	1.30	6.56	0.20	
13.00	33.23	1.31	6.56	0.16	
14.00	32.85	1.30	6.48	0.14	
15.00	32.15	1.28	6.34	0.14	
16.00	31.15	1.24	6.15	0.15	
17.00	29.88	1.20	5.91	0.16	
18.00	28.50	1.15	5.64	0.18	
19.00	27.04	1.10	5.34	0.21	
20.00	25.51	1.03	5.00	0.27	
21.00	23.85	0.96	4.68	0.37	
22.00	22.09	0.90	4.35	0.52	
23.00	20.28	0.83	4.01	0.73	
24.00	18.49	0.76	3.64	1.03	
25.00	16.73	0.69	3.27	1.41	
26.00	15.04	0.62	2.91	1.88	
27.00	13.45	0.56	2.56	2.39	
28.00	12.00	0.51	2.23	2.94	
29.00	10.68	0.46	1.94	3.48	
30.00	9.46	0.42	1.66	4.00	
31.00	8.32	0.39	1.41	4.50	
32.00	7.23	0.36	1.19	5.00	
33.00	6.20	0.33	1.00	5.49	
34.00	5.29	0.30	0.84	5.96	
35.00	4.53	0.27	0.72	6.39	
36.00	3.94	0.25	0.63	6.76	
37.00	3.51	0.24	0.56	7.04	
38.00	3.21	0.23	0.50	7.25	
39.00	2.99	0.21	0.46	7.46	
40.00	2.64	0.19	0.42	7.84	
41.00	2.07	0.16	0.35	8.80	
42.00	1.28	0.11	0.23	11.35	
43.00	0.57	0.05	0.11	16.78	
44.00	0.18	0.02	0.03	26.56	
45.00	0.04	0.00	0.01	40.02	
46.00	0.01	0.00	0.00	55.16	
47.00	0.05	0.00	0.01	66.38	
48.00	1.74	0.07	0.35	66.97	
49.00	7.92	0.32	1.59	54.43	
50.00	24.70	0.99	4.99	33.13	
51.00	51.25	2.07	10.39	14.46	
52.00	79.48	3.21	16.16	3.95	
53.00	101.38	4.08	20.60	1.62	
54.00	122.66	4.92	24.90	2.53	
55.00	175.34	7.02	35.54	3.29	
56.00	288.95	11.55	58.53	2.92	
57.00	499.36	19.91	101.10	1.16	
58.00	795.23	31.68	160.95	0.20	
59.00	1158.44	46.13	234.42	0.00	
60.00	1550.93	61.75	313.82	0.00	
61.00	1940.80	77.27	392.68	0.00	
62.00	2304.43	91.75	466.28	0.00	
63.00	2623.29	104.45	530.83	0.00	
64.00	2893.73	115.21	585.55	0.00	
65.00	3114.05	123.98	630.13	0.00	
66.00	3287.66	130.89	665.26	0.00	
67.00	3416.43	136.01	691.31	0.00	
68.00	3503.98	139.50	709.03	0.00	
69.00	3556.46	141.59	719.64	0.00	
70.00	3575.05	142.32	723.41	0.00	
71.00	3561.19	141.77	720.60	0.00	
72.00	3517.33	140.03	711.72	0.00	
73.00	3445.58	137.18	697.21	0.00	
74.00	3346.97	133.26	677.26	0.00	
75.00	3225.22	128.41	652.63	0.00	
76.00	3086.96	122.91	624.66	0.00	
77.00	2935.99	116.90	594.11	0.00	
78.00	2776.47	110.55	561.84	0.00	
79.00	2611.04	103.96	528.36	0.00	
80.00	2440.39	97.16	493.83	0.00	
81.00	2262.42	90.08	457.80	0.00	
82.00	2071.67	82.48	419.19	0.00	
83.00	1867.84	74.36	377.93	0.00	
84.00	1652.73	65.80	334.39	0.00	
85.00	1427.49	56.82	288.78	0.00	
86.00	1201.49	47.83	243.07	0.00	
87.00	985.11	39.22	199.34	0.00	
88.00	784.01	31.22	158.70	0.00	
89.00	610.29	24.31	123.58	0.00	
90.00	472.48	18.83	95.70	0.00	
91.00	361.46	14.42	73.24	0.01	
92.00	275.85	11.03	55.91	0.01	
93.00	217.62	8.72	44.12	0.01	
94.00	175.73	7.06	35.67	0.02	
95.00	143.38	5.77	29.13	0.02	
96.00	118.17	4.76	24.03	0.03	
97.00	98.72	3.97	20.07	0.04	
98.00	82.11	3.31	16.67	0.05	
99.00	67.91	2.74	13.76	0.07	
100.00	55.96	2.26	11.30	0.09	
