gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	14.18	0.59	2.68	1.69	
2.00	5.60	0.28	1.06	25.99	
3.00	0.00	0.00	0.00	137.27	
4.00	0.00	0.00	0.00	173.40	
5.00	0.00	0.00	0.00	172.77	
6.00	0.00	0.00	0.00	170.91	
7.00	0.00	0.00	0.00	167.00	
8.00	0.00	0.00	0.00	157.52	
9.00	0.31	0.02	0.06	145.38	
10.00	5.23	0.22	1.04	136.35	
11.00	13.30	0.55	2.72	124.99	
12.00	21.89	0.88	4.43	112.72	
13.00	32.08	1.29	6.52	103.06	
14.00	41.94	1.69	8.52	91.99	
15.00	52.50	2.10	10.65	81.37	
16.00	62.02	2.48	12.58	70.41	
17.00	71.90	2.86	14.56	60.37	
18.00	83.32	3.36	16.87	48.74	
19.00	99.57	4.00	20.20	40.08	
20.00	116.60	4.66	23.66	33.30	
21.00	135.61	5.43	27.49	24.99	
22.00	157.94	6.37	32.01	21.58	
23.00	189.15	7.57	38.38	20.37	
24.00	225.07	9.00	45.62	18.79	
25.00	261.03	10.44	52.95	18.59	
26.00	297.71	11.87	60.33	18.79	
27.00	328.88	13.11	66.63	18.80	
28.00	360.17	14.36	72.94	18.34	
29.00	390.79	15.59	79.20	17.56	
30.00	421.18	16.81	85.36	16.63	
31.00	455.32	18.15	92.19	16.23	
32.00	488.52	19.47	98.91	15.63	
33.00	523.69	20.86	106.07	13.93	
34.00	562.99	22.43	113.93	11.84	
35.00	604.98	24.11	122.49	10.48	
36.00	652.19	25.98	132.02	7.42	
37.00	700.60	27.90	141.77	1.31	
38.00	747.71	29.76	151.21	0.01	
39.00	794.33	31.63	160.70	0.00	
40.00	841.43	33.52	170.35	0.00	
41.00	889.01	35.40	179.90	0.00	
42.00	931.30	37.08	188.46	0.00	
43.00	971.43	38.69	196.70	0.00	
44.00	1018.70	40.56	206.14	0.00	
45.00	1067.49	42.52	216.18	0.00	
46.00	1112.93	44.32	225.24	0.00	
47.00	1153.92	45.96	233.64	0.00	
48.00	1187.29	47.27	240.24	0.00	
49.00	1219.23	48.54	246.70	0.00	
50.00	1253.71	49.92	253.66	0.00	
51.00	1290.75	51.37	261.03	0.00	
52.00	1321.29	52.60	267.41	0.00	
53.00	1340.18	53.36	271.22	0.00	
54.00	1347.65	53.66	272.82	0.00	
55.00	1340.17	53.35	271.13	0.00	
56.00	1321.06	52.59	267.27	0.00	
57.00	1289.95	51.33	260.79	0.00	
58.00	1246.18	49.61	252.09	0.00	
59.00	1196.46	47.64	242.10	0.00	
60.00	1145.36	45.60	231.90	0.00	
61.00	1095.56	43.60	221.60	0.00	
62.00	1048.98	41.76	212.25	0.00	
63.00	1007.56	40.11	203.88	0.00	
64.00	971.67	38.67	196.52	0.00	
65.00	944.93	37.62	191.21	0.00	
66.00	924.11	36.79	186.98	0.00	
67.00	901.81	35.91	182.49	0.00	
68.00	877.86	34.96	177.70	0.00	
69.00	850.16	33.85	172.06	0.00	
70.00	815.00	32.45	164.95	0.00	
71.00	776.83	30.94	157.25	0.00	
72.00	741.43	29.53	150.10	0.00	
73.00	690.82	27.52	139.87	0.00	
74.00	615.73	24.53	124.66	0.00	
75.00	525.82	20.95	106.47	0.01	
76.00	413.24	16.49	83.73	0.70	
77.00	290.67	11.59	58.87	1.67	
78.00	187.81	7.50	38.03	2.01	
79.00	117.67	4.77	23.60	2.87	
80.00	58.19	2.41	11.70	3.82	
81.00	15.51	0.71	3.16	6.12	
82.00	2.25	0.16	0.36	10.05	
83.00	0.03	0.02	0.03	13.50	
84.00	0.00	0.00	0.00	17.26	
85.00	0.00	0.00	0.00	18.44	
86.00	0.00	0.00	0.00	20.36	
87.00	0.00	0.00	0.00	22.22	
88.00	0.00	0.00	0.00	22.71	
89.00	0.00	0.00	0.00	22.47	
90.00	0.00	0.00	0.00	23.21	
91.00	0.00	0.00	0.00	23.87	
92.00	0.00	0.00	0.00	24.55	
93.00	0.00	0.00	0.00	24.56	
94.00	0.00	0.00	0.00	24.37	
95.00	0.00	0.00	0.00	24.80	
96.00	0.00	0.00	0.00	25.16	
97.00	0.00	0.00	0.00	25.55	
98.00	0.00	0.00	0.01	27.08	
99.00	0.49	0.04	0.09	21.74	
100.00	11.28	0.51	2.12	3.29	
