gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	230.54	9.23	46.74	0.02	
2.00	234.53	9.38	47.48	0.02	
3.00	234.33	9.38	47.47	0.02	
4.00	229.87	9.19	46.58	0.01	
5.00	227.61	9.11	46.18	0.02	
6.00	226.91	9.07	46.03	0.02	
7.00	225.72	9.03	45.79	0.02	
8.00	226.27	9.05	45.93	0.02	
9.00	231.98	9.27	47.06	0.02	
10.00	243.56	9.74	49.40	0.02	
11.00	261.09	10.42	52.89	0.02	
12.00	279.48	11.14	56.60	0.01	
13.00	306.56	12.26	62.11	0.01	
14.00	351.31	14.04	71.21	0.01	
15.00	402.16	16.04	81.49	0.01	
16.00	457.09	18.23	92.60	0.01	
17.00	522.76	20.85	105.83	0.01	
18.00	588.01	23.42	119.03	0.00	
19.00	642.17	25.57	130.02	0.00	
20.00	697.60	27.76	141.01	0.00	
21.00	764.99	30.47	154.85	0.00	
22.00	842.57	33.56	170.59	0.00	
23.00	921.34	36.69	186.49	0.00	
24.00	999.85	39.81	202.39	0.00	
25.00	1087.83	43.32	220.17	0.00	
26.00	1189.77	47.37	240.75	0.00	
27.00	1282.81	51.07	259.57	0.00	
28.00	1355.78	53.98	274.35	0.00	
29.00	1411.71	56.23	285.84	0.00	
30.00	1452.05	57.84	294.00	0.00	
31.00	1474.40	58.73	298.58	0.00	
32.00	1477.37	58.81	298.91	0.00	
33.00	1454.56	57.92	294.48	0.00	
34.00	1427.26	56.85	288.98	0.00	
35.00	1412.91	56.26	285.91	0.00	
36.00	1407.64	56.05	284.79	0.11	
37.00	1413.00	56.27	285.95	1.31	
38.00	1402.88	55.85	283.85	2.21	
39.00	1337.26	53.24	270.58	2.75	
40.00	1245.72	49.61	252.11	2.98	
41.00	1146.28	45.66	231.86	2.97	
42.00	977.40	38.92	197.78	3.44	
43.00	734.30	29.22	148.33	4.28	
44.00	478.45	19.08	96.80	4.94	
45.00	302.10	12.06	61.19	6.17	
46.00	200.49	8.01	40.44	8.63	
47.00	122.43	4.87	24.70	13.16	
48.00	56.23	2.27	11.32	15.77	
49.00	20.02	0.81	4.08	17.63	
50.00	6.78	0.27	1.39	19.93	
51.00	2.26	0.10	0.42	19.52	
52.00	11.97	0.51	2.47	15.27	
53.00	67.04	2.67	13.58	21.96	
54.00	155.28	6.18	31.42	21.03	
55.00	334.11	13.30	67.61	17.59	
56.00	557.51	22.20	112.84	13.50	
57.00	706.55	28.13	142.98	19.69	
58.00	788.05	31.41	159.38	10.06	
59.00	910.61	36.26	184.27	9.65	
60.00	1098.40	43.73	222.26	2.14	
61.00	1297.85	51.67	262.57	3.80	
62.00	1336.44	53.20	270.43	6.87	
63.00	1261.94	50.23	255.25	0.78	
64.00	1212.23	48.27	245.36	0.00	
65.00	1231.04	49.01	249.12	0.00	
66.00	1221.24	48.61	247.00	0.00	
67.00	1142.88	45.50	231.24	0.00	
68.00	1073.01	42.72	217.11	0.00	
69.00	995.87	39.65	201.53	0.00	
70.00	906.11	36.08	183.33	0.00	
71.00	830.39	33.08	168.10	0.00	
72.00	770.70	30.70	156.01	0.00	
73.00	724.30	28.84	146.60	0.01	
74.00	679.37	27.04	137.52	0.00	
75.00	640.61	25.53	129.68	0.11	
76.00	614.81	24.49	124.48	2.46	
77.00	594.16	23.67	120.31	5.82	
78.00	575.81	22.94	116.61	8.84	
79.00	565.48	22.53	114.53	11.37	
80.00	557.45	22.20	112.86	13.31	
81.00	548.92	21.86	111.12	14.80	
82.00	545.97	21.74	110.54	15.92	
83.00	540.74	21.54	109.49	16.39	
84.00	533.34	21.24	108.00	16.64	
85.00	522.07	20.80	105.73	16.98	
86.00	507.52	20.21	102.76	17.18	
87.00	498.72	19.87	101.02	17.03	
88.00	488.83	19.48	99.01	16.52	
89.00	479.64	19.11	97.17	15.89	
90.00	472.88	18.84	95.78	15.29	
91.00	469.81	18.72	95.16	14.35	
92.00	470.25	18.74	95.27	12.69	
93.00	464.06	18.48	93.97	10.46	
94.00	455.33	18.15	92.26	8.46	
95.00	450.87	17.98	91.40	6.58	
96.00	448.75	17.88	90.93	4.41	
97.00	440.78	17.58	89.36	1.69	
98.00	428.44	17.08	86.72	0.06	
99.00	416.49	16.58	84.34	0.01	
100.00	406.42	16.19	82.31	0.01	
