gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	1315.14	52.37	266.21	0.00	
2.00	1297.24	51.67	262.58	0.00	
3.00	1247.63	49.68	252.40	0.00	
4.00	1161.00	46.25	235.10	0.00	
5.00	1024.44	40.77	207.17	2.98	
6.00	835.57	33.25	168.95	20.82	
7.00	543.18	21.64	110.01	26.74	
8.00	226.60	9.07	45.94	20.16	
9.00	119.48	4.75	24.20	64.25	
10.00	52.63	2.13	10.57	19.09	
11.00	2.48	0.14	0.45	34.27	
12.00	4.24	0.16	0.85	45.67	
13.00	4.07	0.19	0.61	12.98	
14.00	6.37	0.23	1.25	11.94	
15.00	0.01	0.01	0.01	15.10	
16.00	0.00	0.01	0.00	16.83	
17.00	0.00	0.00	0.00	18.81	
18.00	4.16	0.15	0.82	16.77	
19.00	50.23	2.02	10.21	14.83	
20.00	136.23	5.44	27.59	10.23	
21.00	213.06	8.49	43.13	7.83	
22.00	253.21	10.14	51.40	4.58	
23.00	283.72	11.31	57.47	13.93	
24.00	374.51	14.93	75.84	15.27	
25.00	472.87	18.84	95.77	17.34	
26.00	571.83	22.77	115.76	18.36	
27.00	682.16	27.17	138.10	16.89	
28.00	809.60	32.23	163.80	15.91	
29.00	884.93	35.23	179.09	16.42	
30.00	902.18	35.91	182.52	14.24	
31.00	922.03	36.70	186.59	13.53	
32.00	907.02	36.09	183.32	13.01	
33.00	875.73	34.86	177.16	10.61	
34.00	901.03	35.86	182.30	5.40	
35.00	964.70	38.39	195.11	0.01	
36.00	1090.45	43.41	220.55	0.00	
37.00	1201.75	47.86	243.27	0.00	
38.00	1272.05	50.68	257.65	0.00	
39.00	1280.31	50.97	258.99	0.00	
40.00	1317.56	52.45	266.56	0.00	
41.00	1414.51	56.30	286.14	0.00	
42.00	1529.84	60.91	309.56	0.00	
43.00	1579.22	62.87	319.57	0.00	
44.00	1620.81	64.52	327.95	0.00	
45.00	1699.75	67.66	343.93	0.00	
46.00	1719.83	68.47	348.00	0.00	
47.00	1695.61	67.50	343.07	0.00	
48.00	1680.26	66.89	339.94	0.00	
49.00	1695.69	67.52	343.09	0.00	
50.00	1720.59	68.50	348.14	0.00	
51.00	1723.89	68.62	348.80	0.00	
52.00	1738.54	69.22	351.74	0.00	
53.00	1749.57	69.67	353.99	0.00	
54.00	1778.96	70.84	359.96	0.00	
55.00	1800.78	71.69	364.37	0.00	
56.00	1799.75	71.65	364.11	0.00	
57.00	1806.39	71.90	365.49	0.00	
58.00	1793.10	71.41	362.83	0.00	
59.00	1745.71	69.49	353.22	0.00	
60.00	1673.53	66.63	338.65	0.00	
61.00	1626.79	64.77	329.15	0.00	
62.00	1627.81	64.81	329.39	0.00	
63.00	1660.82	66.11	336.00	0.00	
64.00	1669.59	66.45	337.78	0.00	
65.00	1644.50	65.46	332.66	0.00	
66.00	1600.15	63.70	323.63	0.00	
67.00	1529.93	60.91	309.57	0.00	
68.00	1443.06	57.46	292.00	0.00	
69.00	1362.16	54.23	275.67	0.00	
70.00	1293.67	51.52	261.82	0.00	
71.00	1189.95	47.40	241.06	0.00	
72.00	1063.40	42.34	215.22	0.00	
73.00	947.21	37.72	191.73	0.00	
74.00	808.71	32.19	163.57	0.00	
75.00	664.25	26.43	134.23	0.00	
76.00	575.46	22.93	116.49	0.00	
77.00	536.04	21.36	108.52	0.00	
78.00	522.32	20.82	105.78	0.01	
79.00	471.89	18.82	95.54	0.03	
80.00	325.64	13.00	65.97	0.34	
81.00	164.78	6.58	33.34	2.22	
82.00	73.61	2.95	14.75	6.11	
83.00	23.93	1.02	4.90	8.68	
84.00	2.37	0.11	0.47	11.65	
85.00	0.34	0.05	0.08	15.64	
86.00	0.00	0.00	0.00	18.02	
87.00	0.00	0.00	0.00	22.93	
88.00	0.11	0.01	0.01	26.41	
89.00	0.00	0.00	0.00	44.25	
90.00	3.47	0.15	0.63	55.22	
91.00	57.08	2.30	11.44	79.52	
92.00	174.86	6.97	35.40	69.75	
93.00	418.44	16.66	84.68	48.49	
94.00	670.03	26.70	135.71	19.51	
95.00	892.06	35.51	180.60	0.01	
96.00	1060.39	42.22	214.54	0.00	
97.00	1161.60	46.26	235.13	0.00	
98.00	1252.61	49.86	253.44	0.00	
99.00	1296.78	51.66	262.73	0.00	
100.00	1294.17	51.54	262.04	0.00	
