gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	99.95	3.98	20.23	0.00	
0.00	92.14	3.67	18.65	0.00	
0.00	86.32	3.44	17.46	0.00	
0.00	82.41	3.28	16.68	0.00	
0.00	81.34	3.24	16.47	0.00	
0.00	84.25	3.36	17.05	0.00	
0.00	91.16	3.63	18.45	0.00	
0.00	100.05	3.98	20.25	0.00	
0.00	109.88	4.38	22.24	0.00	
0.00	120.12	4.78	24.31	0.00	
0.00	129.89	5.17	26.24	0.00	
0.00	137.96	5.49	27.91	0.00	
0.00	142.69	5.69	28.86	0.00	
0.00	143.01	5.69	28.86	0.00	
0.00	136.66	5.44	27.63	0.00	
0.00	121.18	4.82	24.53	0.00	
0.00	96.50	3.83	19.54	0.00	
0.00	69.59	2.75	14.07	0.01	
0.00	50.18	2.00	10.14	0.01	
0.00	39.06	1.57	7.93	0.01	
0.00	30.50	1.26	6.24	0.02	
0.00	22.46	0.95	4.61	0.03	
0.00	15.99	0.67	3.36	0.05	
0.00	12.17	0.46	2.60	0.07	
0.00	10.51	0.37	2.27	0.09	
0.00	9.99	0.34	2.16	0.11	
0.00	9.88	0.32	2.13	0.15	
0.00	9.83	0.30	2.10	0.41	
0.00	9.55	0.31	2.02	1.04	
0.00	8.84	0.30	1.94	2.03	
0.00	8.11	0.28	1.75	2.99	
0.00	7.44	0.25	1.54	3.56	
0.00	6.89	0.25	1.34	3.94	
0.00	6.42	0.25	1.17	4.24	
0.00	5.90	0.24	0.94	4.59	
0.00	5.07	0.23	0.72	5.19	
0.00	3.97	0.21	0.54	5.98	
0.00	3.00	0.19	0.40	6.64	
0.00	2.22	0.15	0.29	6.92	
0.00	1.41	0.13	0.23	6.92	
0.00	0.77	0.09	0.19	6.91	
0.00	0.48	0.07	0.12	6.83	
0.00	0.32	0.05	0.07	6.64	
0.00	0.13	0.04	0.08	6.39	
0.00	0.04	0.02	0.04	6.29	
0.00	0.01	0.01	0.01	7.05	
0.00	0.01	0.01	0.02	8.91	
0.00	0.00	0.00	0.00	10.53	
0.00	0.33	0.02	0.04	12.19	
0.00	1.14	0.06	0.14	15.76	
0.00	2.44	0.14	0.28	18.02	
0.00	4.33	0.19	0.77	31.84	
0.00	4.60	0.20	0.84	56.69	
0.00	3.58	0.15	0.65	63.41	
0.00	0.90	0.05	0.11	48.02	
0.00	0.05	0.00	0.00	48.39	
0.00	7.07	0.28	1.43	63.21	
0.00	22.77	0.91	4.63	57.43	
0.00	42.98	1.73	8.75	34.96	
0.00	62.32	2.49	12.68	14.44	
0.00	78.81	3.15	16.03	3.62	
0.00	93.16	3.72	18.87	0.27	
0.00	106.69	4.24	21.59	0.01	
0.00	119.52	4.74	24.18	0.01	
0.00	131.79	5.23	26.65	0.01	
0.00	143.59	5.71	29.05	0.01	
0.00	154.97	6.16	31.37	0.01	
0.00	166.12	6.59	33.61	0.01	
0.00	177.51	7.06	35.93	0.01	
0.00	189.46	7.53	38.33	0.01	
0.00	201.13	7.99	40.68	0.01	
0.00	211.11	8.38	42.69	0.01	
0.00	218.69	8.69	44.22	0.01	
0.00	224.19	8.90	45.29	0.01	
0.00	227.72	9.05	46.06	0.00	
0.00	229.58	9.13	46.43	0.00	
0.00	230.31	9.16	46.58	0.00	
0.00	230.66	9.18	46.65	0.00	
0.00	231.14	9.19	46.77	0.00	
0.00	232.03	9.24	46.98	0.00	
0.00	233.45	9.29	47.18	0.00	
0.00	234.71	9.33	47.42	0.00	
0.00	234.99	9.34	47.45	0.00	
0.00	233.93	9.30	47.26	0.00	
0.00	231.93	9.23	46.92	0.00	
0.00	229.43	9.13	46.43	0.00	
0.00	226.30	9.02	45.84	0.00	
0.00	222.35	8.86	45.05	0.00	
0.00	217.46	8.67	44.05	0.00	
0.00	211.60	8.43	42.84	0.00	
0.00	204.71	8.15	41.44	0.00	
0.00	196.94	7.84	39.91	0.00	
0.00	188.45	7.50	38.13	0.00	
0.00	178.62	7.10	36.09	0.00	
0.00	167.01	6.64	33.75	0.00	
0.00	153.83	6.13	31.15	0.00	
0.00	139.84	5.57	28.30	0.00	
0.00	125.87	5.01	25.47	0.00	
0.00	113.23	4.51	22.91	0.00	
0.00	102.90	4.10	20.83	0.00	
