gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2129.36	84.78	430.88	0.00	
2.00	2163.69	86.15	437.82	0.00	
3.00	2186.51	87.06	442.44	0.00	
4.00	2196.75	87.46	444.52	0.00	
5.00	2191.88	87.27	443.53	0.00	
6.00	2168.08	86.32	438.72	0.00	
7.00	2119.90	84.40	428.97	0.00	
8.00	2043.04	81.34	413.41	0.00	
9.00	1934.55	77.02	391.45	0.00	
10.00	1791.97	71.34	362.60	0.00	
11.00	1614.49	64.29	326.70	0.00	
12.00	1405.33	55.96	284.38	0.00	
13.00	1175.06	46.77	237.74	0.00	
14.00	939.03	37.38	190.00	0.00	
15.00	712.36	28.37	144.22	0.00	
16.00	509.33	20.29	103.14	0.00	
17.00	344.05	13.72	69.69	0.01	
18.00	225.03	9.00	45.62	0.01	
19.00	148.73	5.98	30.22	0.02	
20.00	102.41	4.13	20.86	0.02	
21.00	73.12	2.95	14.89	0.03	
22.00	53.85	2.14	10.93	0.04	
23.00	41.52	1.62	8.35	0.06	
24.00	34.04	1.31	6.82	0.07	
25.00	29.44	1.14	5.89	0.08	
26.00	26.10	1.01	5.22	0.10	
27.00	23.09	0.90	4.57	0.13	
28.00	20.09	0.80	3.93	0.20	
29.00	17.20	0.70	3.32	0.43	
30.00	14.79	0.60	2.70	0.90	
31.00	12.62	0.53	2.21	1.39	
32.00	10.61	0.48	1.82	1.71	
33.00	8.78	0.44	1.44	1.98	
34.00	6.95	0.39	1.13	2.31	
35.00	5.26	0.32	0.80	2.89	
36.00	3.79	0.25	0.54	3.89	
37.00	2.62	0.19	0.39	5.26	
38.00	1.64	0.15	0.29	6.72	
39.00	0.97	0.10	0.18	8.22	
40.00	0.54	0.07	0.12	9.82	
41.00	0.24	0.05	0.08	11.46	
42.00	0.10	0.03	0.04	13.13	
43.00	0.05	0.02	0.02	14.65	
44.00	0.02	0.01	0.02	15.86	
45.00	0.01	0.01	0.01	17.13	
46.00	0.00	0.00	0.00	19.67	
47.00	0.01	0.00	0.01	24.91	
48.00	0.00	0.00	0.00	32.36	
49.00	0.06	0.01	0.01	37.17	
50.00	0.23	0.02	0.03	33.28	
51.00	1.18	0.08	0.16	23.70	
52.00	2.62	0.15	0.42	27.61	
53.00	2.58	0.13	0.41	61.61	
54.00	1.06	0.05	0.19	119.57	
55.00	0.16	0.01	0.02	167.21	
56.00	0.01	0.00	0.00	172.42	
57.00	1.34	0.06	0.27	131.89	
58.00	9.25	0.38	1.85	74.49	
59.00	29.70	1.20	6.00	29.41	
60.00	63.43	2.56	12.85	7.29	
61.00	104.65	4.22	21.21	0.90	
62.00	147.09	5.89	29.84	0.06	
63.00	187.63	7.51	38.06	0.02	
64.00	225.28	9.01	45.68	0.01	
65.00	259.59	10.37	52.62	0.01	
66.00	290.39	11.59	58.84	0.01	
67.00	318.19	12.70	64.48	0.01	
68.00	343.86	13.72	69.67	0.01	
69.00	368.68	14.71	74.69	0.01	
70.00	393.87	15.71	79.79	0.01	
71.00	419.90	16.75	85.08	0.01	
72.00	446.59	17.80	90.47	0.00	
73.00	473.54	18.88	95.92	0.00	
74.00	500.88	19.96	101.40	0.00	
75.00	528.81	21.07	107.08	0.00	
76.00	558.15	22.24	113.03	0.00	
77.00	589.76	23.49	119.42	0.00	
78.00	624.40	24.87	126.43	0.00	
79.00	662.35	26.39	134.12	0.00	
80.00	703.82	28.04	142.53	0.00	
81.00	749.03	29.83	151.61	0.00	
82.00	798.03	31.77	161.50	0.00	
83.00	850.91	33.88	172.17	0.00	
84.00	907.65	36.13	183.64	0.00	
85.00	968.06	38.54	195.89	0.00	
86.00	1032.17	41.10	208.88	0.00	
87.00	1100.25	43.80	222.64	0.00	
88.00	1172.45	46.67	237.23	0.00	
89.00	1248.66	49.70	252.64	0.00	
90.00	1328.55	52.89	268.81	0.00	
91.00	1412.35	56.23	285.77	0.00	
92.00	1500.02	59.72	303.48	0.00	
93.00	1591.19	63.35	321.94	0.00	
94.00	1685.21	67.09	341.01	0.00	
95.00	1779.83	70.86	360.16	0.00	
96.00	1870.51	74.47	378.48	0.00	
97.00	1953.10	77.76	395.20	0.00	
98.00	2024.87	80.62	409.73	0.00	
99.00	2084.49	82.99	421.80	0.00	
100.00	2131.87	84.88	431.39	0.00	
