gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	234.27	9.33	47.36	0.00	
0.00	222.00	8.84	44.87	0.00	
0.00	206.22	8.21	41.73	0.00	
0.00	190.05	7.57	38.44	0.00	
0.00	178.94	7.13	36.22	0.00	
0.00	173.41	6.90	35.10	0.00	
0.00	169.91	6.76	34.36	0.00	
0.00	166.40	6.63	33.63	0.00	
0.00	162.37	6.46	32.83	0.00	
0.00	157.23	6.27	31.82	0.00	
0.00	152.15	6.07	30.85	0.00	
0.00	150.14	5.98	30.45	0.00	
0.00	154.62	6.15	31.26	0.00	
0.00	166.08	6.61	33.57	0.00	
0.00	182.01	7.23	36.74	0.00	
0.00	198.95	7.89	40.10	0.00	
0.00	211.75	8.41	42.80	0.00	
0.00	215.84	8.58	43.65	0.01	
0.00	210.02	8.36	42.51	0.01	
0.00	195.33	7.78	39.57	0.02	
0.00	171.20	6.81	34.67	0.07	
0.00	134.37	5.35	27.24	0.21	
0.00	88.99	3.55	18.17	0.65	
0.00	46.79	1.86	9.64	1.99	
0.00	18.94	0.71	3.93	3.14	
0.00	9.18	0.32	1.87	3.91	
0.00	6.66	0.26	1.23	4.56	
0.00	5.41	0.24	0.88	5.15	
0.00	4.21	0.22	0.59	5.52	
0.00	2.89	0.18	0.35	5.96	
0.00	1.71	0.14	0.26	6.43	
0.00	0.86	0.10	0.19	6.66	
0.00	0.28	0.07	0.13	6.35	
0.00	0.04	0.03	0.03	5.79	
0.00	0.01	0.01	0.01	5.30	
0.00	0.00	0.00	0.00	4.82	
0.00	0.00	0.00	0.00	4.32	
0.00	0.01	0.01	0.00	3.83	
0.00	0.00	0.00	0.00	3.05	
0.00	0.00	0.00	0.00	2.27	
0.00	0.00	0.00	0.00	2.21	
0.00	0.00	0.00	0.00	2.26	
0.00	0.00	0.00	0.00	2.12	
0.00	0.00	0.00	0.00	2.56	
0.00	0.00	0.00	0.00	3.66	
0.00	0.53	0.04	0.05	5.32	
0.00	4.42	0.17	0.87	7.62	
0.00	2.79	0.13	0.50	10.97	
0.00	4.73	0.20	0.83	23.30	
0.00	5.31	0.22	1.02	33.13	
0.00	4.42	0.21	0.80	52.50	
0.00	5.89	0.25	1.10	68.93	
0.00	1.27	0.06	0.19	55.32	
0.00	0.00	0.00	0.00	34.72	
0.00	0.00	0.00	0.00	47.22	
0.00	1.53	0.07	0.28	58.97	
0.00	12.03	0.47	2.42	62.42	
0.00	31.21	1.26	6.35	59.89	
0.00	55.42	2.23	11.27	55.61	
0.00	79.59	3.19	16.17	52.16	
0.00	100.46	4.02	20.38	47.78	
0.00	118.30	4.72	23.99	43.10	
0.00	134.85	5.38	27.35	37.64	
0.00	150.93	6.01	30.58	31.91	
0.00	167.08	6.65	33.84	27.07	
0.00	182.86	7.28	37.03	22.24	
0.00	198.07	7.88	40.14	16.70	
0.00	210.97	8.39	42.71	10.53	
0.00	220.61	8.78	44.66	3.95	
0.00	225.95	8.98	45.79	0.41	
0.00	229.48	9.13	46.44	0.02	
0.00	233.18	9.29	47.19	0.01	
0.00	235.81	9.37	47.72	0.01	
0.00	236.68	9.40	47.87	0.01	
0.00	236.90	9.41	47.92	0.01	
0.00	237.07	9.42	47.96	0.01	
0.00	237.96	9.46	48.12	0.01	
0.00	240.25	9.56	48.60	0.00	
0.00	244.59	9.73	49.48	0.00	
0.00	249.90	9.93	50.51	0.00	
0.00	254.67	10.13	51.50	0.00	
0.00	259.20	10.31	52.42	0.00	
0.00	263.41	10.48	53.27	0.00	
0.00	265.41	10.56	53.69	0.00	
0.00	264.92	10.54	53.54	0.00	
0.00	263.98	10.50	53.39	0.00	
0.00	265.03	10.54	53.59	0.00	
0.00	268.15	10.67	54.24	0.00	
0.00	272.71	10.85	55.13	0.00	
0.00	276.86	11.01	55.94	0.00	
0.00	278.76	11.09	56.36	0.00	
0.00	277.81	11.06	56.20	0.00	
0.00	275.29	10.96	55.69	0.00	
0.00	271.83	10.83	55.02	0.00	
0.00	267.34	10.64	54.11	0.00	
0.00	261.33	10.41	52.94	0.00	
0.00	255.03	10.16	51.60	0.00	
0.00	249.07	9.92	50.44	0.00	
0.00	242.49	9.66	49.08	0.00	
0.00	233.71	9.31	47.25	0.00	
