gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	5.93	0.31	1.01	6.22	
2.00	7.51	0.36	1.26	10.39	
3.00	1.61	0.07	0.26	67.02	
4.00	0.00	0.00	0.00	142.79	
5.00	0.00	0.00	0.00	174.36	
6.00	0.00	0.00	0.00	162.62	
7.00	0.00	0.00	0.00	131.84	
8.00	1.31	0.05	0.25	99.47	
9.00	7.76	0.31	1.57	72.27	
10.00	19.99	0.82	4.08	48.95	
11.00	42.14	1.69	8.56	34.02	
12.00	70.18	2.81	14.21	24.94	
13.00	100.76	4.05	20.40	20.16	
14.00	131.46	5.26	26.66	16.73	
15.00	162.15	6.49	32.88	13.33	
16.00	193.31	7.73	39.18	9.57	
17.00	225.65	9.02	45.71	6.44	
18.00	259.66	10.37	52.61	4.47	
19.00	295.09	11.77	59.80	3.12	
20.00	330.48	13.18	66.97	1.71	
21.00	364.07	14.53	73.76	0.43	
22.00	394.26	15.73	79.86	0.05	
23.00	421.13	16.79	85.30	0.01	
24.00	446.20	17.79	90.38	0.01	
25.00	470.37	18.75	95.26	0.01	
26.00	493.72	19.68	99.99	0.01	
27.00	516.69	20.59	104.62	0.00	
28.00	540.83	21.55	109.51	0.00	
29.00	568.47	22.65	115.11	0.00	
30.00	600.72	23.93	121.63	0.00	
31.00	637.20	25.38	129.01	0.00	
32.00	674.49	26.86	136.55	0.00	
33.00	710.29	28.29	143.79	0.00	
34.00	745.63	29.69	150.94	0.00	
35.00	781.75	31.13	158.24	0.00	
36.00	819.78	32.64	165.93	0.00	
37.00	860.76	34.28	174.21	0.00	
38.00	904.48	36.01	183.05	0.00	
39.00	949.66	37.81	192.18	0.00	
40.00	995.13	39.62	201.38	0.00	
41.00	1041.54	41.46	210.69	0.00	
42.00	1088.60	43.33	220.18	0.00	
43.00	1136.22	45.24	229.90	0.00	
44.00	1183.73	47.13	239.51	0.00	
45.00	1230.53	48.99	249.02	0.00	
46.00	1278.59	50.90	258.71	0.00	
47.00	1330.08	52.96	269.22	0.00	
48.00	1385.12	55.14	280.29	0.00	
49.00	1441.61	57.39	291.68	0.00	
50.00	1496.48	59.58	302.78	0.00	
51.00	1545.65	61.54	312.71	0.00	
52.00	1584.22	63.08	320.54	0.00	
53.00	1607.94	64.04	325.36	0.00	
54.00	1616.60	64.36	327.07	0.00	
55.00	1612.61	64.21	326.33	0.00	
56.00	1598.75	63.65	323.49	0.00	
57.00	1575.32	62.72	318.79	0.00	
58.00	1542.22	61.41	312.07	0.00	
59.00	1499.12	59.70	303.36	0.00	
60.00	1446.12	57.58	292.64	0.00	
61.00	1385.43	55.16	280.35	0.00	
62.00	1318.56	52.48	266.67	0.00	
63.00	1242.45	49.46	251.31	0.00	
64.00	1154.68	45.97	233.66	0.00	
65.00	1054.79	41.98	213.34	0.00	
66.00	943.55	37.56	190.92	0.00	
67.00	825.05	32.84	166.91	0.00	
68.00	700.97	27.92	141.89	0.00	
69.00	572.22	22.80	115.87	0.00	
70.00	439.79	17.53	89.08	0.01	
71.00	310.62	12.40	62.96	0.01	
72.00	197.08	7.87	39.95	0.02	
73.00	111.12	4.44	22.51	0.05	
74.00	56.56	2.28	11.34	0.11	
75.00	27.51	1.13	5.42	0.36	
76.00	14.26	0.62	2.63	1.06	
77.00	8.48	0.41	1.52	2.11	
78.00	5.24	0.30	0.92	3.20	
79.00	3.13	0.21	0.45	4.28	
80.00	1.76	0.15	0.26	5.76	
81.00	0.93	0.10	0.15	7.49	
82.00	0.34	0.06	0.11	9.41	
83.00	0.10	0.03	0.06	11.56	
84.00	0.03	0.02	0.02	13.63	
85.00	0.00	0.01	0.00	15.30	
86.00	0.00	0.00	0.00	16.62	
87.00	0.00	0.00	0.00	17.90	
88.00	0.00	0.00	0.00	19.36	
89.00	0.00	0.00	0.00	20.84	
90.00	0.00	0.00	0.00	21.74	
91.00	0.00	0.00	0.00	22.04	
92.00	0.00	0.00	0.00	22.33	
93.00	0.00	0.00	0.00	22.76	
94.00	0.00	0.00	0.00	23.01	
95.00	0.00	0.00	0.00	23.53	
96.00	0.00	0.00	0.00	25.70	
97.00	0.00	0.00	0.00	30.80	
98.00	0.00	0.00	0.00	35.19	
99.00	0.49	0.04	0.08	26.35	
100.00	5.95	0.31	0.99	6.02	
