gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	203.39	8.10	41.16	0.00	
0.00	186.54	7.43	37.75	0.00	
0.00	173.38	6.90	35.09	0.00	
0.00	165.11	6.58	33.42	0.00	
0.00	162.84	6.49	32.95	0.00	
0.00	165.06	6.57	33.40	0.00	
0.00	168.76	6.72	34.16	0.00	
0.00	172.81	6.88	34.98	0.00	
0.00	176.68	7.03	35.75	0.00	
0.00	180.90	7.20	36.61	0.00	
0.00	186.65	7.43	37.77	0.00	
0.00	191.94	7.65	38.91	0.00	
0.00	193.92	7.72	39.24	0.00	
0.00	190.60	7.58	38.55	0.00	
0.00	180.51	7.17	36.50	0.00	
0.00	161.49	6.42	32.67	0.00	
0.00	132.03	5.24	26.71	0.01	
0.00	97.69	3.88	19.77	0.04	
0.00	72.03	2.89	14.60	0.14	
0.00	57.10	2.31	11.61	0.50	
0.00	47.22	1.89	9.73	1.04	
0.00	39.05	1.55	8.05	1.71	
0.00	32.49	1.29	6.68	2.49	
0.00	26.88	1.06	5.51	3.13	
0.00	21.57	0.84	4.41	3.73	
0.00	17.09	0.65	3.49	4.30	
0.00	13.82	0.51	2.83	4.77	
0.00	11.61	0.44	2.38	5.29	
0.00	10.03	0.39	2.05	5.83	
0.00	8.79	0.33	1.74	6.34	
0.00	7.53	0.29	1.43	6.69	
0.00	6.15	0.26	1.10	6.95	
0.00	4.79	0.22	0.77	7.20	
0.00	3.49	0.19	0.52	7.50	
0.00	2.47	0.15	0.31	7.55	
0.00	1.48	0.12	0.22	7.26	
0.00	0.59	0.08	0.19	6.95	
0.00	0.12	0.05	0.13	6.68	
0.00	0.02	0.02	0.03	6.28	
0.00	0.01	0.01	0.00	5.69	
0.00	0.00	0.00	0.00	5.13	
0.00	0.00	0.00	0.00	4.86	
0.00	0.00	0.00	0.00	4.94	
0.00	0.00	0.00	0.00	5.62	
0.00	0.00	0.00	0.00	7.07	
0.00	0.00	0.00	0.00	7.41	
0.00	1.51	0.06	0.30	8.73	
0.00	4.52	0.19	0.85	13.54	
0.00	4.91	0.20	0.98	15.27	
0.00	5.62	0.22	1.10	35.51	
0.00	6.16	0.26	1.21	66.05	
0.00	3.48	0.16	0.59	79.90	
0.00	1.63	0.09	0.22	65.88	
0.00	0.19	0.01	0.02	44.15	
0.00	0.16	0.01	0.03	46.70	
0.00	5.94	0.24	1.21	55.93	
0.00	24.59	0.99	4.99	52.66	
0.00	50.93	2.05	10.36	44.37	
0.00	78.83	3.16	16.00	36.28	
0.00	104.03	4.15	21.10	28.32	
0.00	126.48	5.04	25.64	22.28	
0.00	147.27	5.87	29.84	17.26	
0.00	168.21	6.69	34.07	13.24	
0.00	189.37	7.52	38.36	10.60	
0.00	210.46	8.37	42.66	9.82	
0.00	231.79	9.22	46.93	9.27	
0.00	253.81	10.08	51.34	8.25	
0.00	276.29	10.98	55.88	6.65	
0.00	299.37	11.90	60.53	4.93	
0.00	323.15	12.85	65.34	3.76	
0.00	347.00	13.81	70.23	3.22	
0.00	369.30	14.68	74.63	2.63	
0.00	387.89	15.43	78.45	1.34	
0.00	402.34	15.99	81.36	0.07	
0.00	413.12	16.43	83.56	0.02	
0.00	420.30	16.72	84.99	0.01	
0.00	424.55	16.88	85.83	0.00	
0.00	427.07	16.99	86.39	0.00	
0.00	429.42	17.09	86.86	0.00	
0.00	432.20	17.20	87.39	0.00	
0.00	434.16	17.28	87.80	0.00	
0.00	434.10	17.28	87.83	0.00	
0.00	432.53	17.21	87.46	0.00	
0.00	430.00	17.12	86.98	0.00	
0.00	426.23	16.96	86.20	0.00	
0.00	420.38	16.73	85.01	0.00	
0.00	412.70	16.43	83.47	0.00	
0.00	404.59	16.11	81.87	0.00	
0.00	397.33	15.82	80.40	0.00	
0.00	390.04	15.53	78.95	0.00	
0.00	380.39	15.15	77.02	0.00	
0.00	366.68	14.62	74.34	0.00	
0.00	349.72	13.93	70.79	0.00	
0.00	330.73	13.17	66.92	0.00	
0.00	310.74	12.37	62.87	0.00	
0.00	289.98	11.54	58.67	0.00	
0.00	268.98	10.71	54.44	0.00	
0.00	248.34	9.89	50.26	0.00	
0.00	228.27	9.09	46.21	0.00	
0.00	209.36	8.34	42.36	0.00	
