gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	1245.41	49.57	251.93	0.00	
2.00	1258.57	50.10	254.62	0.00	
3.00	1256.91	50.05	254.33	0.00	
4.00	1240.80	49.40	251.08	0.00	
5.00	1218.16	48.49	246.43	0.00	
6.00	1182.39	47.07	239.18	0.00	
7.00	1128.29	44.92	228.33	0.00	
8.00	1072.15	42.66	216.73	0.00	
9.00	1022.02	40.68	206.72	0.00	
10.00	980.95	39.04	198.41	0.00	
11.00	946.85	37.69	191.60	0.00	
12.00	917.63	36.54	185.75	0.00	
13.00	891.16	35.47	180.25	0.00	
14.00	868.48	34.57	175.67	0.00	
15.00	847.63	33.75	171.49	0.00	
16.00	825.20	32.86	167.03	0.00	
17.00	798.63	31.80	161.64	0.00	
18.00	766.42	30.51	155.04	0.00	
19.00	734.47	29.24	148.69	0.00	
20.00	700.97	27.92	141.90	0.00	
21.00	657.55	26.19	133.10	0.00	
22.00	599.65	23.88	121.39	0.00	
23.00	528.92	21.07	107.06	0.01	
24.00	444.18	17.70	89.91	0.03	
25.00	350.77	14.00	71.01	0.48	
26.00	258.62	10.34	52.32	0.91	
27.00	182.28	7.30	36.84	1.86	
28.00	131.76	5.29	26.60	3.79	
29.00	96.22	3.90	19.39	6.47	
30.00	64.76	2.62	13.02	8.65	
31.00	43.56	1.79	8.80	9.83	
32.00	25.06	1.03	5.12	11.78	
33.00	9.49	0.39	1.93	14.39	
34.00	1.61	0.07	0.32	17.20	
35.00	0.00	0.00	0.00	19.10	
36.00	0.00	0.00	0.00	20.10	
37.00	0.00	0.00	0.00	20.70	
38.00	0.00	0.00	0.00	21.32	
39.00	0.00	0.00	0.00	21.89	
40.00	0.00	0.00	0.00	22.32	
41.00	0.00	0.00	0.00	22.59	
42.00	0.00	0.00	0.00	22.88	
43.00	0.00	0.00	0.00	23.21	
44.00	0.00	0.00	0.00	23.54	
45.00	0.09	0.01	0.02	23.10	
46.00	1.73	0.08	0.33	21.04	
47.00	4.49	0.19	0.83	17.27	
48.00	5.48	0.23	1.01	22.19	
49.00	2.57	0.13	0.42	49.27	
50.00	2.08	0.09	0.42	90.95	
51.00	1.82	0.08	0.33	112.42	
52.00	0.63	0.03	0.09	131.99	
53.00	0.35	0.02	0.04	150.92	
54.00	0.00	0.00	0.00	159.94	
55.00	0.52	0.03	0.11	158.05	
56.00	2.95	0.12	0.60	155.04	
57.00	5.35	0.22	1.10	149.44	
58.00	8.29	0.33	1.66	141.22	
59.00	12.04	0.48	2.43	132.68	
60.00	17.12	0.69	3.47	122.50	
61.00	22.34	0.90	4.54	109.27	
62.00	26.61	1.07	5.38	94.09	
63.00	33.42	1.33	6.76	81.84	
64.00	42.55	1.72	8.61	69.76	
65.00	54.45	2.18	11.02	59.64	
66.00	68.92	2.76	13.97	50.04	
67.00	85.22	3.44	17.29	38.97	
68.00	103.70	4.16	21.04	30.51	
69.00	126.19	5.08	25.61	24.48	
70.00	153.41	6.15	31.13	20.57	
71.00	184.02	7.36	37.34	17.79	
72.00	216.81	8.68	43.94	14.96	
73.00	250.30	10.01	50.69	12.47	
74.00	283.96	11.33	57.54	11.37	
75.00	317.25	12.65	64.26	9.91	
76.00	354.06	14.12	71.72	8.67	
77.00	391.58	15.62	79.35	8.16	
78.00	429.06	17.11	86.93	7.93	
79.00	467.05	18.61	94.58	7.69	
80.00	501.71	19.98	101.57	7.02	
81.00	533.50	21.26	108.03	5.98	
82.00	569.68	22.69	115.29	5.26	
83.00	609.01	24.26	123.28	4.18	
84.00	645.82	25.72	130.66	1.46	
85.00	684.40	27.26	138.58	0.01	
86.00	726.14	28.91	146.96	0.00	
87.00	770.88	30.70	156.03	0.00	
88.00	816.02	32.49	165.08	0.00	
89.00	858.04	34.16	173.65	0.00	
90.00	898.22	35.76	181.73	0.00	
91.00	937.34	37.32	189.73	0.00	
92.00	981.72	39.09	198.72	0.00	
93.00	1029.80	41.00	208.36	0.00	
94.00	1069.45	42.58	216.44	0.00	
95.00	1099.45	43.77	222.44	0.00	
96.00	1126.29	44.84	227.85	0.00	
97.00	1157.70	46.09	234.27	0.00	
98.00	1192.08	47.45	241.20	0.00	
99.00	1216.29	48.42	246.06	0.00	
100.00	1233.76	49.11	249.59	0.00	
