gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	51.25	2.07	10.34	0.21	
2.00	43.43	1.75	8.71	0.26	
3.00	37.40	1.50	7.46	0.31	
4.00	32.99	1.32	6.56	0.37	
5.00	30.17	1.20	6.00	0.43	
6.00	28.89	1.14	5.73	0.46	
7.00	28.35	1.12	5.63	0.46	
8.00	28.41	1.12	5.66	0.44	
9.00	28.97	1.15	5.79	0.38	
10.00	29.75	1.17	5.92	0.32	
11.00	30.43	1.19	6.04	0.25	
12.00	30.91	1.21	6.11	0.19	
13.00	30.97	1.22	6.12	0.15	
14.00	30.62	1.21	6.04	0.14	
15.00	29.97	1.19	5.91	0.13	
16.00	29.03	1.16	5.73	0.14	
17.00	27.85	1.12	5.51	0.15	
18.00	26.57	1.07	5.26	0.17	
19.00	25.20	1.02	4.97	0.20	
20.00	23.78	0.96	4.66	0.25	
21.00	22.23	0.90	4.36	0.34	
22.00	20.59	0.84	4.06	0.48	
23.00	18.90	0.77	3.74	0.68	
24.00	17.24	0.71	3.39	0.96	
25.00	15.59	0.64	3.05	1.32	
26.00	14.01	0.58	2.71	1.75	
27.00	12.54	0.52	2.39	2.23	
28.00	11.19	0.48	2.08	2.74	
29.00	9.95	0.43	1.80	3.24	
30.00	8.82	0.39	1.55	3.73	
31.00	7.75	0.36	1.32	4.20	
32.00	6.74	0.33	1.11	4.66	
33.00	5.77	0.31	0.93	5.11	
34.00	4.93	0.28	0.78	5.55	
35.00	4.22	0.25	0.67	5.95	
36.00	3.67	0.23	0.59	6.30	
37.00	3.27	0.22	0.52	6.56	
38.00	2.99	0.21	0.47	6.76	
39.00	2.79	0.20	0.42	6.95	
40.00	2.46	0.18	0.39	7.30	
41.00	1.93	0.15	0.32	8.20	
42.00	1.20	0.10	0.22	10.58	
43.00	0.53	0.05	0.10	15.64	
44.00	0.17	0.02	0.03	24.75	
45.00	0.04	0.00	0.01	37.30	
46.00	0.01	0.00	0.00	51.41	
47.00	0.05	0.00	0.01	61.87	
48.00	1.63	0.07	0.32	62.42	
49.00	7.38	0.30	1.48	50.73	
50.00	23.02	0.93	4.65	30.88	
51.00	47.76	1.93	9.69	13.48	
52.00	74.08	2.99	15.07	3.68	
53.00	94.49	3.80	19.20	1.51	
54.00	114.33	4.59	23.21	2.35	
55.00	163.42	6.54	33.12	3.07	
56.00	269.31	10.76	54.55	2.72	
57.00	465.43	18.56	94.23	1.08	
58.00	741.18	29.53	150.02	0.19	
59.00	1079.71	42.99	218.49	0.00	
60.00	1445.53	57.55	292.49	0.00	
61.00	1808.90	72.02	365.99	0.00	
62.00	2147.82	85.52	434.59	0.00	
63.00	2445.01	97.35	494.75	0.00	
64.00	2697.07	107.38	545.76	0.00	
65.00	2902.42	115.55	587.30	0.00	
66.00	3064.23	121.99	620.04	0.00	
67.00	3184.24	126.77	644.33	0.00	
68.00	3265.85	130.02	660.84	0.00	
69.00	3314.76	131.96	670.74	0.00	
70.00	3332.09	132.65	674.24	0.00	
71.00	3319.17	132.14	671.62	0.00	
72.00	3278.29	130.51	663.35	0.00	
73.00	3211.42	127.85	649.83	0.00	
74.00	3119.50	124.20	631.24	0.00	
75.00	3006.03	119.69	608.28	0.00	
76.00	2877.16	114.56	582.21	0.00	
77.00	2736.46	108.96	553.74	0.00	
78.00	2587.78	103.04	523.65	0.00	
79.00	2433.59	96.90	492.45	0.00	
80.00	2274.53	90.56	460.26	0.00	
81.00	2108.66	83.95	426.68	0.00	
82.00	1930.87	76.87	390.70	0.00	
83.00	1740.90	69.31	352.25	0.00	
84.00	1540.41	61.32	311.67	0.00	
85.00	1330.48	52.96	269.16	0.00	
86.00	1119.83	44.58	226.55	0.00	
87.00	918.16	36.55	185.79	0.00	
88.00	730.72	29.10	147.91	0.00	
89.00	568.81	22.66	115.18	0.00	
90.00	440.37	17.55	89.20	0.00	
91.00	336.90	13.44	68.26	0.01	
92.00	257.10	10.28	52.11	0.01	
93.00	202.83	8.13	41.12	0.01	
94.00	163.79	6.58	33.24	0.02	
95.00	133.64	5.38	27.15	0.02	
96.00	110.14	4.43	22.40	0.03	
97.00	92.01	3.70	18.70	0.03	
98.00	76.53	3.08	15.54	0.05	
99.00	63.29	2.56	12.82	0.06	
100.00	52.16	2.11	10.53	0.08	
