gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	324.69	12.92	65.65	0.00	
0.00	320.38	12.75	64.82	0.00	
0.00	312.52	12.45	63.22	0.00	
0.00	303.56	12.09	61.43	0.00	
0.00	291.10	11.59	58.86	0.00	
0.00	275.23	10.96	55.67	0.00	
0.00	261.94	10.43	52.98	0.00	
0.00	248.42	9.88	50.18	0.00	
0.00	236.85	9.42	47.84	0.00	
0.00	229.16	9.11	46.31	0.00	
0.00	228.12	9.08	46.16	0.00	
0.00	225.67	8.98	45.67	0.00	
0.00	219.70	8.73	44.34	0.00	
0.00	215.84	8.58	43.59	0.00	
0.00	216.29	8.60	43.66	0.00	
0.00	220.55	8.78	44.60	0.00	
0.00	221.57	8.82	44.81	0.00	
0.00	220.34	8.76	44.44	0.00	
0.00	219.13	8.71	44.30	0.00	
0.00	221.99	8.83	44.88	0.00	
0.00	229.28	9.12	46.35	0.00	
0.00	247.33	9.83	49.96	0.00	
0.00	276.33	10.98	55.81	0.01	
0.00	296.82	11.81	60.10	0.08	
0.00	306.08	12.17	61.96	2.14	
0.00	302.75	12.03	61.34	3.92	
0.00	283.28	11.26	57.39	4.28	
0.00	255.35	10.15	51.72	6.24	
0.00	218.56	8.68	44.29	7.79	
0.00	178.07	7.08	36.10	8.69	
0.00	138.85	5.52	28.16	8.69	
0.00	90.38	3.60	18.31	7.95	
0.00	41.17	1.66	8.35	6.95	
0.00	7.69	0.29	1.52	5.82	
0.00	0.00	0.00	0.00	3.83	
0.00	0.00	0.00	0.00	2.65	
0.00	0.00	0.00	0.00	1.99	
0.00	0.00	0.00	0.00	1.74	
0.00	0.00	0.00	0.00	1.45	
0.00	0.00	0.00	0.00	1.15	
0.00	0.00	0.00	0.00	0.83	
0.00	0.00	0.00	0.00	0.92	
0.00	0.00	0.00	0.00	1.39	
0.00	0.00	0.00	0.00	1.39	
0.00	0.44	0.04	0.09	4.41	
0.00	5.62	0.21	1.08	8.51	
0.00	8.29	0.33	1.61	11.13	
0.00	7.39	0.31	1.43	24.25	
0.00	4.12	0.18	0.71	52.84	
0.00	5.55	0.23	1.13	65.84	
0.00	5.61	0.23	1.10	68.61	
0.00	2.15	0.11	0.32	56.73	
0.00	1.69	0.08	0.18	43.55	
0.00	0.00	0.00	0.00	33.39	
0.00	2.49	0.13	0.50	44.50	
0.00	14.16	0.59	2.89	47.37	
0.00	25.66	1.05	5.26	52.41	
0.00	36.75	1.47	7.44	59.03	
0.00	46.53	1.87	9.43	63.24	
0.00	57.71	2.31	11.69	63.67	
0.00	69.39	2.77	14.07	63.89	
0.00	77.58	3.10	15.74	67.28	
0.00	83.96	3.35	17.01	69.70	
0.00	91.68	3.67	18.62	70.62	
0.00	98.47	3.94	19.97	69.07	
0.00	106.55	4.26	21.60	64.46	
0.00	117.74	4.68	23.84	61.10	
0.00	126.95	5.06	25.70	58.50	
0.00	135.41	5.38	27.42	55.23	
0.00	146.13	5.81	29.59	51.62	
0.00	157.39	6.27	31.86	49.58	
0.00	168.58	6.70	34.13	47.23	
0.00	179.28	7.13	36.38	45.84	
0.00	189.55	7.54	38.36	44.70	
0.00	205.74	8.19	41.63	43.00	
0.00	225.78	8.98	45.71	41.37	
0.00	240.16	9.55	48.59	39.08	
0.00	251.99	10.02	50.99	38.01	
0.00	262.95	10.47	53.20	36.88	
0.00	275.88	10.98	55.83	33.62	
0.00	288.09	11.45	58.28	28.65	
0.00	297.09	11.81	60.02	25.23	
0.00	308.71	12.29	62.46	20.04	
0.00	319.37	12.69	64.50	6.97	
0.00	323.22	12.87	65.42	0.02	
0.00	323.13	12.85	65.30	0.00	
0.00	322.26	12.83	65.19	0.00	
0.00	320.44	12.74	64.72	0.00	
0.00	314.66	12.51	63.59	0.00	
0.00	313.25	12.44	63.23	0.00	
0.00	315.61	12.56	63.85	0.00	
0.00	319.33	12.72	64.68	0.00	
0.00	321.47	12.80	65.00	0.00	
0.00	320.25	12.75	64.77	0.00	
0.00	320.32	12.75	64.79	0.00	
0.00	323.28	12.88	65.45	0.00	
0.00	325.68	12.96	65.88	0.00	
0.00	327.38	13.04	66.22	0.00	
0.00	327.50	13.04	66.28	0.00	
0.00	327.48	13.03	66.22	0.00	
