gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2048.53	81.56	414.52	0.00	
2.00	2060.21	82.02	416.88	0.00	
3.00	2057.28	81.91	416.29	0.00	
4.00	2037.91	81.13	412.36	0.00	
5.00	2001.39	79.68	404.98	0.00	
6.00	1949.22	77.61	394.43	0.00	
7.00	1879.64	74.83	380.33	0.00	
8.00	1793.25	71.39	362.85	0.00	
9.00	1688.98	67.24	341.73	0.00	
10.00	1562.17	62.19	316.08	0.00	
11.00	1409.89	56.13	285.27	0.00	
12.00	1233.07	49.09	249.52	0.00	
13.00	1039.13	41.37	210.27	0.00	
14.00	838.20	33.37	169.66	0.00	
15.00	642.16	25.58	130.02	0.00	
16.00	461.98	18.42	93.57	0.00	
17.00	310.08	12.37	62.82	0.01	
18.00	196.56	7.87	39.85	0.02	
19.00	123.15	4.94	25.00	0.05	
20.00	80.39	3.22	16.31	0.12	
21.00	56.45	2.28	11.35	0.27	
22.00	42.13	1.70	8.43	0.52	
23.00	33.02	1.33	6.63	0.92	
24.00	26.63	1.08	5.38	1.37	
25.00	21.51	0.87	4.32	1.85	
26.00	17.35	0.70	3.43	2.32	
27.00	14.08	0.58	2.76	2.78	
28.00	11.54	0.51	2.13	3.32	
29.00	9.37	0.43	1.62	3.98	
30.00	7.28	0.36	1.27	4.64	
31.00	5.33	0.29	0.96	5.33	
32.00	3.69	0.22	0.65	6.37	
33.00	2.45	0.15	0.39	7.96	
34.00	1.46	0.11	0.24	9.83	
35.00	0.79	0.07	0.13	11.74	
36.00	0.40	0.04	0.07	13.51	
37.00	0.15	0.03	0.05	14.96	
38.00	0.03	0.02	0.03	16.17	
39.00	0.01	0.01	0.01	17.22	
40.00	0.00	0.00	0.00	18.18	
41.00	0.00	0.00	0.00	19.09	
42.00	0.00	0.00	0.00	19.97	
43.00	0.00	0.00	0.00	20.87	
44.00	0.00	0.00	0.00	22.33	
45.00	0.00	0.00	0.00	25.53	
46.00	0.00	0.00	0.00	30.66	
47.00	0.33	0.02	0.06	34.98	
48.00	1.39	0.07	0.25	33.89	
49.00	2.35	0.12	0.43	26.39	
50.00	4.55	0.22	0.78	25.46	
51.00	5.08	0.24	0.84	46.17	
52.00	2.05	0.11	0.31	90.52	
53.00	0.45	0.03	0.06	143.77	
54.00	0.03	0.00	0.00	172.57	
55.00	0.03	0.00	0.01	163.22	
56.00	1.90	0.08	0.38	127.62	
57.00	9.74	0.40	1.97	88.17	
58.00	23.93	0.97	4.86	54.26	
59.00	45.45	1.83	9.16	29.37	
60.00	75.72	3.03	15.31	15.66	
61.00	111.05	4.45	22.53	9.20	
62.00	148.05	5.93	30.05	6.07	
63.00	184.89	7.40	37.49	3.65	
64.00	222.18	8.89	45.02	2.11	
65.00	260.25	10.40	52.71	1.54	
66.00	299.43	11.95	60.64	1.42	
67.00	340.45	13.59	68.97	1.26	
68.00	383.70	15.31	77.73	1.01	
69.00	428.63	17.09	86.82	0.75	
70.00	474.37	18.91	96.06	0.57	
71.00	519.86	20.72	105.28	0.49	
72.00	565.05	22.51	114.37	0.40	
73.00	610.51	24.32	123.59	0.21	
74.00	657.66	26.21	133.14	0.01	
75.00	707.09	28.16	143.14	0.01	
76.00	758.42	30.20	153.49	0.00	
77.00	811.75	32.33	164.27	0.00	
78.00	866.50	34.51	175.40	0.00	
79.00	921.51	36.69	186.48	0.00	
80.00	975.36	38.83	197.34	0.00	
81.00	1027.28	40.90	207.89	0.00	
82.00	1077.67	42.91	218.14	0.00	
83.00	1128.09	44.91	228.23	0.00	
84.00	1178.99	46.95	238.58	0.00	
85.00	1230.67	49.00	249.01	0.00	
86.00	1283.58	51.10	259.67	0.00	
87.00	1338.77	53.31	270.93	0.00	
88.00	1397.27	55.63	282.73	0.00	
89.00	1458.80	58.08	295.17	0.00	
90.00	1522.84	60.63	308.10	0.00	
91.00	1588.61	63.24	321.39	0.00	
92.00	1655.30	65.89	334.85	0.00	
93.00	1721.43	68.53	348.30	0.00	
94.00	1785.76	71.10	361.34	0.00	
95.00	1846.29	73.51	373.58	0.00	
96.00	1901.00	75.69	384.67	0.00	
97.00	1950.32	77.65	394.63	0.00	
98.00	1993.66	79.37	403.41	0.00	
99.00	2029.56	80.80	410.68	0.00	
100.00	2055.97	81.85	416.02	0.00	
