gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	5.86	0.30	1.00	6.15	
2.00	7.43	0.36	1.25	10.28	
3.00	1.60	0.07	0.26	66.33	
4.00	0.00	0.00	0.00	141.32	
5.00	0.00	0.00	0.00	172.57	
6.00	0.00	0.00	0.00	160.94	
7.00	0.00	0.00	0.00	130.48	
8.00	1.30	0.05	0.25	98.44	
9.00	7.68	0.31	1.56	71.53	
10.00	19.79	0.81	4.03	48.45	
11.00	41.70	1.67	8.47	33.67	
12.00	69.46	2.79	14.07	24.68	
13.00	99.72	4.00	20.19	19.95	
14.00	130.11	5.21	26.38	16.55	
15.00	160.48	6.42	32.54	13.19	
16.00	191.31	7.65	38.77	9.47	
17.00	223.32	8.93	45.24	6.37	
18.00	256.99	10.26	52.06	4.43	
19.00	292.04	11.65	59.19	3.09	
20.00	327.07	13.04	66.28	1.69	
21.00	360.32	14.38	73.00	0.43	
22.00	390.19	15.57	79.03	0.04	
23.00	416.78	16.61	84.42	0.01	
24.00	441.60	17.60	89.45	0.01	
25.00	465.52	18.56	94.28	0.01	
26.00	488.63	19.48	98.96	0.01	
27.00	511.36	20.38	103.54	0.00	
28.00	535.25	21.33	108.38	0.00	
29.00	562.61	22.42	113.92	0.00	
30.00	594.53	23.68	120.38	0.00	
31.00	630.63	25.12	127.68	0.00	
32.00	667.54	26.59	135.15	0.00	
33.00	702.97	27.99	142.31	0.00	
34.00	737.94	29.38	149.38	0.00	
35.00	773.69	30.81	156.60	0.00	
36.00	811.32	32.31	164.22	0.00	
37.00	851.88	33.92	172.41	0.00	
38.00	895.16	35.64	181.16	0.00	
39.00	939.87	37.42	190.20	0.00	
40.00	984.87	39.21	199.31	0.00	
41.00	1030.81	41.03	208.51	0.00	
42.00	1077.37	42.88	217.91	0.00	
43.00	1124.51	44.77	227.53	0.00	
44.00	1171.53	46.64	237.04	0.00	
45.00	1217.85	48.49	246.45	0.00	
46.00	1265.40	50.38	256.04	0.00	
47.00	1316.36	52.42	266.44	0.00	
48.00	1370.84	54.58	277.40	0.00	
49.00	1426.75	56.80	288.67	0.00	
50.00	1481.06	58.96	299.66	0.00	
51.00	1529.72	60.90	309.49	0.00	
52.00	1567.89	62.43	317.24	0.00	
53.00	1591.37	63.37	322.00	0.00	
54.00	1599.94	63.70	323.70	0.00	
55.00	1595.99	63.55	322.96	0.00	
56.00	1582.27	62.99	320.15	0.00	
57.00	1559.08	62.08	315.51	0.00	
58.00	1526.32	60.77	308.85	0.00	
59.00	1483.67	59.08	300.23	0.00	
60.00	1431.21	56.99	289.63	0.00	
61.00	1371.14	54.59	277.46	0.00	
62.00	1304.96	51.94	263.92	0.00	
63.00	1229.64	48.95	248.72	0.00	
64.00	1142.77	45.50	231.25	0.00	
65.00	1043.91	41.55	211.14	0.00	
66.00	933.83	37.17	188.95	0.00	
67.00	816.55	32.50	165.19	0.00	
68.00	693.74	27.63	140.43	0.00	
69.00	566.32	22.56	114.68	0.00	
70.00	435.26	17.35	88.16	0.01	
71.00	307.42	12.27	62.31	0.01	
72.00	195.05	7.79	39.54	0.02	
73.00	109.98	4.39	22.28	0.04	
74.00	55.98	2.25	11.23	0.11	
75.00	27.23	1.12	5.36	0.35	
76.00	14.11	0.62	2.61	1.05	
77.00	8.39	0.41	1.51	2.09	
78.00	5.18	0.30	0.91	3.16	
79.00	3.10	0.21	0.45	4.23	
80.00	1.75	0.14	0.25	5.70	
81.00	0.92	0.10	0.15	7.42	
82.00	0.34	0.06	0.11	9.31	
83.00	0.10	0.03	0.06	11.44	
84.00	0.03	0.02	0.02	13.49	
85.00	0.00	0.01	0.00	15.14	
86.00	0.00	0.00	0.00	16.45	
87.00	0.00	0.00	0.00	17.72	
88.00	0.00	0.00	0.00	19.16	
89.00	0.00	0.00	0.00	20.62	
90.00	0.00	0.00	0.00	21.51	
91.00	0.00	0.00	0.00	21.81	
92.00	0.00	0.00	0.00	22.10	
93.00	0.00	0.00	0.00	22.52	
94.00	0.00	0.00	0.00	22.78	
95.00	0.00	0.00	0.00	23.28	
96.00	0.00	0.00	0.00	25.43	
97.00	0.00	0.00	0.00	30.48	
98.00	0.00	0.00	0.00	34.83	
99.00	0.48	0.04	0.08	26.08	
100.00	5.89	0.31	0.98	5.96	
