gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2599.78	103.53	526.08	0.00	
2.00	2597.55	103.44	525.63	0.00	
3.00	2580.26	102.75	522.13	0.00	
4.00	2545.13	101.34	515.02	0.00	
5.00	2487.12	99.03	503.28	0.00	
6.00	2399.09	95.52	485.46	0.00	
7.00	2272.28	90.47	459.80	0.00	
8.00	2098.24	83.54	424.58	0.00	
9.00	1872.98	74.57	378.99	0.00	
10.00	1601.97	63.78	324.15	0.00	
11.00	1302.56	51.86	263.55	0.00	
12.00	1001.13	39.85	202.57	0.00	
13.00	726.29	28.92	147.01	0.00	
14.00	501.25	19.97	101.52	0.00	
15.00	337.46	13.46	68.37	0.01	
16.00	232.03	9.28	47.03	0.01	
17.00	169.39	6.81	34.38	0.02	
18.00	130.78	5.27	26.60	0.02	
19.00	102.40	4.13	20.85	0.02	
20.00	79.07	3.18	16.10	0.03	
21.00	61.04	2.45	12.41	0.04	
22.00	48.96	1.93	9.93	0.04	
23.00	41.59	1.62	8.40	0.05	
24.00	36.91	1.43	7.43	0.06	
25.00	33.25	1.28	6.67	0.07	
26.00	29.83	1.15	5.93	0.10	
27.00	26.45	1.02	5.22	0.18	
28.00	23.20	0.90	4.58	0.31	
29.00	20.21	0.80	3.98	0.47	
30.00	17.58	0.71	3.43	0.70	
31.00	15.26	0.62	2.92	0.99	
32.00	13.12	0.56	2.43	1.34	
33.00	11.13	0.49	1.93	1.76	
34.00	9.15	0.44	1.52	2.22	
35.00	7.23	0.39	1.13	2.73	
36.00	5.48	0.33	0.79	3.39	
37.00	3.94	0.28	0.59	4.23	
38.00	2.79	0.22	0.45	5.24	
39.00	2.00	0.17	0.33	6.36	
40.00	1.33	0.13	0.24	7.47	
41.00	0.77	0.09	0.16	8.64	
42.00	0.39	0.06	0.10	9.95	
43.00	0.18	0.04	0.06	11.47	
44.00	0.07	0.02	0.03	13.63	
45.00	0.01	0.01	0.01	17.53	
46.00	0.00	0.00	0.00	24.43	
47.00	0.00	0.00	0.00	33.81	
48.00	0.13	0.01	0.03	41.12	
49.00	1.08	0.05	0.20	39.69	
50.00	3.78	0.18	0.70	29.60	
51.00	6.44	0.28	1.21	25.33	
52.00	5.58	0.24	1.06	51.20	
53.00	3.00	0.13	0.57	118.15	
54.00	1.07	0.04	0.21	198.86	
55.00	0.16	0.01	0.03	243.90	
56.00	0.37	0.02	0.07	223.26	
57.00	5.77	0.23	1.16	149.68	
58.00	27.66	1.11	5.60	67.82	
59.00	74.63	3.00	15.15	16.51	
60.00	140.88	5.66	28.60	1.50	
61.00	206.65	8.28	41.90	0.01	
62.00	263.69	10.53	53.44	0.01	
63.00	312.14	12.46	63.25	0.01	
64.00	352.97	14.08	71.52	0.01	
65.00	387.39	15.45	78.49	0.00	
66.00	416.99	16.62	84.46	0.00	
67.00	443.13	17.66	89.74	0.00	
68.00	466.57	18.59	94.51	0.00	
69.00	487.75	19.44	98.79	0.00	
70.00	506.86	20.20	102.66	0.00	
71.00	524.32	20.89	106.18	0.00	
72.00	540.91	21.55	109.54	0.00	
73.00	557.64	22.22	112.93	0.00	
74.00	575.34	22.92	116.51	0.00	
75.00	594.72	23.69	120.43	0.00	
76.00	616.75	24.57	124.87	0.00	
77.00	642.71	25.60	130.12	0.00	
78.00	674.18	26.85	136.49	0.00	
79.00	712.86	28.39	144.31	0.00	
80.00	760.54	30.29	153.93	0.00	
81.00	819.36	32.63	165.82	0.00	
82.00	891.32	35.49	180.35	0.00	
83.00	977.92	38.93	197.87	0.00	
84.00	1079.67	42.98	218.47	0.00	
85.00	1195.16	47.58	241.86	0.00	
86.00	1321.05	52.59	267.30	0.00	
87.00	1452.73	57.83	293.88	0.00	
88.00	1585.46	63.12	320.75	0.00	
89.00	1715.96	68.31	347.19	0.00	
90.00	1842.42	73.35	372.79	0.00	
91.00	1963.88	78.19	397.38	0.00	
92.00	2079.73	82.80	420.84	0.00	
93.00	2189.10	87.16	442.97	0.00	
94.00	2290.10	91.18	463.40	0.00	
95.00	2379.88	94.76	481.57	0.00	
96.00	2455.60	97.77	496.90	0.00	
97.00	2515.40	100.16	509.00	0.00	
98.00	2558.71	101.89	517.77	0.00	
99.00	2586.06	102.98	523.30	0.00	
100.00	2598.47	103.47	525.81	0.00	
